,Cell,MSE,Passed,MAPE
1137,CESAZ27L,98.70,0.008022,6.04
4875,CESAZ31L,8.13,0.008018,2.09
4116,CESAZ32L,104.00,0.000000,7.73
1309,CESAZ33L,124.69,0.000000,8.37
3067,CESAZ34L,83.91,0.000000,6.75
2618,CESAZ36L,361.28,0.000000,11.68
2981,CESAZ37L,40.43,0.000000,4.56
3566,CESBL11L,24.67,0.000000,3.39
1665,CESBL12L,145.00,0.000000,7.33
586,CESBL21L,73.72,0.000000,4.40
3583,CESBL22L,258.02,0.000000,9.11
46,CESBL31L,25.08,0.003989,3.67
2743,CESBL32L,63.56,0.000000,5.64
329,CESBO11L,73.32,0.000997,5.92
2479,CESBO12L,281.32,0.000998,12.11
3115,CESBO13L,212.55,0.000000,10.85
1183,CESBO14L,267.66,0.000000,11.78
842,CESBO17L,506.53,0.000996,16.94
514,CESBO21L,51.48,0.000000,4.80
1942,CESBO22L,94.29,0.008030,6.99
1484,CESBO23L,108.24,0.000000,6.66
3653,CESBO24L,419.00,0.000000,9.23
4388,CESBO27L,219.98,0.000000,11.00
4717,CESBO31L,32.96,0.000000,3.47
1178,CESBO32L,46.30,0.000000,5.23
86,CESBO33L,135.20,0.001994,8.14
4375,CESBO34L,133.61,0.002015,7.72
2093,CESBO36L,83.16,0.000000,7.74
4277,CESBO37L,327.01,0.001994,12.84
4548,CESBO77L,120.79,0.002011,8.41
4348,CESDE12L,134.29,0.000000,8.17
2475,CESDE13L,131.55,0.000000,7.45
757,CESDE16L,80.90,0.002042,7.15
2407,CESDE17L,77.51,0.000000,4.43
1487,CESDE22L,56.05,0.000000,5.00
2546,CESDE23L,63.16,0.000000,5.58
4624,CESDE24L,141.93,0.000000,7.39
4521,CESDE26L,190.58,0.000000,12.44
183,CESDE27L,55.63,0.001995,4.48
3320,CESDE31L,35.20,0.001995,3.97
4793,CESDE32L,33.59,0.000000,3.99
3474,CESDE33L,42.52,0.002016,4.59
1892,CESDE36L,211.20,0.000999,7.57
2778,CESDE37L,30.90,0.000000,3.73
2117,CESDH16L,45.07,0.000000,5.46
3932,CESDH17L,36.69,0.008052,4.23
4618,CESDH26L,83.92,0.000000,7.13
2753,CESDH27L,71.10,0.000000,6.55
3956,CESDK12L,121.16,0.000000,8.42
4502,CESDK13L,144.37,0.000000,9.97
3635,CESDK16L,61.81,0.000000,7.08
378,CESDK17L,63.01,0.000000,5.21
2763,CESDK22L,41.23,0.000000,4.73
1821,CESDK23L,51.25,0.000000,5.47
1857,CESDK26L,194.39,0.000000,11.75
4608,CESDK27L,29.74,0.000000,3.71
1888,CESDK32L,146.74,0.000000,6.93
362,CESDK33L,99.28,0.002011,6.33
3933,CESDK36L,178.22,0.008042,10.23
519,CESDK37L,73.99,0.000000,4.65
205,CESFA11L,131.82,0.001994,7.26
2304,CESFA12L,332.52,0.002003,12.41
1231,CESFA13L,201.50,0.002042,10.58
947,CESFA17L,169.93,0.002014,7.52
782,CESFA21L,18.24,0.000998,3.18
4825,CESFA22L,168.78,0.008018,9.20
1722,CESFA23L,177.99,0.000000,8.99
3469,CESFA24L,281.06,0.000000,12.13
935,CESFA27L,133.28,0.000967,6.04
1813,CESGE16L,88.80,0.000000,5.13
2229,CESGE17L,347.82,0.008043,14.06
2379,CESGE26L,3.44,0.000000,1.62
421,CESGE27L,194.25,0.000996,9.48
617,CESGE32L,137.35,0.007025,8.77
848,CESGE33L,108.55,0.000000,7.72
3096,CESGE36L,129.67,0.002017,8.94
631,CESGE37L,40.63,0.004014,4.63
905,CESHA17L,107.90,0.001995,6.81
301,CESHA22L,374.13,0.001029,11.83
1293,CESHA23L,60.84,0.008035,5.92
2726,CESHA27L,63.68,0.000000,4.59
1520,CESIB11L,31.77,0.000000,3.48
3230,CESIB12L,69.84,0.000000,5.44
721,CESIB13L,76.31,0.000000,5.51
4711,CESIB17L,20.97,0.000000,3.20
2750,CESIB21L,56.68,0.004000,5.40
3476,CESIB22L,228.38,0.000000,11.20
3153,CESIB23L,144.94,0.000000,8.67
4681,CESIB27L,119.16,0.000000,7.71
5150,CESIB31L,50.99,0.002016,5.19
2300,CESIB32L,130.99,0.000000,6.48
4078,CESIB37L,21.66,0.008015,3.02
4164,CESIS16L,90.23,0.000000,8.10
3664,CESIS17L,70.25,0.008042,6.28
1194,CESIS26L,64.05,0.002053,6.02
2507,CESIS27L,530.94,0.002009,15.59
828,CESIS36L,138.33,0.002017,10.70
3295,CESIS37L,203.34,0.000000,10.39
3270,CESIV11L,116.91,0.000000,7.37
4884,CESIV12L,272.39,0.000000,10.40
4083,CESIV13L,206.45,0.000000,9.60
1118,CESIV16L,520.52,0.008010,18.74
156,CESIV17L,61.92,0.002021,5.69
3760,CESIV22L,173.75,0.000000,9.70
3995,CESIV23L,238.37,0.000000,10.81
1885,CESIV26L,227.62,0.000000,11.99
886,CESIV27L,62.20,0.008041,5.98
1941,CESIV31L,66.12,0.000000,5.48
2314,CESIV32L,315.54,0.000000,12.41
4607,CESIV33L,113.29,0.000000,7.87
1007,CESIV36L,188.84,0.008021,11.47
1741,CESIV37L,160.49,0.000000,8.76
2955,CESKE16L,55.42,0.002040,4.59
1271,CESKE17L,114.61,0.000000,8.06
2852,CESKE26L,97.62,0.005944,7.89
326,CESKE27L,103.61,0.000997,7.34
4978,CESKE36L,45.52,0.000000,6.10
1203,CESKE37L,60.14,0.008047,5.82
3258,CESLG12L,94.30,0.000000,6.44
659,CESLG13L,100.13,0.000000,6.49
64,CESLG14L,69.82,0.000000,4.45
2166,CESLG17L,74.94,0.000000,5.30
3572,CESLG22L,18.46,0.008023,2.86
1579,CESLG23L,56.98,0.000000,5.03
4409,CESLG24L,89.84,0.000000,6.67
1915,CESLG27L,102.77,0.000000,7.22
1597,CESLG32L,51.35,0.008019,4.76
3550,CESLG33L,63.24,0.002049,5.65
2822,CESLG37L,34.00,0.000000,3.58
4509,CESLI16L,327.30,0.000000,13.81
2157,CESLI17L,52.17,0.000000,4.80
2003,CESLI22L,72.43,0.000000,6.60
3961,CESLI23L,212.54,0.002040,7.55
537,CESLI26L,204.38,0.000000,9.76
4829,CESLI27L,35.29,0.000000,4.09
4422,CESLI32L,102.96,0.000000,6.36
5191,CESLI36L,93.51,0.000997,7.77
1879,CESLI37L,21.06,0.000000,3.01
2349,CESMA11L,19.39,0.002017,3.22
532,CESMA12L,53.82,0.000000,5.20
345,CESMA13L,54.10,0.000995,4.31
4240,CESMA16L,66.08,0.000000,5.29
1844,CESMA17L,17.36,0.000000,2.95
1628,CESMA22L,104.56,0.000000,7.30
2162,CESMA23L,61.29,0.002044,5.97
212,CESMA24L,112.56,0.001995,6.64
4739,CESMA26L,128.88,0.000000,9.24
946,CESMA27L,56.29,0.008011,5.14
4417,CESMA31L,23.73,0.000000,3.48
4401,CESMA32L,139.93,0.002010,9.71
4573,CESMA33L,74.79,0.000000,6.80
1724,CESMA34L,100.46,0.000000,5.89
1683,CESMA36L,57.73,0.008026,6.43
4792,CESMA37L,122.36,0.008016,7.02
1901,CESMI12L,28.32,0.002047,3.28
4760,CESMI13L,16.75,0.000000,3.17
188,CESMI16L,89.67,0.000997,8.10
4016,CESMI17L,21.05,0.000000,3.33
1373,CESMI26L,169.88,0.000000,10.93
5085,CESMI27L,258.19,0.000998,10.98
2192,CESMK16L,352.89,0.000000,12.84
4546,CESMK17L,38.82,0.000000,4.32
1244,CESMK26L,20.17,0.002043,3.04
1946,CESMK27L,121.24,0.000000,7.66
4721,CESMK32L,44.12,0.000000,4.93
4670,CESMK33L,29.95,0.008015,3.95
2800,CESMK36L,42.38,0.000000,5.59
1512,CESMK37L,10.14,0.000000,2.28
2759,CESMK42L,94.86,0.000000,7.07
1907,CESMK43L,87.14,0.008013,5.95
4196,CESMK47L,23.70,0.002011,3.63
5117,CESMO11L,27.99,0.000000,3.69
654,CESMO12L,70.92,0.000000,6.15
3299,CESMO13L,182.36,0.000997,9.24
314,CESMO17L,130.66,0.000998,5.79
1277,CESMO21L,2.39,0.002047,0.77
557,CESMO22L,11.00,0.001994,2.27
1052,CESMO23L,27.40,0.000000,2.94
30,CESMO24L,11.01,0.000000,2.27
499,CESMO27L,2.78,0.008021,1.32
4468,CESOS16L,6.42,0.000000,2.18
3424,CESOS17L,520.74,0.008003,17.39
1334,CESOS26L,59.92,0.000000,4.94
18,CESOS27L,234.54,0.004003,11.19
812,CESOS36L,35.77,0.002012,4.08
1596,CESOS37L,189.75,0.000000,10.28
3812,CESOV12L,3.21,0.000000,1.22
4289,CESOV13L,6.32,0.002012,1.77
3237,CESOV16L,7.42,0.000000,2.29
2523,CESOV17L,3.89,0.008021,1.26
1353,CESOV26L,300.01,0.000000,11.32
573,CESOV27L,37.24,0.008003,3.97
3070,CESOZ16L,32.42,0.008018,4.99
568,CESOZ17L,245.11,0.000000,10.36
4002,CESOZ22L,216.94,0.002017,11.39
4516,CESOZ23L,204.34,0.000000,9.04
1064,CESOZ26L,85.12,0.000000,8.27
158,CESOZ27L,43.23,0.001995,3.88
1157,CESPF11L,138.93,0.000000,8.54
1829,CESPF12L,258.78,0.002019,10.97
3580,CESPF13L,167.96,0.000000,9.44
2366,CESPF17L,88.18,0.000000,7.18
511,CESPF21L,2.97,0.008046,1.40
3937,CESPF22L,18.16,0.000000,2.82
1874,CESPF23L,3.23,0.000000,1.41
1570,CESPF27L,53.18,0.000000,4.39
2131,CESPF31L,203.29,0.000000,9.96
1140,CESPF32L,243.15,0.000000,10.06
994,CESPF33L,106.68,0.000000,8.58
3148,CESPF37L,33.15,0.000997,4.59
2208,CESRO12L,210.40,0.000000,10.04
1310,CESRO13L,323.63,0.000000,9.75
1078,CESRO16L,59.97,0.000000,5.98
2196,CESRO17L,73.07,0.002075,5.80
4929,CESRO26L,32.85,0.002016,4.33
1169,CESRO27L,79.58,0.000000,5.64
1031,CESRO32L,128.10,0.000000,8.27
4092,CESRO36L,183.75,0.000000,10.45
3621,CESRO37L,65.90,0.000000,5.82
2146,CESRT11L,25.87,0.000000,3.80
1425,CESRT12L,41.47,0.000000,4.57
3564,CESRT13L,47.05,0.000000,5.33
1563,CESRT14L,54.51,0.000000,3.27
2054,CESRT17L,35.28,0.000000,3.89
428,CESRT22L,25.05,0.008046,3.60
98,CESRT23L,54.61,0.000998,5.41
5166,CESRT24L,26.75,0.000000,3.32
4145,CESRT31L,61.32,0.000000,4.60
4286,CESRT32L,13.91,0.008013,2.02
4756,CESRT33L,19.43,0.000000,2.89
1883,CESRT34L,28.61,0.008037,3.79
3744,CESRT37L,71.33,0.000000,5.66
148,CESRT41L,23.98,0.004000,3.65
165,CESRT42L,20.03,0.001995,3.66
34,CESRT43L,45.28,0.004001,5.00
4321,CESRT44L,34.64,0.000000,4.91
3940,CESRT47L,93.13,0.000000,6.83
3186,CESSO11L,93.43,0.000000,5.78
4584,CESSO12L,178.74,0.000000,9.11
2484,CESSO13L,136.52,0.009059,7.99
3679,CESSO14L,294.05,0.008042,10.84
3381,CESSO17L,522.39,0.000000,13.40
3095,CESSO21L,26.82,0.000000,3.67
1383,CESSO22L,155.17,0.000000,9.08
3236,CESSO23L,154.65,0.000000,8.78
2566,CESSO27L,103.13,0.000000,7.91
4843,CESSO31L,31.59,0.000000,3.97
5076,CESSO32L,165.78,0.000000,8.84
3454,CESSO33L,232.80,0.000000,8.45
4710,CESSO37L,108.52,0.000000,7.99
4341,CESSO42L,111.22,0.000000,7.38
2742,CESSO43L,58.90,0.000000,5.13
2322,CESSO47L,85.57,0.000000,6.35
2133,CESUA12L,557.65,0.000000,18.22
1898,CESUA13L,287.79,0.000000,13.71
1311,CESUA14L,663.93,0.000000,17.11
168,CESUA17L,383.16,0.000998,15.41
2538,CESUA27L,287.39,0.005556,13.02
2859,CESUA32L,503.92,0.000000,16.91
3370,CESUA33L,192.88,0.000000,10.32
36,CESUA37L,617.47,0.000000,18.51
4244,CESYS11L,25.18,0.000000,3.56
2255,CESYS12L,156.37,0.000000,7.17
485,CESYS13L,353.70,0.000000,7.88
487,CESYS14L,162.96,0.000000,8.07
3114,CESYS17L,137.43,0.000000,8.73
2449,CESYS21L,27.96,0.000999,3.84
2714,CESYS22L,149.32,0.000000,7.94
2557,CESYS23L,150.04,0.000000,7.93
4919,CESYS27L,132.64,0.000000,8.41
4135,CESYS31L,101.04,0.000000,7.27
1135,CESYS32L,112.06,0.000000,6.53
1940,CESYS37L,197.85,0.000000,9.16
4058,CEVGR11L,18.13,0.000000,2.30
544,CEVGR12L,15.78,0.000000,2.69
1636,CEVGR13L,52.55,0.000000,5.05
482,CEVGR17L,42.05,0.000000,4.90
3637,CEVGR21L,5.66,0.002012,1.66
4203,CEVGR22L,19.99,0.000000,3.18
237,CEVGR23L,49.45,0.000997,5.28
1369,CEVGR27L,83.48,0.008017,5.83
2799,CEVGR31L,13.26,0.000000,2.75
708,CEVGR32L,72.59,0.000998,6.31
174,CEVGR33L,183.54,0.002992,6.75
1037,CEVGR37L,9.23,0.000000,2.27
1630,CEVKY12L,34.35,0.002053,4.43
2350,CEVKY13L,93.11,0.004351,6.25
390,CEVKY21L,58.29,0.002061,4.60
1076,CEVKY22L,44.98,0.000000,4.96
261,CEVKY23L,89.89,0.000998,6.40
3803,CEVKY31L,6.33,0.000000,1.37
2432,CEVKY32L,80.93,0.000996,6.55
4208,CEVKY33L,45.21,0.000000,4.23
3504,CEVKY37L,15.44,0.000000,2.98
2327,CEVMR11L,5.53,0.001995,1.79
276,CEVMR12L,8.65,0.000997,1.78
604,CEVMR13L,5.98,0.000000,1.79
3720,CEVMR21L,6.42,0.002013,2.05
3988,CEVMR22L,14.79,0.000000,2.70
3224,CEVMR23L,4.57,0.008015,1.85
3226,CEVMR31L,3.81,0.000000,1.43
142,CEVMR32L,13.06,0.003988,2.49
312,CEVMR33L,10.08,0.001009,2.52
1107,CEVMR41L,9.33,0.000000,2.09
3034,CEVMR42L,11.97,0.000000,2.21
851,CEVMR43L,3.85,0.002041,1.50
3444,CEVMR72L,976.54,0.000000,27.31
2445,CEVMR73L,232.21,0.001994,7.14
1554,CEVSL11L,53.06,0.008023,5.34
3462,CEVSL12L,44.01,0.000000,4.23
1333,CEVSL13L,58.99,0.000000,5.75
2870,CEVSL21L,27.96,0.000000,3.92
1160,CEVSL22L,35.33,0.008020,4.04
5029,CEVSL23L,68.21,0.000000,5.87
2264,CEVSL31L,2.39,0.008015,1.15
1495,CEVSL32L,12.27,0.000000,2.51
2395,CEVSL33L,33.13,0.000000,3.36
1997,CEVTA11L,8.72,0.008030,2.21
2217,CEVTA12L,27.53,0.003017,3.68
709,CEVTA13L,37.24,0.000000,4.38
4564,CEVTA17L,76.14,0.008045,6.27
1313,CEVTA21L,3.60,0.008049,1.46
4998,CEVTA22L,8.14,0.000000,2.22
3495,CEVTA23L,12.01,0.000000,2.32
615,CEVTA27L,9.49,0.000000,2.43
4294,CEVTA31L,34.80,0.000000,4.01
2807,CEVTA32L,8.42,0.000000,2.32
4600,CEVTA33L,23.56,0.000000,3.19
1843,CEVTA34L,44.35,0.000000,4.62
1021,CEVTA37L,40.79,0.008044,4.68
4975,CEVTA41L,3.44,0.000000,1.28
1462,CEVTA42L,6.62,0.000000,2.05
1075,CEVTA43L,25.42,0.000000,3.17
235,CEVTA44L,11.26,0.001992,2.15
1450,CEVTA47L,10.99,0.000000,2.31
1185,CICTT17L,5.22,0.000000,1.18
5169,CICTT27L,12.63,0.000000,2.66
769,CIFSU11L,51.06,0.008051,4.92
177,CIFSU12L,55.34,0.000997,4.26
3876,CIFSU13L,43.59,0.008010,4.14
1218,CIFSU14L,42.07,0.000000,4.00
3570,CIFSU17L,15.96,0.000000,2.26
3446,CIFSU21L,160.25,0.008035,10.53
4252,CIFSU22L,597.50,0.000000,11.94
370,CIFSU23L,589.85,0.000000,13.62
3662,CIFSU27L,185.28,0.000000,6.79
3797,CIKOY11L,66.21,0.000000,6.17
675,CIKOY12L,115.28,0.000000,7.75
732,CIKOY13L,75.60,0.000000,6.08
1605,CIKOY14L,100.57,0.002040,6.35
4787,CIKOY16L,43.70,0.002002,5.82
877,CIKOY17L,77.26,0.008052,6.65
63,CIKOY21L,127.22,0.000000,6.44
3389,CIKOY22L,117.66,0.000000,8.21
2826,CIKOY23L,149.29,0.000000,9.36
745,CIKOY26L,41.73,0.008024,4.94
3869,CIKOY27L,105.97,0.000000,7.59
827,CIKOY31L,67.76,0.000000,5.62
697,CIKOY32L,274.91,0.002003,11.91
1002,CIKOY33L,251.93,0.000000,10.52
3671,CIKOY36L,119.81,0.000000,8.69
1322,CIKOY37L,149.44,0.000000,9.37
2096,CILTV11L,7.41,0.000000,1.97
1537,CILTV12L,37.52,0.002048,4.45
4886,CILTV13L,47.26,0.000998,5.19
2727,CILTV17L,69.90,0.000000,5.75
1266,CILTV21L,66.96,0.008015,5.44
3652,CILTV27L,139.18,0.000000,8.39
5193,CISIS11L,79.68,0.001996,6.14
2305,CISIS12L,131.76,0.001994,8.74
4174,CISIS13L,131.11,0.000000,8.64
3734,CISIS17L,170.14,0.000000,9.86
3206,CISIS21L,217.82,0.000000,8.51
1837,CISIS22L,126.82,0.008020,8.80
465,CISIS23L,176.25,0.000000,9.92
2862,CISIS24L,144.88,0.000000,8.07
1550,CISIS27L,167.94,0.000000,9.32
2874,CISIS77L,227.34,0.000000,11.25
2363,CMELT16L,6837.89,0.000000,37.61
2237,CMELT17L,522.67,0.000000,11.85
1437,CPMIG11L,69.53,0.000000,5.67
5,CPMIG12L,169.82,0.000000,9.31
4169,CPMIG13L,287.16,0.000000,11.21
637,CPMIG17L,160.29,0.000000,8.11
4973,CPMIG21L,151.11,0.008022,6.91
1363,CPMIG22L,154.58,0.008037,9.28
1162,CPMIG23L,182.52,0.000000,9.54
186,CPMIG27L,187.04,0.001994,9.06
2998,CPMIG31L,86.52,0.000000,6.30
1113,CPMIG32L,99.23,0.000000,7.41
1750,CPMIG33L,88.91,0.000000,6.62
159,CPMIG34L,190.79,0.000997,9.64
2978,CPMIG37L,333.98,0.000000,13.80
4740,CREIS11L,8.14,0.008042,1.80
713,CREIS12L,11.25,0.000000,1.78
4882,CREIS13L,16.78,0.000000,2.29
3783,CREIS14L,19.76,0.000000,2.97
447,CREIS17L,17.97,0.008040,2.89
4052,CREIS21L,20.26,0.000000,3.24
865,CREIS22L,42.93,0.002021,4.17
1187,CREIS23L,24.94,0.000000,3.36
4374,CREIS27L,31.48,0.000000,3.43
824,CREIS31L,59.96,0.000997,4.88
4510,CREIS32L,64.84,0.002016,5.41
1847,CREIS33L,53.47,0.008018,5.64
5009,CREIS37L,34.90,0.000000,4.03
2326,CWAKE17L,270.32,0.000000,10.85
1725,CWAKE27L,76.67,0.000000,5.64
2438,CWCPO17L,115.01,0.000000,7.95
606,CWCPO27L,25.37,0.000000,3.17
1214,CWFLY12L,1102.45,0.002015,22.07
2525,CWFLY13L,495.63,0.000000,14.94
157,CWFLY17L,3048.16,0.000998,42.43
4273,CWFUN11L,43.35,0.000000,3.96
1797,CWFUN17L,406.29,0.000000,15.32
2844,CWFUN21L,36.42,0.000000,3.78
3503,CWFUN22L,126.34,0.002015,7.93
2673,CWFUN23L,99.99,0.005917,7.60
1417,CWFUN24L,211.17,0.002050,9.98
1826,CWFUN27L,60.10,0.000000,5.47
1237,CWFUN31L,242.71,0.000000,12.12
1081,CWFUN32L,477.31,0.000000,15.99
3975,CWFUN33L,352.92,0.000000,13.08
3291,CWFUN37L,392.48,0.001995,14.06
937,CWFUR12L,110.19,0.000000,7.27
1559,CWFUR13L,237.34,0.002044,12.07
2708,CWFUR17L,425.21,0.004000,17.05
199,CWFUR27L,504.31,0.001000,18.56
4034,CWKCP16L,26.47,0.000000,4.27
1005,CWKCP17L,93.97,0.000000,6.32
1963,CWKCP22L,360.23,0.000000,15.24
3218,CWKCP23L,236.16,0.000000,11.45
640,CWKCP26L,447.91,0.002025,14.09
103,CWKCP27L,307.01,0.000997,12.60
2954,CWMSM12L,13.99,0.000000,2.68
3202,CWMSM13L,3.00,0.000000,1.41
3354,CWMSM17L,6.13,0.000000,2.04
3786,CWMSM22L,14.42,0.002018,2.85
182,CWMSM23L,11.21,0.000998,2.19
4634,CWMSM27L,15.97,0.000000,2.64
3124,CWPRD17L,184.58,0.000000,10.19
1969,CWPRD27L,396.71,0.000000,12.31
3629,CWPRO12L,99.96,0.000000,8.06
1292,CWPRO13L,196.65,0.000000,9.40
147,CWPRO14L,283.38,0.000000,11.22
1127,CWPRO16L,267.54,0.000000,12.17
1090,CWPRO17L,835.69,0.000000,20.49
2644,CWPRO26L,296.23,0.000000,10.77
2137,CWPRO27L,665.68,0.000044,21.16
4007,CWSIF12L,343.76,0.000000,8.82
2188,CWSIF13L,85.80,0.001995,6.22
4284,CWSIF16L,292.49,0.000000,10.09
2575,CWSIF17L,67.46,0.000000,5.23
3423,CWSIF22L,114.86,0.000000,6.40
971,CWSIF23L,57.07,0.000000,5.24
777,CWSIF26L,34.71,0.000000,4.44
4003,CWSIF27L,26.38,0.000000,3.15
483,CWSLT17L,374.70,0.000000,13.95
2463,CWSLT22L,173.63,0.000998,9.33
3392,CWSLT23L,62.59,0.000000,6.34
95,CWSLT27L,41.78,0.000998,4.67
474,CWSRA12L,584.42,0.000998,19.52
4492,CWSRA13L,219.71,0.000000,10.30
2190,CWSRA16L,15629245487.85,0.002016,55923.62
3251,CWSRA17L,434.16,0.000997,13.37
1783,DALMN12L,174.86,0.000000,9.79
3086,DALMN13L,225.46,0.000000,9.87
2142,DALMN16L,58.89,0.000000,6.72
3915,DALMN17L,156.38,0.008014,8.27
5027,DALMN26L,47.06,0.000998,4.68
2492,DALMN27L,40.05,0.001995,4.64
371,DAYOL16L,166.93,0.000000,9.83
2806,DAYOL17L,164.76,0.001052,10.05
17,DAYOL22L,80.65,0.000000,6.50
5175,DAYOL23L,203.31,0.000000,10.53
3351,DAYOL26L,1076.28,0.000000,20.13
309,DAYOL27L,40.06,0.000997,4.86
216,DAYOL36L,270.68,0.000998,11.44
4788,DAYOL37L,112.52,0.000000,7.91
3542,DHOTE12L,569.39,0.000000,16.90
1602,DHOTE13L,161.51,0.000000,9.82
2171,DHOTE17L,407.35,0.008049,14.45
3539,DHOTE77L,401.78,0.000000,13.69
916,DRTEK11L,1.03,0.002043,0.71
2810,DRTEK12L,113.83,0.000000,8.04
4024,DRTEK13L,74.23,0.003445,5.92
1196,DRTEK17L,203.31,0.000000,9.08
1873,DRTEK21L,9.29,0.000000,2.30
5020,DRTEK22L,76.32,0.008052,6.14
784,DRTEK23L,68.90,0.004120,6.06
4982,DRTEK31L,5.33,0.000000,1.60
1926,DRTEK32L,51.18,0.008045,5.63
3746,DRTEK33L,104.55,0.000000,8.08
358,ECZAC12L,85.25,0.002049,6.23
1407,ECZAC13L,65.29,0.000000,6.15
2411,ECZAC17L,116.13,0.000000,5.95
478,FENBU16L,366.34,0.000000,16.65
2569,FENBU17L,79.72,0.000000,6.56
3792,FENBU26L,30.02,0.000000,4.95
4890,FENBU27L,114.38,0.001994,7.27
3078,FLIPE11L,29.41,0.000000,4.04
1362,FLIPE12L,174.35,0.000000,8.98
393,FLIPE13L,117.74,0.002114,8.01
2565,FLIPE14L,67.51,0.000000,5.64
484,FLIPE17L,198.97,0.001994,10.01
3384,FLIPE21L,26.16,0.000000,3.42
1234,FLIPE22L,36.91,0.002049,4.01
2577,FLIPE23L,39.72,0.000000,4.49
2995,FLIPE24L,19.83,0.000000,2.84
3463,FLIPE25L,31.36,0.000000,3.56
4030,FLIPE27L,98.47,0.000000,7.10
3188,FLIPE31L,48.21,0.000000,4.17
3379,FLIPE32L,115.93,0.008006,7.67
4724,FLIPE33L,28.85,0.000000,3.91
4866,FLIPE34L,118.08,0.000000,6.30
1193,FLIPE35L,47.63,0.000000,4.22
2023,FLIPE37L,90.93,0.000000,6.73
2630,GAZBO11L,6.76,0.000000,1.91
3473,GAZBO12L,20.23,0.000000,3.45
1732,GAZBO13L,46.12,0.000000,5.51
4716,GAZBO17L,69.51,0.000000,5.97
4784,GAZBO21L,47.50,0.000000,4.74
2017,GAZBO22L,75.21,0.000000,6.58
2274,GAZBO23L,108.39,0.000000,8.45
5099,GAZBO27L,75.34,0.000000,6.59
4207,GBUKU12L,167.23,0.000000,9.66
3268,GBUKU13L,149.18,0.008045,7.92
871,GBUKU14L,92.15,0.000000,6.76
322,GBUKU15L,23.90,0.001998,3.59
318,GBUKU17L,419.32,0.000997,13.60
134,GBUKU22L,98.90,0.000000,7.50
190,GBUKU24L,98.43,0.000997,6.60
1156,GBUKU25L,51.49,0.000000,5.01
1890,GBUKU27L,157.34,0.008024,9.78
2473,GBUKU31L,31.04,0.000000,3.61
4449,GBUKU32L,130.97,0.008026,8.81
2816,GBUKU33L,153.38,0.008011,8.19
3758,GBUKU34L,64.04,0.008003,6.04
2756,GBUKU35L,47.85,0.003998,4.89
1149,GBUKU37L,138.62,0.000000,8.15
3863,GERAL12L,56.06,0.000000,5.83
1412,GERAL13L,77.74,0.008042,6.55
1454,GERAL17L,56.51,0.000000,5.24
171,GERAL21L,260.66,0.000998,6.37
5135,GERAL22L,110.10,0.000000,7.28
2882,GERAL23L,139.87,0.000998,8.31
2767,GERAL27L,67.19,0.000000,5.43
4946,GERBA12L,50.19,0.000000,5.18
2933,GERBA13L,237.83,0.000000,10.48
4494,GERBA16L,72.87,0.000000,7.82
3918,GERBA17L,231.86,0.000000,10.48
4810,GERKO12L,53.77,0.008017,5.93
1944,GERKO13L,30.65,0.000000,4.51
3346,GERKO17L,20.92,0.008046,2.78
1673,GERKO22L,36.78,0.000000,4.29
1734,GERKO23L,44.31,0.000000,4.51
2181,GERKO27L,19.82,0.000000,3.32
1861,GIRAK11L,10.38,0.008060,2.32
2153,GIRAK12L,116.83,0.002039,6.34
1773,GIRAK13L,109.29,0.000000,5.75
995,GIRAK17L,126.69,0.002045,6.58
1422,GIRAK21L,8.96,0.000000,1.85
2387,GIRAK22L,99.02,0.000000,6.54
2957,GIRAK23L,45.51,0.008053,4.68
925,GIRAK27L,55.23,0.002040,5.48
616,GIRAK31L,4.33,0.000000,1.61
49,GIRAK32L,71.14,0.004041,4.99
2490,GIRAK33L,59.20,0.000000,4.29
3459,GIRAK34L,149.22,0.000000,10.11
4743,GIRAK37L,37.21,0.000000,4.63
683,GIRLU11L,3.73,0.008053,1.37
2768,GIRLU12L,58.34,0.000000,5.03
4687,GIRLU13L,19.75,0.000000,3.54
2553,GIRLU17L,60.13,0.000000,5.70
4619,GIRLU21L,35.40,0.008015,4.31
363,GIRLU31L,41.98,0.000000,3.90
1430,GIRLU32L,64.76,0.000000,6.39
2214,GIRLU33L,46.48,0.000000,5.22
4396,GIRLU37L,29.79,0.000000,4.10
3523,GIRYU17L,23.60,0.000000,3.44
4260,GIRYU27L,33.70,0.008011,4.23
136,GIRYU37L,58.82,0.000000,5.48
330,GMSLK11L,43.48,0.000998,3.68
1854,GMSLK12L,29.75,0.002043,4.07
4354,GMSLK13L,58.33,0.008044,5.37
3672,GMSLK17L,62.05,0.000000,4.06
635,GMSLK21L,11.26,0.002010,2.52
5001,GMSLK22L,122.97,0.000000,6.82
1932,GMSLK23L,47.13,0.008039,5.33
4181,GMSLK27L,22.13,0.000000,3.02
3491,GMSLK31L,8.76,0.000000,2.15
3075,GMSLK32L,57.00,0.001994,4.96
4395,GMSLK33L,53.87,0.000000,5.22
4000,GMSLK34L,43.22,0.008021,4.43
226,GMSLK37L,62.99,0.000997,6.08
3468,GOLDE12L,70.93,0.000000,5.93
466,GOLDE13L,72.61,0.001077,5.14
2394,GOLDE17L,56.30,0.001996,5.65
1578,GOLDE22L,73.51,0.002019,6.77
1770,GOLDE23L,106.51,0.000000,7.22
