,Cell,MSE,Passed,MAPE
1780,ALCGI12L,255.09,0.002050,12.97
145,ALCGI13L,486.38,0.000000,12.16
1989,ALCGI16L,119.80,0.000000,8.32
3258,ALCGI17L,109.02,0.000000,8.54
643,ALCGI22L,363.12,0.002041,15.06
4407,ALCGI23L,323.49,0.000000,12.53
4169,ALCGI26L,249.54,0.002000,13.55
3876,ALCGI27L,216.27,0.000000,11.56
5156,ALCGI32L,160.71,0.000000,9.85
698,ALCGI33L,114.74,0.000000,8.59
4125,ALCGI36L,345.06,0.002997,16.30
2967,ALCGI37L,279.83,0.000000,13.10
2597,ALCHA11L,38.60,0.000000,4.44
5075,ALCHA12L,144.04,0.000000,9.22
741,ALCHA13L,88.11,0.000000,7.56
720,ALCHA17L,130.98,0.000000,8.63
40,ALCHA22L,87.44,0.002040,7.08
299,ALCHA23L,89.95,0.000000,7.21
3128,ALCHA27L,109.08,0.000000,8.06
3699,ALCHA31L,68.87,0.000000,6.11
4112,ALCHA32L,119.72,0.002991,8.52
4003,ALCHA33L,75.29,0.000000,6.33
2435,ALCHA34L,98.50,0.000000,7.16
4324,ALCHA37L,216.02,0.000000,11.42
2140,ALCTR12L,45.28,0.000000,5.19
2229,ALCTR13L,50.62,0.000000,5.24
1273,ALCTR14L,30.90,0.000000,3.45
2926,ALCTR16L,67.69,0.000000,6.68
4598,ALCTR17L,17.33,0.000000,2.67
2164,ALCTR21L,42.88,0.000000,4.83
2254,ALCTR22L,55.88,0.000000,5.50
704,ALCTR23L,68.47,0.000000,5.80
3200,ALCTR24L,23.22,0.000000,3.25
954,ALCTR26L,83.43,0.000000,8.20
869,ALCTR27L,76.02,0.000000,5.33
3343,ALCTR31L,61.94,0.000000,5.76
1002,ALCTR32L,137.05,0.002041,6.71
2546,ALCTR33L,116.68,0.000000,7.35
3523,ALCTR36L,144.33,0.000000,10.92
1140,ALCTR37L,97.13,0.000000,7.44
1880,ALCTR41L,37.24,0.000000,4.06
619,ALCTR42L,51.50,0.000000,5.11
1871,ALCTR43L,38.11,0.008011,4.57
282,ALCTR46L,147.26,0.000000,9.98
1560,ALCTR47L,52.88,0.000000,5.27
784,ALGCY16L,195.63,0.000000,11.87
350,ALGCY17L,78.22,0.000000,6.55
1649,ALGCY26L,328.99,0.000000,13.99
1632,ALGCY27L,79.04,0.000000,5.94
3072,ALGCY32L,195.37,0.000000,9.47
3149,ALGCY33L,150.53,0.000000,8.33
649,ALGCY36L,226.73,0.000000,13.51
1285,ALGCY37L,47.72,0.000000,4.80
1438,ALGIS12L,30.30,0.000000,4.23
4229,ALGIS13L,26.41,0.002000,3.93
1018,ALGIS14L,28.49,0.000000,3.66
1472,ALGIS17L,93.80,0.008016,7.35
3846,ALGIS21L,16.66,0.002042,3.29
5023,ALGIS22L,57.58,0.000000,5.15
4985,ALGIS23L,27.35,0.008021,3.85
4347,ALGIS24L,36.60,0.000000,4.38
1305,ALGIS27L,36.53,0.000000,4.61
3354,ALGIS31L,58.13,0.000000,5.19
2494,ALGIS32L,23.71,0.000000,3.25
301,ALGIS33L,39.33,0.000000,3.64
5024,ALGIS34L,30.83,0.000000,3.10
819,ALGIS37L,32.02,0.008019,3.80
3220,ALISM11L,81.99,0.000000,5.77
1449,ALISM12L,141.24,0.000000,8.54
4315,ALISM13L,124.10,0.003998,8.29
969,ALISM17L,102.57,0.000000,7.01
3309,ALISM21L,14.63,0.000000,2.89
3789,ALISM22L,233.13,0.000000,11.12
2406,ALISM23L,112.06,0.002020,8.43
1001,ALISM27L,84.44,0.000000,6.85
2619,ALISM31L,37.20,0.000000,4.63
3293,ALISM32L,193.71,0.000000,10.29
1294,ALISM33L,107.99,0.000000,8.25
4491,ALISM37L,119.32,0.000000,7.78
930,ALKGI12L,442.70,0.000000,16.56
238,ALKGI13L,185.88,0.000000,10.60
891,ALKGI17L,446.36,0.000000,14.34
5143,ALKGI22L,361.31,0.000000,14.45
5175,ALKGI23L,165.23,0.000000,10.43
4952,ALKGI27L,104.67,0.000000,7.81
2839,ALMET11L,6.60,0.000000,1.89
842,ALMET12L,37.03,0.000000,4.26
1477,ALMET13L,33.31,0.000000,4.19
3625,ALMET17L,80.73,0.002021,6.04
2783,ALMET21L,11.84,0.000000,2.16
4940,ALMET22L,54.67,0.007338,5.76
1861,ALMET23L,36.45,0.008045,4.69
4855,ALMET27L,32.11,0.000000,3.99
64,ALMET31L,3.16,0.000000,1.31
2365,ALMET32L,41.46,0.000000,4.62
3059,ALMET33L,51.99,0.000000,4.28
524,ALMET37L,54.56,0.000000,5.08
3365,ALOAS11L,25.41,0.000000,3.21
4484,ALOAS12L,33.10,0.000000,2.39
3443,ALOAS13L,14.16,0.001737,2.96
2865,ALOAS17L,59.60,0.000000,6.52
3137,ALOAS21L,28.74,0.000000,3.45
1993,ALOAS22L,13.02,0.008018,2.62
2569,ALOAS23L,17.58,0.000000,3.06
1297,ALOAS31L,16.72,0.002014,3.09
2259,ALOAS32L,22.09,0.000000,3.54
3329,ALOAS33L,32.18,0.002042,4.22
2417,ALOKA16L,36.09,0.000000,4.92
1983,ALOKA17L,59.64,0.000000,5.79
121,ALOKA36L,56.42,0.000000,6.21
4388,ALOKA37L,65.02,0.000000,6.24
878,ALOVA11L,45.99,0.000000,5.16
840,ALOVA16L,92.79,0.000000,8.73
2398,ALOVA17L,65.94,0.000000,6.17
1944,ALOVA21L,26.74,0.000000,2.89
1984,ALOVA26L,54.23,0.000000,5.45
5042,ALOVA27L,11.18,0.000000,2.33
4464,ALPAZ11L,78.37,0.000000,7.22
408,ALPAZ17L,154.51,0.000000,9.81
3841,ALPAZ21L,86.44,0.002047,6.29
4152,ALPAZ22L,323.48,0.001995,13.96
2542,ALPAZ23L,132.32,0.000000,8.14
748,ALPAZ27L,209.99,0.000000,10.91
1679,ALPAZ31L,26.41,0.000000,3.60
2067,ALPAZ32L,319.07,0.008019,13.51
3038,ALPAZ33L,127.65,0.004395,9.05
2764,ALPAZ37L,188.52,0.000000,9.96
715,ALYBE11L,15.62,0.000000,2.45
1865,ALYBE17L,263.28,0.000000,12.38
627,ALYBE27L,20.09,0.002040,3.46
115,ALYBE37L,39.88,0.000000,5.05
2349,ALYNS12L,298.84,0.002012,11.22
3327,ALYNS13L,161.15,0.008027,8.63
3681,ALYNS17L,250.94,0.000000,11.78
3487,ALYNS21L,35.11,0.000000,4.08
1047,ALYNS22L,89.23,0.000000,6.74
3970,ALYNS23L,149.92,0.008001,7.73
5164,ALYNS24L,82.35,0.007961,6.44
646,ALYNS26L,287.73,0.000000,15.27
2204,ALYNS27L,119.56,0.000000,7.82
452,ALYNS31L,22.88,0.000000,3.29
4137,ALYNS32L,399.42,0.001994,16.04
1630,ALYNS33L,276.95,0.000000,13.01
974,ALYNS37L,296.85,0.003044,12.26
3223,ALYUN12L,103.22,0.000000,8.32
4767,ALYUN13L,69.85,0.004000,6.64
561,ALYUN16L,49.46,0.000000,6.76
3125,ALYUN17L,106.09,0.000000,6.02
2035,ALYUN22L,348.76,0.000000,13.95
4957,ALYUN26L,74.25,0.000000,7.55
1520,ALYUN27L,35.97,0.000000,4.47
3544,ALYUN36L,16.09,0.000000,3.41
4673,ALYUN37L,163.67,0.000000,9.28
4566,ANKOY17L,90.87,0.008023,7.18
907,ANKOY22L,39.25,0.000000,4.55
4177,ANKOY27L,108.19,0.002000,6.71
1741,ANKOY32L,39.23,0.000000,4.96
4384,ANKOY33L,34.60,0.000000,4.27
1749,ANKOY37L,44.67,0.000000,4.94
1539,APORT11L,52.44,0.002046,5.00
1931,APORT12L,92.19,0.008040,7.13
1340,APORT13L,121.74,0.000000,8.23
976,APORT17L,64.44,0.008014,6.00
2362,APORT21L,168.64,0.000000,8.54
3585,APORT22L,305.38,0.000000,13.01
2115,APORT23L,364.46,0.000000,13.11
1460,APORT24L,178.29,0.000000,9.96
192,APORT26L,155.24,0.000000,11.08
3969,APORT27L,321.79,0.000000,13.22
1973,APORT31L,74.06,0.000000,5.71
146,APORT32L,104.35,0.008021,7.87
1911,APORT33L,93.40,0.002013,7.34
349,APORT34L,96.50,0.000000,7.25
3165,APORT36L,32.01,0.008040,4.87
4555,APORT37L,282.69,0.000000,8.40
4754,ARMON11L,115.73,0.000000,7.85
3718,ARMON12L,168.81,0.007981,10.30
1427,ARMON13L,157.02,0.000000,9.54
1509,ARMON17L,112.42,0.002017,7.98
3044,ARMON21L,37.88,0.000000,4.36
46,ARMON22L,82.76,0.000000,5.47
872,ARMON23L,80.65,0.000000,6.82
4416,ARMON24L,48.90,0.000000,4.92
1655,ARMON27L,99.55,0.000000,7.53
2841,ARMON77L,361.56,0.010059,13.93
3131,ATCAH12L,9.38,0.000000,2.07
399,ATCAH13L,81.81,0.000000,5.49
2243,ATCAH17L,15.08,0.002045,2.75
2328,ATCAH27L,52.10,0.008017,4.66
4516,ATCAH37L,73.07,0.000000,5.78
200,ATMAK11L,6.99,0.000000,1.87
2133,ATMAK21L,23.16,0.008044,3.32
2773,ATMAK22L,19.67,0.000000,3.26
3380,ATMAK23L,9.41,0.000000,2.15
893,ATMAK31L,24.15,0.000000,3.41
355,ATMAK32L,14.42,0.008019,2.86
1350,ATMAK33L,28.67,0.000000,4.08
2725,ATMAK34L,26.55,0.000000,3.88
4187,ATMAK37L,198.19,0.002000,10.53
3654,AVANT17L,100.51,0.000000,6.93
2264,AVANT22L,40.06,0.000000,4.45
1688,AVANT23L,61.76,0.000000,4.62
1499,AVANT27L,43.54,0.000000,4.82
3188,AVENU11L,8.22,0.000000,2.23
3908,AVENU12L,18.53,0.002015,3.23
3721,AVENU14L,9.61,0.000000,2.28
346,AVENU17L,27.92,0.000000,3.43
3667,AVENU27L,26.44,0.000000,4.13
4019,AYANA12L,68.87,0.000000,6.45
3396,AYANA17L,71.51,0.000000,6.69
4526,AYANA22L,136.72,0.000000,9.49
4800,AYANA27L,85.55,0.000000,7.04
2064,AYANA32L,69.85,0.000000,6.58
3012,AYANA37L,99.38,0.000000,7.55
560,AYYOK12L,75.61,0.000000,6.27
2893,AYYOK13L,121.25,0.000000,7.56
4032,AYYOK16L,312.05,0.000000,16.81
4601,AYYOK17L,93.84,0.002201,7.35
2041,AYYOK22L,112.46,0.002016,7.78
2628,AYYOK23L,160.49,0.008021,8.51
4467,AYYOK26L,255.17,0.000000,11.25
2310,AYYOK27L,94.78,0.000000,7.38
2790,B178711L,49.60,0.002014,4.67
3795,B178712L,49.22,0.008052,5.83
459,B178713L,76.21,0.000000,6.86
2970,B178714L,196.92,0.000000,10.50
3257,B178717L,101.65,0.000000,7.49
4396,B178721L,18.20,0.002013,3.16
2822,B178722L,69.50,0.000000,6.29
5000,B178723L,98.32,0.000000,6.76
4280,B178727L,96.18,0.002212,7.06
1184,B178732L,45.20,0.000000,5.13
3763,B178733L,60.83,0.000000,5.27
992,B178737L,109.42,0.000000,7.26
3472,BAG0112L,50.49,0.000000,4.20
3754,BAG0122L,45.04,0.008044,5.51
679,BAGYL11L,49.09,0.008015,5.18
1082,BAGYL12L,162.04,0.000000,9.12
3697,BAGYL13L,129.70,0.000000,9.30
3315,BAGYL17L,81.54,0.000000,7.52
2687,BAGYL21L,105.41,0.002014,8.03
3292,BAGYL22L,86.15,0.000000,7.13
827,BAGYL23L,77.02,0.008043,7.02
3838,BAGYL27L,23.24,0.002008,3.73
131,BAHGU11L,25.24,0.000000,2.78
628,BAHGU21L,7.87,0.008047,2.08
1858,BAHGU31L,5.93,0.008013,1.76
573,BAHGU37L,56.05,0.000000,5.51
3629,BAKAA17L,7.14,0.000000,1.97
1680,BAKAA27L,10.01,0.008025,2.37
2200,BAKAA37L,0.90,0.008016,0.70
4507,BAKTP11L,66.58,0.000000,6.88
1094,BAKTP12L,90.31,0.000000,7.03
3143,BAKTP13L,89.53,0.002011,7.19
1626,BAKTP17L,43.29,0.000000,5.04
3700,BAKTP21L,44.69,0.008041,4.39
218,BAKTP22L,62.55,0.000000,5.46
4597,BAKTP23L,68.29,0.000000,6.77
4599,BAKTP24L,38.39,0.002029,3.84
4138,BAKTP27L,69.59,0.001995,5.19
831,BAKTP31L,45.04,0.002015,5.20
5064,BAKTP32L,50.27,0.008048,4.67
2599,BAKTP33L,136.76,0.000000,5.52
3447,BAKTP37L,14.58,0.002043,2.69
4282,BATIR12L,209.05,0.001966,8.18
3317,BATIR13L,231.14,0.000000,9.05
1495,BATIR17L,93.38,0.000000,7.30
3139,BATIR22L,62.69,0.000000,5.75
3638,BATIR23L,163.61,0.000000,8.24
604,BATIR27L,51.94,0.000000,5.60
1413,BATIR32L,64.11,0.000000,6.11
2006,BATIR33L,77.01,0.008017,5.69
2402,BATIR37L,65.12,0.000000,5.16
1147,BAYGI11L,2.53,0.000000,1.16
5037,BAYGI12L,22.65,0.000000,3.66
2578,BAYGI13L,14.05,0.008016,3.00
137,BAYGI14L,14.22,0.000000,2.87
2258,BAYGI17L,61.64,0.008037,6.00
3421,BAYGI21L,5.15,0.000000,1.71
142,BAYGI27L,23.83,0.000000,4.09
2271,BAYGI31L,3.64,0.000000,1.48
435,BAYGI32L,14.60,0.000000,2.73
4611,BAYGI33L,32.90,0.004003,3.28
4171,BAYGI34L,45.67,0.002000,4.39
3757,BAYGI37L,66.32,0.008020,6.31
1097,BBABY12L,59.75,0.008018,6.02
4732,BBABY13L,101.91,0.000000,6.82
3975,BBABY17L,82.95,0.004000,6.88
2501,BBABY22L,56.85,0.000010,6.30
3274,BBABY23L,42.61,0.000000,5.18
3176,BBABY27L,168.54,0.000000,9.83
2230,BCLUB17L,237.83,0.000000,11.42
1286,BCLUB22L,22.86,0.002015,3.79
4066,BCLUB27L,50.16,0.000000,4.85
2870,BDKIB12L,54.98,0.000000,5.37
2809,BDKIB17L,53.64,0.000000,4.91
4119,BDKIB27L,358.75,0.003005,15.15
3373,BDKIB37L,89.94,0.000000,6.65
4011,BIATA11L,5.49,0.000000,1.81
3520,BIATA12L,71.85,0.000000,6.30
3886,BIATA13L,113.81,0.004000,7.51
536,BIATA14L,139.15,0.000000,8.77
3048,BIATA17L,229.56,0.000000,7.06
5148,BIATA21L,12.40,0.000000,2.54
4212,BIATA22L,116.36,0.001961,5.49
922,BIATA23L,51.35,0.000000,5.12
2761,BIATA27L,121.84,0.000000,6.93
2807,BIBER17L,325.37,0.010032,15.13
520,BIBER21L,63.02,0.000000,5.74
3206,BIBER22L,288.04,0.008020,14.19
1664,BIBER23L,271.66,0.000000,13.02
4740,BIBER27L,332.85,0.000000,13.84
1060,BIGIR11L,12.31,0.000000,1.99
2621,BIGIR12L,23.24,0.000000,3.40
3595,BIGIR13L,25.79,0.000000,3.24
2915,BIGIR17L,16.83,0.000000,3.04
2121,BIGIR21L,4.51,0.000000,1.66
1531,BIGIR22L,56.64,0.000000,6.03
812,BIGIR23L,113.97,0.000000,6.34
3749,BIGIR27L,20.61,0.000000,3.41
2211,BIGIR31L,4.48,0.000000,1.41
2794,BIGIR32L,48.91,0.000000,4.92
1315,BIGIR33L,35.76,0.000000,4.17
4633,BIGIR34L,120.83,0.001939,7.35
1837,BIGIR37L,20.81,0.002014,3.34
5115,BIHAL11L,10.85,0.000000,2.36
4124,BIHAL12L,89.35,0.000000,6.53
3201,BIHAL13L,92.27,0.000000,7.31
2609,BIHAL14L,98.23,0.000000,6.54
191,BIHAL17L,118.95,0.000000,4.68
1751,BIHAL21L,9.16,0.000000,2.17
2148,BIHAL22L,92.97,0.000000,7.41
2344,BIHAL23L,85.36,0.008048,7.01
1007,BIHAL24L,58.42,0.002043,5.39
7,BIHAL27L,126.75,0.000000,7.96
4547,BIPOL17L,112.76,0.000000,6.95
2557,BIPOL27L,61.21,0.000000,5.38
434,BIPOL37L,42.11,0.000000,4.61
2786,BISER12L,32.32,0.000000,4.05
4031,BISER17L,31.94,0.000000,4.23
4539,BISER27L,36.12,0.000000,2.69
4626,BIT0112L,23.08,0.000000,3.55
2423,BIT0113L,15.17,0.000000,2.98
103,BIT0117L,47.00,0.000000,4.97
1091,BIT0122L,3.05,0.000000,1.05
4190,BIT0123L,6.21,0.000997,1.88
4581,BIT0127L,13.66,0.000000,2.75
396,BITEZ11L,28.67,0.002010,3.65
1231,BITEZ12L,110.21,0.002039,8.18
738,BITEZ17L,73.93,0.000000,6.42
1026,BITEZ21L,8.44,0.000000,2.35
582,BITEZ22L,73.25,0.000000,6.40
2161,BITEZ23L,45.61,0.000000,5.24
1970,BITEZ24L,119.87,0.008063,7.09
2737,BITEZ27L,40.56,0.008020,4.54
477,BITEZ31L,9.64,0.008020,2.13
4466,BITEZ32L,56.69,0.000000,5.54
2463,BITEZ37L,106.79,0.000000,7.80
2053,BITIS11L,8.20,0.000000,2.10
3992,BITIS12L,32.60,0.004000,3.63
4120,BITIS13L,34.08,0.002997,4.38
3255,BITIS17L,41.87,0.000000,4.61
4104,BITIS21L,15.81,0.000000,2.84
2378,BITIS22L,47.88,0.000000,4.23
3997,BITIS23L,60.72,0.000000,5.15
3553,BITIS24L,262.33,0.008012,7.15
4926,BITIS27L,133.95,0.000000,8.54
3118,BITTV11L,7.41,0.000000,1.97
3924,BITTV12L,18.97,0.003993,3.25
3758,BITTV13L,27.98,0.000000,3.67
219,BITTV14L,25.42,0.000000,3.31
5073,BITTV15L,38.01,0.000000,3.95
3374,BITTV17L,53.12,0.002040,5.30
4302,BITTV21L,71.21,0.000000,5.69
851,BITTV22L,256.37,0.000000,11.68
3900,BITTV23L,194.63,0.000000,10.52
2643,BITTV24L,86.93,0.008022,6.80
1755,BITTV27L,187.90,0.000000,9.60
3138,BITTV31L,43.85,0.000000,4.28
1850,BITTV32L,155.34,0.002044,9.48
5098,BITTV33L,358.98,0.000000,11.85
1468,BITTV34L,194.92,0.000000,8.06
641,BITTV35L,39.84,0.000000,4.10
5079,BITTV37L,155.82,0.000000,8.38
1130,BOACB11L,12.09,0.000000,1.81
5056,BOACB12L,8.27,0.002017,1.88
210,BOACB13L,3.61,0.000000,1.29
4023,BOACB17L,1.16,0.000000,0.81
3829,BOACB21L,10.05,0.002041,2.23
3526,BOACB22L,29.36,0.000000,2.71
4105,BOACB23L,44.69,0.000000,2.94
4812,BOACB27L,14.90,0.000000,2.95
5054,BOACB31L,7.92,0.008021,2.07
1772,BOACB32L,21.14,0.000000,2.77
140,BOACB33L,39.45,0.000000,2.14
4051,BOACB34L,18.08,0.004000,1.91
1039,BOACB37L,7.78,0.000000,1.83
621,BOACB72L,117.45,0.000000,8.11
2878,BOASA12L,50.38,0.000000,5.49
657,BOASA13L,52.18,0.000000,5.43
4364,BOASA14L,76.33,0.004031,5.12
5094,BOASA17L,102.14,0.002043,7.35
1227,BOASA22L,162.20,0.000000,8.48
390,BOASA23L,137.44,0.008016,8.92
3804,BOASA24L,68.40,0.008018,6.77
1303,BOASA27L,35.66,0.000000,4.72
328,BOBAG11L,19.88,0.000000,3.37
1610,BOBAG12L,121.05,0.000000,7.97
5138,BOBAG13L,100.53,0.000000,7.35
3807,BOBAG14L,107.91,0.000000,7.21
4642,BOBAG15L,34.80,0.000000,4.09
3087,BOBAG17L,149.38,0.000000,8.78
3033,BOBAG21L,137.80,0.000000,8.56
4702,BOBAG22L,224.54,0.000000,11.18
1914,BOBAG23L,260.61,0.002007,11.05
516,BOBAG24L,195.87,0.000000,10.43
3764,BOBAG27L,227.38,0.008041,11.93
25,BOBAG31L,150.94,0.000000,7.54
2048,BOBAG32L,200.88,0.000013,10.17
758,BOBAG33L,170.61,0.000000,9.95
2722,BOBAG37L,231.27,0.002012,8.56
4628,BOBAR11L,10.75,0.000000,2.42
1432,BOBAR12L,48.88,0.000000,4.44
2255,BOBAR13L,35.30,0.000000,4.39
4093,BOBAR17L,84.36,0.000000,6.41
100,BOBAR21L,31.88,0.000000,4.26
5196,BOBAR22L,88.00,0.000000,7.18
709,BOBAR23L,123.81,0.008004,8.61
3955,BOBAR27L,167.31,0.004000,9.12
279,BOBYL12L,28.09,0.000000,3.17
3562,BOBYL13L,53.93,0.000000,5.03
3688,BOBYL14L,65.12,0.000000,6.04
1293,BOBYL17L,160.12,0.000000,5.49
1399,BOBYL27L,182.06,0.000000,10.00
967,BOCAP17L,66.86,0.000000,6.42
2309,BOCAP22L,85.34,0.000000,7.17
1886,BOCAP23L,93.55,0.008041,7.02
2890,BOCAP27L,32.11,0.000000,4.33
59,BOCAP37L,81.04,0.000000,6.37
1608,BOCIF12L,18.24,0.008020,2.92
4114,BOCIF13L,11.78,0.000000,2.58
2648,BOCIF14L,99.68,0.000000,3.94
4022,BOCIF17L,28.20,0.000000,2.11
2540,BOCIF22L,28.93,0.000000,3.87
2131,BOCIF23L,30.37,0.002047,4.29
873,BOCIF24L,22.86,0.002013,3.70
1978,BOCIF27L,17.27,0.000000,2.78
773,BOCIF37L,244.67,0.000000,9.34
3249,BOCIM17L,69.08,0.000000,6.62
182,BOCIM21L,29.09,0.002047,4.42
3775,BOCIM27L,43.41,0.000000,4.72
3050,BOCIM31L,3.53,0.000000,1.49
4306,BOCIM37L,43.69,0.004009,5.37
352,BOCIM77L,229.73,0.000000,11.64
2748,BOCIR12L,75.69,0.000000,6.32
4287,BOCIR13L,49.38,0.000000,5.40
3397,BOCIR17L,82.65,0.008044,6.48
1752,BOCRS11L,29.03,0.000000,4.23
4336,BOCRS12L,366.73,0.000000,15.23
205,BOCRS13L,248.32,0.000270,12.31
3644,BOCRS17L,218.36,0.002010,10.41
4973,BOCRS21L,6.14,0.002042,1.86
1519,BOCRS22L,119.95,0.008030,8.17
2070,BOCRS23L,226.73,0.000000,10.85
345,BOCRS24L,140.58,0.000000,8.57
2297,BOCRS27L,241.15,0.000000,12.97
4215,BOCRS37L,194.22,0.000000,9.85
4048,BOD0112L,59.84,0.004001,5.77
4242,BOD0122L,129.72,0.002000,8.93
2339,BODAG17L,41.55,0.002016,3.97
1746,BODAG22L,14.88,0.000000,2.88
3386,BODAG23L,15.42,0.000000,2.67
4778,BODAG24L,21.48,0.002019,3.45
3321,BODAG27L,18.21,0.000000,3.71
2788,BODAG37L,17.80,0.000000,2.88
2723,BODAL17L,28.67,0.000000,3.76
3576,BODAL27L,21.93,0.000000,4.04
3533,BODAR11L,20.35,0.000000,3.38
644,BODAR12L,43.08,0.000000,5.09
1899,BODAR13L,39.25,0.008043,4.75
4978,BODAR17L,36.72,0.000000,4.29
5165,BODAR21L,33.18,0.000000,3.70
4339,BODAR22L,22.48,0.000000,3.29
3742,BODAR23L,27.48,0.000000,3.43
3095,BODAR24L,18.06,0.000000,3.37
