,Cell,MSE,Passed,MAPE
2043,CESAZ22L,226.97,0.000000,11.03
2087,CESAZ23L,178.06,0.000000,9.15
4012,CESAZ27L,106.63,0.002014,6.62
4311,CESAZ31L,8.00,0.000000,2.19
4378,CESAZ32L,100.79,0.007994,7.99
3713,CESAZ33L,124.39,0.002017,8.63
1889,CESAZ34L,87.45,0.008021,7.35
4705,CESAZ36L,335.52,0.000000,11.07
3620,CESAZ37L,48.21,0.002014,5.46
3952,CESBL11L,26.49,0.000000,4.05
3987,CESBL12L,126.49,0.002016,8.28
1900,CESBL21L,73.43,0.008018,4.84
4985,CESBL22L,207.55,0.000000,8.61
1260,CESBL31L,27.40,0.000000,4.06
3578,CESBL32L,78.59,0.008025,7.25
573,CESBO11L,72.58,0.000000,6.47
4573,CESBO12L,274.86,0.000000,12.61
3782,CESBO13L,219.26,0.000000,11.57
4640,CESBO14L,252.57,0.000000,11.64
2499,CESBO17L,467.17,0.000000,16.90
3984,CESBO21L,46.70,0.002342,4.73
3043,CESBO22L,91.35,0.000000,7.06
1542,CESBO23L,105.36,0.002046,6.85
3447,CESBO24L,412.34,0.008142,9.69
118,CESBO27L,207.91,0.000000,10.99
818,CESBO31L,35.14,0.000000,4.04
3177,CESBO32L,45.20,0.000000,5.42
3529,CESBO33L,122.68,0.000000,8.00
3178,CESBO34L,127.33,0.002015,7.89
2595,CESBO36L,55.99,0.000000,6.88
891,CESBO37L,301.47,0.000000,13.08
582,CESBO77L,120.01,0.008025,8.38
2650,CESDE12L,132.28,0.000000,8.52
1373,CESDE13L,128.66,0.000000,7.71
4239,CESDE16L,60.65,0.000000,6.78
512,CESDE17L,79.19,0.000000,4.77
4993,CESDE22L,57.23,0.000000,5.36
530,CESDE23L,64.90,0.000000,5.87
5161,CESDE24L,155.18,0.002049,8.52
2114,CESDE26L,230.10,0.000000,14.09
4478,CESDE27L,60.25,0.000000,5.13
1548,CESDE31L,37.26,0.000000,4.24
1116,CESDE32L,36.18,0.000000,4.54
2623,CESDE33L,42.87,0.000000,4.79
4779,CESDE36L,210.59,0.002008,8.67
2657,CESDE37L,30.87,0.000000,4.01
2082,CESDH16L,42.25,0.000000,5.76
3567,CESDH17L,36.03,0.000000,4.34
356,CESDH26L,84.33,0.008047,8.21
3364,CESDH27L,64.07,0.002050,6.53
2235,CESDK12L,124.39,0.008016,8.98
875,CESDK13L,129.75,0.000000,9.74
4218,CESDK16L,64.22,0.000000,6.92
1393,CESDK17L,59.29,0.000000,5.28
3173,CESDK22L,44.01,0.000000,5.09
1369,CESDK23L,54.88,0.000000,6.01
836,CESDK26L,94.79,0.002017,7.68
443,CESDK27L,30.94,0.000000,4.00
4301,CESDK32L,137.88,0.000000,7.24
5050,CESDK33L,94.96,0.000000,6.56
4932,CESDK36L,163.62,0.008027,9.89
774,CESDK37L,71.88,0.000000,5.10
1105,CESFA11L,120.22,0.000000,7.97
4576,CESFA12L,315.17,0.000000,12.66
2591,CESFA13L,194.83,0.008022,10.74
4390,CESFA17L,168.45,0.000000,7.56
3219,CESFA21L,17.51,0.000000,3.23
2438,CESFA22L,153.56,0.000000,9.33
2387,CESFA23L,168.82,0.002048,8.90
2008,CESFA24L,255.72,0.000000,11.58
2200,CESFA27L,126.82,0.002015,6.30
4741,CESGE16L,99.02,0.000000,6.66
3750,CESGE17L,356.43,0.000000,14.62
2311,CESGE26L,3.56,0.000000,1.71
1702,CESGE27L,186.60,0.000000,9.62
3939,CESGE32L,148.87,0.008032,9.61
4574,CESGE33L,111.59,0.000000,7.89
4226,CESGE36L,104.89,0.000000,7.93
4791,CESGE37L,41.18,0.000000,4.70
4939,CESHA17L,110.29,0.002044,7.59
3809,CESHA22L,378.12,0.008014,12.90
2054,CESHA23L,69.34,0.000000,6.92
2294,CESHA27L,65.38,0.000000,5.44
1529,CESIB11L,29.64,0.000000,3.48
730,CESIB12L,73.50,0.002013,5.96
3515,CESIB13L,72.02,0.000000,5.44
2371,CESIB17L,23.11,0.000000,3.55
2907,CESIB21L,54.02,0.000000,5.63
2186,CESIB22L,209.86,0.000000,11.21
3757,CESIB23L,133.92,0.000000,9.08
2605,CESIB27L,113.46,0.000000,7.74
560,CESIB31L,44.96,0.000000,5.25
2069,CESIB32L,124.72,0.000000,6.66
2921,CESIB37L,23.05,0.000000,3.29
4882,CESIS16L,92.72,0.000000,7.03
564,CESIS17L,69.31,0.000000,6.33
1027,CESIS26L,65.97,0.002014,6.85
1629,CESIS27L,516.03,0.000000,16.87
2991,CESIS36L,111.97,0.008027,9.35
2895,CESIS37L,169.90,0.000000,9.88
1417,CESIV11L,106.04,0.000000,7.19
4629,CESIV12L,248.00,0.000000,10.20
1320,CESIV13L,192.10,0.000000,9.60
4213,CESIV16L,478.25,0.000000,19.20
3164,CESIV17L,58.45,0.000000,5.76
140,CESIV22L,162.61,0.002047,9.80
25,CESIV23L,217.15,0.002051,10.70
1791,CESIV26L,147.32,0.000000,10.33
3613,CESIV27L,67.45,0.000000,6.35
3466,CESIV31L,61.57,0.008014,5.53
2019,CESIV32L,307.41,0.000000,12.94
3324,CESIV33L,107.31,0.000000,8.01
1616,CESIV36L,161.27,0.008018,10.94
354,CESIV37L,152.37,0.008021,9.24
2762,CESKE16L,50.97,0.000000,4.56
3727,CESKE17L,118.87,0.000000,8.76
3209,CESKE26L,56.04,0.000000,6.67
1496,CESKE27L,95.13,0.008027,7.21
1929,CESKE36L,109.16,0.002012,9.81
1211,CESKE37L,57.48,0.000000,5.80
305,CESLG12L,85.53,0.002045,6.41
1514,CESLG13L,92.80,0.000000,6.46
3152,CESLG14L,72.21,0.000000,5.07
2392,CESLG17L,75.47,0.000000,5.60
4586,CESLG22L,18.87,0.000000,3.10
266,CESLG23L,56.77,0.000000,5.39
272,CESLG24L,93.26,0.008041,7.14
3840,CESLG27L,101.67,0.000000,7.53
1318,CESLG32L,50.87,0.000000,5.10
1028,CESLG33L,61.62,0.000000,5.79
4711,CESLG37L,35.86,0.000000,4.04
1037,CESLI16L,278.62,0.000000,12.57
130,CESLI17L,47.91,0.004088,4.92
1843,CESLI22L,76.80,0.000000,6.66
2686,CESLI23L,197.60,0.000000,7.84
4628,CESLI26L,160.41,0.004029,9.45
2217,CESLI27L,30.47,0.000000,3.89
4078,CESLI32L,110.14,0.000000,6.93
4344,CESLI36L,110.47,0.000000,9.02
196,CESLI37L,22.22,0.000000,3.21
3062,CESMA11L,17.87,0.000000,3.12
2963,CESMA12L,54.31,0.000000,5.51
896,CESMA13L,53.49,0.000000,4.35
1609,CESMA16L,64.56,0.000000,5.31
2674,CESMA17L,17.11,0.000000,3.06
3920,CESMA22L,105.40,0.000000,7.49
180,CESMA23L,55.80,0.008051,5.77
3416,CESMA24L,100.48,0.000000,6.48
4296,CESMA26L,116.60,0.000000,8.99
4160,CESMA27L,55.10,0.000000,5.34
2593,CESMA31L,22.61,0.000000,3.54
1080,CESMA32L,132.65,0.000000,9.80
1151,CESMA33L,67.85,0.000000,6.63
2678,CESMA34L,100.84,0.000000,6.02
5164,CESMA36L,40.61,0.002051,5.68
4038,CESMA37L,118.72,0.008048,7.09
163,CESMI12L,30.61,0.000000,3.66
312,CESMI13L,17.00,0.008021,3.33
105,CESMI16L,137.12,0.002020,9.92
4630,CESMI17L,21.03,0.000000,3.43
1390,CESMI26L,138.30,0.000000,10.00
488,CESMI27L,278.73,0.000000,12.01
2714,CESMK16L,287.53,0.000000,11.87
1426,CESMK17L,34.93,0.002048,4.30
1712,CESMK26L,27.04,0.002015,3.50
561,CESMK27L,120.73,0.000000,7.88
2658,CESMK32L,43.82,0.002016,4.96
4327,CESMK33L,27.81,0.000000,3.92
3581,CESMK36L,38.44,0.000000,5.38
1878,CESMK37L,10.31,0.000000,2.40
133,CESMK42L,106.10,0.000000,7.86
1743,CESMK43L,81.70,0.002046,6.32
3333,CESMK47L,25.30,0.000000,3.82
12,CESMO11L,26.63,0.000000,3.75
1579,CESMO12L,68.35,0.000000,6.09
3030,CESMO13L,174.28,0.000000,9.40
521,CESMO17L,131.52,0.000000,6.91
75,CESMO21L,2.35,0.002045,0.77
2040,CESMO22L,10.93,0.000000,2.33
1383,CESMO23L,27.08,0.000000,2.96
4118,CESMO24L,10.75,0.000000,2.32
3822,CESMO27L,3.03,0.008030,1.42
3045,CESOS16L,6.92,0.000000,2.30
5034,CESOS17L,505.01,0.000000,17.63
4707,CESOS26L,55.30,0.000000,5.23
4960,CESOS27L,233.86,0.000000,11.20
1556,CESOS36L,17.06,0.000000,3.40
3132,CESOS37L,177.72,0.000000,10.19
4854,CESOV12L,3.52,0.000000,1.33
2850,CESOV13L,7.32,0.000000,1.96
4887,CESOV16L,9.30,0.000000,2.52
2625,CESOV17L,3.85,0.000000,1.31
3540,CESOV26L,268.91,0.000000,10.84
3523,CESOV27L,35.25,0.000000,3.96
2756,CESOZ16L,94.41,0.008048,7.20
3481,CESOZ17L,242.56,0.000000,10.67
3978,CESOZ22L,212.35,0.002047,11.10
1178,CESOZ23L,181.24,0.002012,8.67
1257,CESOZ26L,227.63,0.002020,12.53
925,CESOZ27L,45.38,0.000000,4.29
3304,CESPF11L,109.73,0.000000,7.85
2252,CESPF12L,247.24,0.000000,11.13
3594,CESPF13L,151.97,0.000000,9.78
1931,CESPF17L,85.30,0.000000,7.07
1053,CESPF21L,3.89,0.000000,1.61
1346,CESPF22L,19.94,0.000000,3.44
2952,CESPF23L,3.39,0.000000,1.45
1859,CESPF27L,50.59,0.002050,4.80
2253,CESPF31L,163.10,0.002016,8.93
1546,CESPF32L,233.91,0.000000,9.80
641,CESPF33L,98.74,0.000000,8.32
1731,CESPF37L,33.40,0.000000,4.52
3675,CESRO12L,195.44,0.000000,9.96
739,CESRO13L,297.21,0.002047,9.65
271,CESRO16L,54.34,0.000000,5.75
2550,CESRO17L,64.05,0.003935,5.64
1071,CESRO26L,33.65,0.000000,4.56
4417,CESRO27L,74.05,0.000000,5.77
1083,CESRO32L,135.67,0.002048,8.90
4347,CESRO36L,209.92,0.002025,13.04
4721,CESRO37L,67.81,0.000000,6.05
3897,CESRT11L,25.70,0.008048,3.93
5109,CESRT12L,46.16,0.000000,5.23
4336,CESRT13L,50.19,0.000000,5.81
701,CESRT14L,55.18,0.000000,4.04
1796,CESRT17L,36.87,0.000000,4.28
4802,CESRT22L,26.41,0.000000,3.91
2343,CESRT23L,60.28,0.000000,6.11
74,CESRT24L,28.79,0.004000,3.62
3102,CESRT31L,61.11,0.000000,5.07
3248,CESRT32L,14.57,0.000000,2.26
649,CESRT33L,19.75,0.000000,3.19
2947,CESRT34L,29.52,0.000000,4.07
814,CESRT37L,72.82,0.000000,6.02
2933,CESRT41L,21.93,0.000000,3.54
1628,CESRT42L,20.36,0.008024,3.82
4477,CESRT43L,48.93,0.000000,5.28
2111,CESRT44L,37.56,0.000000,5.30
4424,CESRT47L,89.16,0.000000,6.89
161,CESSO11L,88.26,0.000000,6.13
2270,CESSO12L,163.48,0.003941,9.07
4606,CESSO13L,127.06,0.000000,7.79
1551,CESSO14L,277.45,0.000000,10.90
3917,CESSO17L,491.65,0.000000,13.35
4412,CESSO21L,25.51,0.000000,3.84
1055,CESSO22L,139.00,0.000000,8.88
4312,CESSO23L,139.10,0.000000,8.79
2088,CESSO27L,100.50,0.002046,7.99
5185,CESSO31L,29.65,0.000000,4.03
1805,CESSO32L,148.78,0.000000,8.57
98,CESSO33L,221.54,0.000000,8.55
508,CESSO37L,104.41,0.000000,8.10
726,CESSO42L,116.50,0.000000,8.23
4419,CESSO43L,58.14,0.002013,5.67
1695,CESSO47L,85.81,0.000000,6.56
1145,CESUA12L,542.73,0.000000,18.70
4291,CESUA13L,285.37,0.002016,14.16
2242,CESUA14L,644.36,0.000000,17.23
531,CESUA17L,345.42,0.002047,15.00
734,CESUA27L,281.22,0.000000,13.77
1881,CESUA32L,439.78,0.002014,16.52
771,CESUA33L,204.56,0.000000,11.49
500,CESUA37L,593.33,0.000000,18.72
3972,CESYS11L,25.89,0.000000,3.84
4135,CESYS12L,141.53,0.000000,7.26
3277,CESYS13L,341.44,0.000000,8.49
2364,CESYS14L,160.96,0.000000,8.62
5165,CESYS17L,115.72,0.000000,8.08
1492,CESYS21L,26.86,0.000000,3.98
3635,CESYS22L,138.58,0.000000,7.94
3076,CESYS23L,148.87,0.002010,8.66
1916,CESYS27L,132.90,0.008017,8.94
1713,CESYS31L,92.33,0.000000,7.13
1210,CESYS32L,100.09,0.000000,6.44
4608,CESYS37L,180.84,0.000000,9.08
1035,CEVGR11L,17.01,0.000000,2.35
2408,CEVGR12L,15.79,0.002017,2.71
483,CEVGR13L,50.45,0.000000,5.16
431,CEVGR17L,39.63,0.000000,4.81
789,CEVGR21L,5.66,0.000000,1.68
3883,CEVGR22L,20.98,0.000000,3.40
363,CEVGR23L,49.82,0.000000,5.54
4072,CEVGR27L,87.15,0.000000,6.24
2958,CEVGR31L,12.54,0.006949,2.71
3339,CEVGR32L,67.08,0.000000,6.24
1531,CEVGR33L,84.87,0.000000,6.04
3436,CEVGR37L,9.38,0.000000,2.39
3276,CEVKY12L,32.58,0.000000,4.37
2025,CEVKY13L,101.75,0.000000,6.75
3993,CEVKY21L,54.27,0.000000,4.63
4701,CEVKY22L,43.11,0.000000,4.86
3862,CEVKY23L,86.01,0.000000,6.39
4658,CEVKY31L,5.20,0.000000,1.31
2672,CEVKY32L,77.11,0.000000,6.37
2951,CEVKY33L,41.51,0.000000,4.50
4018,CEVKY37L,15.67,0.000000,3.10
3120,CEVMR11L,7.38,0.000000,1.98
4037,CEVMR12L,26.96,0.000000,2.25
2966,CEVMR13L,4.42,0.000000,1.54
370,CEVMR21L,6.85,0.000000,2.16
4647,CEVMR22L,17.69,0.002054,2.92
943,CEVMR23L,5.21,0.000000,1.99
3751,CEVMR31L,2.29,0.000000,1.28
4029,CEVMR32L,19.61,0.008020,2.91
2448,CEVMR33L,10.31,0.002015,2.65
1724,CEVMR41L,9.32,0.000000,2.17
453,CEVMR42L,22.65,0.008058,2.67
2376,CEVMR43L,3.77,0.000000,1.64
986,CEVMR72L,1115.34,0.008047,28.92
1282,CEVMR73L,210.86,0.000000,6.48
3032,CEVSL11L,52.37,0.008048,5.56
1057,CEVSL12L,42.88,0.000000,4.15
3923,CEVSL13L,57.22,0.000000,5.76
1253,CEVSL21L,27.82,0.000000,4.11
3281,CEVSL22L,34.96,0.000000,4.15
186,CEVSL23L,62.82,0.000000,5.91
1230,CEVSL31L,2.43,0.000000,1.20
4338,CEVSL32L,12.30,0.000000,2.50
611,CEVSL33L,33.46,0.000000,3.46
3127,CEVTA11L,8.37,0.000000,2.18
3480,CEVTA12L,25.27,0.008018,3.56
2815,CEVTA13L,36.33,0.000000,4.28
974,CEVTA17L,73.05,0.000000,6.21
2454,CEVTA21L,3.86,0.000000,1.58
4944,CEVTA22L,8.21,0.000000,2.23
3503,CEVTA23L,14.21,0.000000,2.78
5015,CEVTA27L,9.67,0.000000,2.47
2776,CEVTA31L,33.06,0.000000,4.06
2122,CEVTA32L,8.46,0.000000,2.33
5076,CEVTA33L,24.00,0.000000,3.28
2538,CEVTA34L,44.29,0.000000,4.81
3618,CEVTA37L,39.50,0.000000,4.73
4904,CEVTA41L,3.47,0.000000,1.34
183,CEVTA42L,6.89,0.000000,2.12
654,CEVTA43L,25.32,0.000000,3.29
2893,CEVTA44L,11.26,0.000000,2.20
4241,CEVTA47L,11.91,0.002046,2.46
2656,CICTT17L,5.11,0.000000,1.20
3895,CICTT27L,12.71,0.000000,2.62
3035,CIFSU11L,49.68,0.000000,5.23
671,CIFSU12L,55.46,0.000000,4.49
2022,CIFSU13L,44.95,0.002015,4.48
4742,CIFSU14L,44.78,0.000000,4.24
2169,CIFSU17L,15.73,0.000000,2.34
1291,CIFSU21L,149.43,0.002047,10.21
4620,CIFSU22L,571.70,0.000000,12.60
3131,CIFSU23L,530.90,0.000000,13.97
1795,CIFSU27L,173.42,0.000000,6.60
5092,CIKOY11L,72.45,0.000000,6.85
4588,CIKOY12L,109.10,0.008051,7.77
2262,CIKOY13L,73.36,0.000000,6.22
4835,CIKOY14L,96.86,0.000000,6.48
3992,CIKOY16L,54.77,0.000000,6.74
469,CIKOY17L,79.57,0.008030,6.84
2287,CIKOY21L,105.94,0.000000,6.68
4320,CIKOY22L,114.47,0.002046,8.07
754,CIKOY23L,139.59,0.000000,9.11
1357,CIKOY26L,40.66,0.000000,4.93
3329,CIKOY27L,92.75,0.008029,7.08
1094,CIKOY31L,69.56,0.008051,6.29
1139,CIKOY32L,247.13,0.000000,11.40
1934,CIKOY33L,243.93,0.000000,10.80
4914,CIKOY36L,113.38,0.000000,9.08
4836,CIKOY37L,153.12,0.000000,9.41
4192,CILTV11L,7.09,0.008016,1.99
1017,CILTV12L,37.51,0.000000,4.52
2265,CILTV13L,47.10,0.000000,5.29
332,CILTV17L,69.52,0.000000,5.77
194,CILTV21L,60.34,0.008024,5.66
4385,CILTV27L,135.16,0.000000,8.44
1305,CISIS11L,74.60,0.002048,6.19
505,CISIS12L,130.15,0.000000,8.96
4076,CISIS13L,121.34,0.008027,8.80
4325,CISIS17L,172.67,0.000000,10.26
2614,CISIS21L,201.53,0.002018,9.02
2345,CISIS22L,132.32,0.000000,9.18
4544,CISIS23L,172.49,0.000000,10.17
4517,CISIS24L,139.25,0.000000,8.20
3643,CISIS27L,183.14,0.000000,10.37
4088,CISIS77L,233.95,0.000000,11.47
1998,CMELT16L,159.43,0.000000,12.07
1242,CMELT17L,488.28,0.008022,12.38
562,CPMIG11L,65.41,0.000000,5.94
31,CPMIG12L,155.96,0.000000,9.19
2495,CPMIG13L,267.03,0.000000,11.36
3288,CPMIG17L,165.29,0.008026,9.04
5174,CPMIG21L,143.71,0.000000,6.93
1994,CPMIG22L,156.00,0.000000,9.61
1608,CPMIG23L,178.80,0.000000,9.88
2183,CPMIG27L,193.43,0.000000,9.80
1205,CPMIG31L,88.57,0.000000,6.83
3244,CPMIG32L,93.12,0.000000,7.46
767,CPMIG33L,84.34,0.000000,6.62
2832,CPMIG34L,194.61,0.002017,10.00
2361,CPMIG37L,303.36,0.000000,13.53
4140,CREIS11L,8.69,0.000000,1.88
1691,CREIS12L,10.92,0.000000,1.78
3194,CREIS13L,16.87,0.000000,2.33
1108,CREIS14L,20.06,0.000000,3.11
204,CREIS17L,18.15,0.000000,3.04
1541,CREIS21L,16.80,0.000000,3.05
2505,CREIS22L,42.38,0.000000,4.31
2353,CREIS23L,24.57,0.000000,3.41
4479,CREIS27L,31.21,0.000000,3.55
4651,CREIS31L,57.96,0.000000,5.33
2645,CREIS32L,66.38,0.000000,5.72
1061,CREIS33L,52.95,0.008050,5.74
897,CREIS37L,32.96,0.000000,4.08
1903,CWAKE17L,263.06,0.000000,12.06
1480,CWAKE27L,74.08,0.008016,5.64
996,CWCPO17L,110.25,0.000000,7.90
57,CWCPO27L,24.81,0.000000,3.50
3842,CWFLY12L,980.97,0.002015,24.91
4435,CWFLY13L,444.55,0.000000,16.06
781,CWFLY17L,2299.15,0.000000,41.40
4996,CWFUN11L,39.07,0.008040,3.94
1384,CWFUN17L,351.23,0.002014,14.72
2166,CWFUN21L,34.24,0.000000,3.81
976,CWFUN22L,125.90,0.000000,8.23
591,CWFUN23L,98.89,0.000000,7.89
3353,CWFUN24L,206.82,0.000000,10.15
5009,CWFUN27L,58.14,0.002049,5.58
556,CWFUN31L,218.41,0.000000,12.57
3708,CWFUN32L,423.49,0.000000,15.51
2357,CWFUN33L,314.25,0.000000,12.97
202,CWFUN37L,339.49,0.000000,12.75
623,CWFUR12L,107.69,0.008018,7.49
2926,CWFUR13L,189.69,0.000000,10.71
3422,CWFUR17L,447.40,0.002048,16.13
2537,CWFUR27L,488.07,0.000000,18.32
3083,CWKCP16L,36.80,0.000000,5.06
1611,CWKCP17L,92.34,0.000000,6.54
1523,CWKCP22L,347.43,0.000000,15.13
1855,CWKCP23L,201.84,0.000000,10.84
4826,CWKCP26L,372.57,0.000000,15.48
3807,CWKCP27L,295.21,0.000000,12.72
1064,CWMSM12L,13.19,0.000000,2.71
703,CWMSM13L,3.27,0.000000,1.47
707,CWMSM17L,6.51,0.000000,2.13
2337,CWMSM22L,17.04,0.000000,3.41
1313,CWMSM23L,11.27,0.000000,2.22
2300,CWMSM27L,16.92,0.000000,2.87
3672,CWPRD17L,179.38,0.000000,10.36
527,CWPRD27L,346.98,0.000000,12.29
1861,CWPRO12L,109.17,0.000000,8.82
3654,CWPRO13L,176.26,0.000000,9.61
2102,CWPRO14L,272.43,0.000000,11.74
3143,CWPRO16L,185.94,0.000000,9.94
2487,CWPRO17L,648.10,0.000000,19.90
2319,CWPRO26L,249.27,0.000000,12.77
2816,CWPRO27L,650.03,0.000000,21.58
3104,CWSIF12L,322.98,0.000000,9.10
3292,CWSIF13L,73.01,0.000000,6.05
2661,CWSIF16L,294.60,0.000000,11.30
231,CWSIF17L,68.64,0.000000,5.68
2609,CWSIF22L,114.18,0.000000,6.84
1642,CWSIF23L,59.29,0.002020,6.04
1914,CWSIF26L,36.39,0.000000,4.61
4438,CWSIF27L,24.46,0.008024,3.17
2552,CWSLT17L,362.70,0.000000,14.45
343,CWSLT22L,173.87,0.000000,9.56
504,CWSLT23L,80.88,0.000000,7.45
3010,CWSLT27L,45.70,0.002017,4.94
3636,CWSRA12L,603.11,0.000000,20.03
4277,CWSRA13L,211.47,0.000000,10.84
4896,CWSRA16L,679.72,0.002049,20.44
1461,CWSRA17L,359.77,0.000000,12.87
1123,DALMN12L,158.65,0.000000,9.44
4772,DALMN13L,206.64,0.000000,10.16
631,DALMN16L,159.12,0.000000,11.70
3308,DALMN17L,124.70,0.000000,7.62
2370,DALMN26L,39.95,0.000000,4.99
2665,DALMN27L,43.36,0.000000,4.87
4844,DAYOL16L,239.13,0.000000,13.30
2272,DAYOL17L,163.65,0.000000,10.38
2056,DAYOL22L,84.26,0.000000,7.09
1444,DAYOL23L,181.52,0.000000,10.43
4258,DAYOL26L,790.72,0.000000,17.78
1356,DAYOL27L,45.74,0.000000,5.42
2790,DAYOL36L,187.17,0.008034,12.01
4416,DAYOL37L,111.12,0.008047,8.19
1225,DHOTE12L,569.50,0.000000,18.27
265,DHOTE13L,192.25,0.000000,11.52
257,DHOTE17L,396.71,0.000000,15.23
3509,DHOTE77L,393.51,0.000000,13.11
4486,DRTEK11L,1.11,0.000000,0.77
1979,DRTEK12L,108.46,0.000000,8.34
2604,DRTEK13L,80.54,0.002019,6.25
2156,DRTEK17L,183.82,0.008030,8.59
1714,DRTEK21L,8.61,0.000000,2.30
4381,DRTEK22L,74.51,0.000000,6.17
1838,DRTEK23L,49.82,0.000010,5.60
83,DRTEK31L,4.99,0.000000,1.62
3179,DRTEK32L,48.10,0.000000,5.48
4881,DRTEK33L,100.78,0.000000,8.01
1740,ECZAC12L,89.94,0.000000,6.91
3012,ECZAC13L,67.95,0.000000,6.73
3408,ECZAC17L,111.79,0.000000,6.21
1042,FENBU16L,492.14,0.008034,20.84
3363,FENBU17L,77.50,0.000000,6.66
4718,FENBU26L,35.86,0.000000,5.23
1868,FENBU27L,105.86,0.002046,7.27
3659,FLIPE11L,31.39,0.008044,4.47
3700,FLIPE12L,171.74,0.000000,9.25
1296,FLIPE13L,124.32,0.000000,8.67
2787,FLIPE14L,63.16,0.008014,5.61
2349,FLIPE17L,209.51,0.000000,10.86
4676,FLIPE21L,25.11,0.000000,3.46
4562,FLIPE22L,37.06,0.007997,4.32
621,FLIPE23L,40.48,0.002015,4.85
686,FLIPE24L,24.14,0.000000,3.17
3154,FLIPE25L,30.38,0.000000,3.89
89,FLIPE27L,104.27,0.000000,7.51
4502,FLIPE31L,46.64,0.000000,4.49
5056,FLIPE32L,109.34,0.000000,7.82
4452,FLIPE33L,32.18,0.000000,4.56
784,FLIPE34L,113.64,0.000000,6.83
2342,FLIPE35L,46.26,0.000000,4.41
3549,FLIPE37L,97.95,0.000000,7.36
3050,GAZBO11L,6.58,0.000000,1.94
3771,GAZBO12L,21.23,0.000000,3.51
4947,GAZBO13L,46.58,0.000000,5.40
1188,GAZBO17L,74.83,0.000000,6.34
3171,GAZBO21L,45.56,0.008018,4.76
2393,GAZBO22L,73.59,0.000000,6.55
3046,GAZBO23L,105.52,0.000000,8.44
3115,GAZBO27L,73.32,0.000000,6.63
2115,GBUKU12L,163.69,0.000000,10.26
1092,GBUKU13L,138.60,0.000000,8.13
2646,GBUKU14L,94.16,0.000000,7.08
433,GBUKU15L,24.24,0.000000,3.75
842,GBUKU17L,381.65,0.000000,13.27
2689,GBUKU22L,94.16,0.000000,7.49
5108,GBUKU24L,98.31,0.000000,7.05
396,GBUKU25L,51.28,0.008022,5.29
4809,GBUKU27L,145.34,0.000000,9.50
613,GBUKU31L,29.64,0.008026,3.69
4583,GBUKU32L,114.32,0.002013,8.24
2439,GBUKU33L,143.21,0.000000,8.23
3755,GBUKU34L,64.15,0.007962,6.15
55,GBUKU35L,48.54,0.000000,5.16
2080,GBUKU37L,129.02,0.000000,8.05
3255,GERAL12L,57.88,0.000000,5.99
2624,GERAL13L,73.95,0.000000,6.58
5182,GERAL17L,53.45,0.000000,5.40
3638,GERAL21L,249.58,0.000000,6.99
4433,GERAL22L,106.81,0.000000,7.66
1466,GERAL23L,132.00,0.000000,8.36
5039,GERAL27L,77.26,0.000000,6.35
4391,GERBA12L,58.25,0.000000,5.46
804,GERBA13L,237.53,0.000000,11.55
536,GERBA16L,117.11,0.000000,9.40
4760,GERBA17L,207.46,0.000000,10.23
992,GERKO12L,57.27,0.000000,6.32
838,GERKO13L,29.37,0.002013,4.59
1498,GERKO17L,22.83,0.008018,3.08
1398,GERKO22L,36.57,0.000000,4.41
241,GERKO23L,40.42,0.000000,4.33
979,GERKO27L,20.90,0.000000,3.51
1425,GIRAK11L,9.68,0.002017,2.30
3312,GIRAK12L,113.19,0.008048,6.49
2520,GIRAK13L,104.58,0.002016,5.99
1275,GIRAK17L,128.72,0.008022,7.16
1149,GIRAK21L,8.83,0.000000,1.92
1058,GIRAK22L,103.53,0.002014,6.86
3681,GIRAK23L,44.55,0.002014,4.76
5040,GIRAK27L,54.66,0.002048,5.74
4293,GIRAK31L,3.93,0.000000,1.57
4321,GIRAK32L,75.83,0.000000,5.42
2723,GIRAK33L,61.78,0.000000,4.64
928,GIRAK34L,146.60,0.000000,9.97
1130,GIRAK37L,37.80,0.002048,4.90
46,GIRLU11L,3.71,0.000000,1.41
742,GIRLU12L,52.90,0.000000,5.04
2251,GIRLU13L,17.94,0.000000,3.37
1683,GIRLU17L,56.08,0.002016,5.53
813,GIRLU21L,32.94,0.008016,4.32
126,GIRLU31L,37.28,0.000000,3.79
2743,GIRLU32L,59.70,0.000000,6.23
5004,GIRLU33L,47.60,0.000000,5.46
277,GIRLU37L,33.71,0.000000,4.53
2523,GIRYU17L,23.72,0.000000,3.54
3886,GIRYU27L,32.94,0.000000,4.40
3500,GIRYU37L,55.82,0.000000,5.58
3362,GMSLK11L,42.00,0.000000,3.74
84,GMSLK12L,31.31,0.000000,4.31
844,GMSLK13L,56.71,0.000000,5.51
2889,GMSLK17L,60.46,0.000000,4.29
4656,GMSLK21L,10.88,0.000000,2.54
3086,GMSLK22L,123.06,0.000000,6.93
1656,GMSLK23L,51.18,0.000000,5.61
756,GMSLK27L,21.97,0.000000,3.15
2710,GMSLK31L,8.96,0.000000,2.20
2829,GMSLK32L,53.77,0.000000,4.99
787,GMSLK33L,51.97,0.008052,5.41
559,GMSLK34L,42.88,0.000000,4.66
1097,GMSLK37L,68.92,0.002017,6.45
4618,GOLDE12L,66.89,0.002048,6.02
3951,GOLDE13L,65.35,0.000000,5.30
1013,GOLDE17L,51.33,0.008052,5.63
