,Cell,MSE,Passed,MAPE
4790,ALOAS31L,62.63,0.002008,6.32
2183,ALOAS32L,303.95,0.000000,15.53
3209,ALOAS33L,212.69,0.000000,12.81
2253,ALOKA16L,371.78,0.002055,18.43
3656,ALOKA17L,947.08,0.000000,28.83
2962,ALOKA36L,654.81,0.000000,24.66
3750,ALOKA37L,934.52,0.008053,28.54
2910,ALOVA11L,153.27,0.000000,10.36
2944,ALOVA16L,674.70,0.000000,24.31
2006,ALOVA17L,705.59,0.001995,25.21
4395,ALOVA21L,88.63,0.008017,7.55
1582,ALOVA26L,807.68,0.000000,27.36
2583,ALOVA27L,162.12,0.000000,11.73
2004,ALPAZ11L,205.46,0.000000,11.38
1633,ALPAZ17L,659.01,0.000000,22.25
4479,ALPAZ21L,172.72,0.002047,9.42
398,ALPAZ22L,1389.75,0.000000,32.35
2855,ALPAZ23L,399.53,0.000000,16.36
485,ALPAZ27L,1407.96,0.000000,34.48
5116,ALPAZ31L,147.24,0.000000,10.71
3180,ALPAZ32L,1219.67,0.000000,30.07
1211,ALPAZ33L,363.39,0.000000,15.45
2376,ALPAZ37L,1174.96,0.008014,31.25
4779,ALYBE11L,39.24,0.002018,4.40
318,ALYBE17L,1116.09,0.005005,28.34
1289,ALYBE27L,124.01,0.001994,9.77
3368,ALYBE37L,496.74,0.000000,21.24
3652,ALYNS12L,1072.16,0.001999,25.99
2223,ALYNS13L,493.66,0.008025,18.23
3252,ALYNS17L,1127.33,0.002012,28.79
555,ALYNS21L,130.29,0.000000,9.44
4260,ALYNS22L,545.40,0.001996,19.65
202,ALYNS23L,507.63,0.000000,18.22
3206,ALYNS24L,816.38,0.000000,24.83
4078,ALYNS26L,772.16,0.000000,22.24
1123,ALYNS27L,731.33,0.000000,22.90
3960,ALYNS31L,61.38,0.008016,6.12
1813,ALYNS32L,1154.85,0.000000,27.71
770,ALYNS33L,662.77,0.000000,19.87
1741,ALYNS37L,830.95,0.000000,22.89
1143,ALYUN12L,483.71,0.000000,19.36
3709,ALYUN13L,154.48,0.002047,9.51
1731,ALYUN16L,58.68,0.000000,7.09
2814,ALYUN17L,391.60,0.000000,14.82
3864,ALYUN22L,1263.31,0.001004,30.29
1051,ALYUN26L,109.68,0.000000,8.94
307,ALYUN27L,205.81,0.000000,12.43
53,ALYUN36L,105.56,0.002013,9.65
3405,ALYUN37L,684.34,0.008016,21.93
5014,ANKOY17L,809.51,0.000000,26.25
3609,ANKOY22L,252.83,0.000000,14.13
1031,ANKOY27L,913.83,0.000000,27.65
3558,ANKOY32L,197.93,0.008058,12.19
21,ANKOY33L,85.58,0.000997,7.15
1470,ANKOY37L,301.38,0.000000,15.65
2526,APORT11L,205.86,0.000000,11.75
1697,APORT12L,936.96,0.000997,28.62
3112,APORT13L,597.47,0.000000,21.50
3504,APORT17L,681.90,0.000000,24.44
300,APORT21L,481.72,0.000000,16.87
3531,APORT22L,1848.99,0.000000,38.81
2120,APORT23L,1014.75,0.006705,27.12
496,APORT24L,2166.43,0.000000,43.15
1169,APORT26L,1232.92,0.000000,33.06
3780,APORT27L,2575.53,0.002045,47.13
1370,APORT31L,256.93,0.000000,13.27
1136,APORT32L,712.05,0.000000,23.17
3265,APORT33L,579.37,0.000000,21.39
4882,APORT34L,984.55,0.008047,28.11
3604,APORT36L,287.43,0.002017,16.00
2104,APORT37L,955.40,0.000000,25.93
1345,ARMON11L,236.38,0.000000,10.73
3866,ARMON12L,838.43,0.000000,25.03
3218,ARMON13L,498.79,0.000000,18.32
2142,ARMON17L,847.16,0.000000,26.16
1866,ARMON21L,150.44,0.000000,10.10
4972,ARMON22L,325.33,0.000000,14.88
3689,ARMON23L,326.86,0.000000,15.48
4805,ARMON24L,404.01,0.000000,17.81
1952,ARMON27L,506.45,0.001993,20.15
2021,ARMON77L,1364.27,0.000996,31.75
4974,ATCAH12L,67.74,0.000000,7.24
4447,ATCAH13L,227.98,0.000000,8.16
2244,ATCAH17L,162.84,0.008056,11.06
1983,ATCAH27L,460.88,0.000000,19.83
1685,ATCAH37L,425.16,0.000000,17.68
2710,ATMAK11L,56.45,0.002014,6.97
4829,ATMAK21L,85.27,0.000000,7.89
1971,ATMAK22L,244.24,0.000000,14.45
4263,ATMAK23L,103.34,0.000000,9.67
1012,ATMAK31L,113.74,0.000000,9.34
2148,ATMAK32L,98.93,0.000000,9.00
3658,ATMAK33L,121.45,0.001994,9.58
4037,ATMAK34L,293.02,0.000000,15.73
755,ATMAK37L,628.47,0.000000,23.11
3344,AVANT17L,415.95,0.000000,16.87
4685,AVANT22L,282.82,0.000000,13.90
4002,AVANT23L,169.56,0.008057,9.98
1198,AVANT27L,315.86,0.000996,15.21
4477,AVENU11L,39.55,0.000000,5.62
1663,AVENU12L,176.21,0.008053,12.02
957,AVENU14L,112.85,0.000000,9.97
784,AVENU17L,272.88,0.000000,15.39
811,AVENU27L,347.01,0.000000,17.55
2947,AYANA12L,598.68,0.000000,22.63
3806,AYANA17L,635.09,0.000000,23.53
408,AYANA22L,575.48,0.002044,20.73
5108,AYANA27L,852.66,0.000000,26.78
1931,AYANA32L,401.20,0.000000,18.14
4133,AYANA37L,638.08,0.000000,23.00
1763,AYYOK12L,594.77,0.000000,21.78
2560,AYYOK13L,370.30,0.000000,15.39
2832,AYYOK16L,439.78,0.000000,14.07
785,AYYOK17L,575.79,0.008063,20.57
4662,AYYOK22L,535.68,0.000000,19.92
833,AYYOK23L,492.67,0.000000,16.72
3161,AYYOK26L,616.38,0.000000,19.84
3467,AYYOK27L,678.67,0.000000,23.29
3345,B178711L,180.06,0.000000,11.47
3,B178712L,538.99,0.015621,21.77
4518,B178713L,606.16,0.000000,22.85
2863,B178714L,1782.59,0.000000,39.74
1753,B178717L,1156.42,0.008045,32.04
4509,B178721L,123.68,0.001995,10.29
2859,B178722L,741.75,0.000000,25.82
2677,B178723L,801.81,0.000000,26.45
3179,B178727L,1142.85,0.000000,31.91
234,B178732L,464.65,0.001993,20.12
2407,B178733L,375.57,0.000000,17.71
4524,B178737L,1150.54,0.000000,32.03
1914,BAG0112L,228.37,0.000000,12.42
741,BAG0122L,523.85,0.000000,21.49
1443,BAGYL11L,105.61,0.002043,7.49
2530,BAGYL12L,896.17,0.002012,26.00
3543,BAGYL13L,525.59,0.003046,19.64
2660,BAGYL17L,487.69,0.002049,17.76
1442,BAGYL21L,214.28,0.000000,10.42
215,BAGYL22L,1009.14,0.000000,29.58
4744,BAGYL23L,316.64,0.000000,15.13
1669,BAGYL27L,460.58,0.000999,20.16
4400,BAHGU11L,89.86,0.000000,8.00
1863,BAHGU21L,55.51,0.008049,6.82
2498,BAHGU31L,51.23,0.000000,6.71
430,BAHGU37L,762.14,0.000000,26.40
608,BAKAA17L,114.78,0.000000,10.24
1583,BAKAA27L,156.06,0.000000,10.84
4434,BAKAA37L,10.43,0.000998,2.83
5036,BAKTP11L,213.50,0.000000,11.92
3970,BAKTP12L,511.79,0.000000,20.08
3160,BAKTP13L,287.07,0.000000,13.95
2926,BAKTP17L,643.50,0.000000,23.63
115,BAKTP21L,101.64,0.001995,7.33
25,BAKTP22L,437.45,0.001993,18.76
3404,BAKTP23L,270.20,0.000000,14.18
2346,BAKTP24L,365.75,0.000000,17.40
646,BAKTP27L,469.20,0.002040,19.57
1935,BAKTP31L,103.20,0.002015,7.69
2931,BAKTP32L,329.49,0.000000,15.88
3031,BAKTP33L,465.61,0.008051,17.74
2631,BAKTP37L,174.43,0.002016,11.87
1894,BATIR12L,841.41,0.000000,24.60
2308,BATIR13L,472.67,0.000000,15.96
3076,BATIR17L,793.10,0.000000,24.94
4559,BATIR22L,715.29,0.000000,23.13
422,BATIR23L,494.32,0.008017,17.50
388,BATIR27L,679.73,0.000000,22.91
933,BATIR32L,513.55,0.000000,20.22
520,BATIR33L,220.85,0.000000,11.84
1160,BATIR37L,523.45,0.000000,19.72
1732,BAYGI11L,17.77,0.000000,3.81
3840,BAYGI12L,278.46,0.000000,14.45
3813,BAYGI13L,213.82,0.000000,13.63
397,BAYGI14L,497.84,0.000000,20.98
4396,BAYGI17L,707.11,0.002016,25.34
2605,BAYGI21L,25.52,0.000000,4.50
2164,BAYGI27L,500.71,0.000000,21.84
3539,BAYGI31L,19.99,0.000000,4.02
1775,BAYGI32L,109.88,0.008051,8.89
4222,BAYGI33L,107.92,0.000000,8.38
1334,BAYGI34L,484.91,0.008013,19.81
221,BAYGI37L,773.95,0.001030,26.37
239,BBABY12L,462.64,0.001993,18.93
2284,BBABY13L,249.99,0.000000,12.25
4943,BBABY17L,472.96,0.000000,18.84
297,BBABY22L,724.89,0.000000,25.20
3422,BBABY23L,245.96,0.000000,14.21
46,BBABY27L,1289.15,0.008047,31.60
697,BCLUB17L,1362.08,0.002042,33.24
1620,BCLUB22L,526.73,0.002016,21.65
236,BCLUB27L,350.69,0.000997,16.00
468,BDKIB12L,426.36,0.000000,19.36
4458,BDKIB17L,372.87,0.000000,16.41
1522,BDKIB27L,1128.42,0.000997,26.82
3663,BDKIB37L,517.45,0.000000,20.66
2882,BIATA11L,25.45,0.000000,4.38
4154,BIATA12L,527.46,0.000000,19.32
4852,BIATA13L,400.52,0.000000,16.54
4841,BIATA14L,836.69,0.000998,26.29
4905,BIATA17L,676.69,0.000000,20.91
4397,BIATA21L,48.26,0.000000,5.82
5019,BIATA22L,291.66,0.000000,13.26
4612,BIATA23L,233.48,0.000000,13.50
4919,BIATA27L,534.61,0.000000,20.37
2708,BIBER17L,667.51,0.008007,18.97
2733,BIBER21L,240.49,0.000000,13.25
3579,BIBER22L,932.08,0.000000,25.64
512,BIBER23L,942.80,0.000000,26.11
1886,BIBER27L,1805.13,0.000000,38.44
82,BIGIR11L,26.14,0.000000,3.65
3044,BIGIR12L,200.24,0.000000,11.48
2241,BIGIR13L,125.01,0.000000,9.22
2380,BIGIR17L,179.54,0.001102,11.67
4810,BIGIR21L,20.18,0.000000,3.98
2835,BIGIR22L,338.30,0.000000,15.54
1322,BIGIR23L,296.75,0.001996,13.26
3245,BIGIR27L,211.15,0.000000,13.45
2917,BIGIR31L,14.95,0.000000,3.21
908,BIGIR32L,209.19,0.000000,11.65
3642,BIGIR33L,214.35,0.000000,12.74
804,BIGIR34L,744.10,0.000000,22.65
2294,BIGIR37L,144.69,0.000000,10.38
3510,BIHAL11L,50.03,0.000000,6.09
5184,BIHAL12L,591.26,0.000000,22.06
2556,BIHAL13L,587.36,0.000000,22.06
3850,BIHAL14L,681.05,0.000998,23.99
4911,BIHAL17L,322.07,0.000000,12.25
2007,BIHAL21L,30.51,0.001995,4.50
2981,BIHAL22L,522.33,0.000000,19.11
1100,BIHAL23L,375.68,0.000000,16.53
4371,BIHAL24L,443.20,0.008015,19.32
2989,BIHAL27L,645.64,0.000000,22.61
4981,BIPOL17L,600.41,0.000000,21.89
108,BIPOL27L,268.93,0.002046,13.95
2184,BIPOL37L,346.90,0.000000,17.01
2950,BISER12L,188.46,0.000000,12.33
2970,BISER17L,202.95,0.008019,12.54
3418,BISER27L,122.15,0.008034,9.13
1108,BIT0112L,81.82,0.000000,7.21
1964,BIT0113L,57.84,0.000997,5.80
2068,BIT0117L,187.89,0.000000,12.66
2154,BIT0122L,31.60,0.000000,4.83
1670,BIT0123L,50.57,0.000000,5.55
209,BIT0127L,118.60,0.000000,9.97
2336,BITEZ11L,89.34,0.000000,7.66
3011,BITEZ12L,688.68,0.000000,23.82
2580,BITEZ17L,422.97,0.008015,18.49
725,BITEZ21L,43.52,0.000000,5.82
3852,BITEZ22L,463.45,0.008046,19.24
780,BITEZ23L,333.23,0.000000,16.72
3721,BITEZ24L,722.42,0.000000,24.40
3183,BITEZ27L,352.16,0.000000,17.05
1400,BITEZ31L,36.07,0.000997,5.04
1558,BITEZ32L,560.20,0.000000,21.73
2940,BITEZ37L,788.92,0.000000,25.96
14,BITIS11L,38.00,0.000997,5.30
3841,BITIS12L,208.41,0.000000,12.81
4781,BITIS13L,197.40,0.000000,12.75
1384,BITIS17L,280.02,0.000000,15.39
2755,BITIS21L,60.05,0.000000,6.64
1604,BITIS22L,252.47,0.002012,13.08
3351,BITIS23L,258.54,0.008054,13.86
1341,BITIS24L,668.00,0.001994,19.88
3674,BITIS27L,667.67,0.002010,22.94
3350,BITTV11L,36.72,0.000000,5.24
4725,BITTV12L,208.32,0.000997,11.62
5055,BITTV13L,153.13,0.002062,10.77
4262,BITTV14L,219.88,0.000998,13.14
750,BITTV15L,146.10,0.000000,9.19
523,BITTV17L,391.96,0.000000,17.37
399,BITTV21L,148.07,0.000000,8.66
3488,BITTV22L,840.01,0.008025,23.54
230,BITTV23L,489.50,0.001995,17.18
1958,BITTV24L,595.61,0.002044,21.23
4185,BITTV27L,773.43,0.000000,23.15
4776,BITTV31L,132.91,0.002016,9.00
3255,BITTV32L,665.53,0.000000,21.21
801,BITTV33L,796.31,0.000000,20.78
2790,BITTV34L,844.01,0.000000,24.49
4354,BITTV35L,129.38,0.008051,8.74
4757,BITTV37L,724.22,0.000000,22.69
2933,BOACB11L,39.21,0.000000,4.80
112,BOACB12L,92.11,0.000000,8.16
4722,BOACB13L,30.52,0.000000,4.95
4645,BOACB17L,35.52,0.000000,5.76
285,BOACB21L,32.46,0.000000,4.71
1077,BOACB22L,131.37,0.001030,10.02
679,BOACB23L,132.20,0.000000,9.30
3004,BOACB27L,128.61,0.000000,10.32
2353,BOACB31L,49.47,0.000000,6.36
1332,BOACB32L,115.75,0.000000,9.25
2513,BOACB33L,102.67,0.000000,7.90
4338,BOACB34L,120.74,0.000000,10.05
829,BOACB37L,116.79,0.000000,9.83
2497,BOACB72L,1603.19,0.000000,38.52
1488,BOASA12L,290.99,0.000000,14.55
344,BOASA13L,154.25,0.000000,10.00
821,BOASA14L,643.24,0.000000,21.69
1368,BOASA17L,416.24,0.000998,16.45
2735,BOASA22L,700.30,0.008035,22.37
2486,BOASA23L,474.31,0.000000,18.10
4166,BOASA24L,599.74,0.002047,22.85
3816,BOASA27L,385.39,0.000000,18.00
3980,BOBAG11L,146.07,0.000999,10.69
1641,BOBAG12L,792.00,0.000000,23.60
3897,BOBAG13L,586.40,0.000000,21.16
1006,BOBAG14L,1077.26,0.000000,28.14
1980,BOBAG15L,225.19,0.008023,12.09
2748,BOBAG17L,899.48,0.000000,26.38
2803,BOBAG21L,391.09,0.008021,15.28
1710,BOBAG22L,1346.66,0.001994,32.52
2688,BOBAG23L,976.61,0.000000,26.34
3505,BOBAG24L,1548.49,0.000997,35.79
2408,BOBAG27L,1347.28,0.002012,32.61
3871,BOBAG31L,457.42,0.000000,16.58
4311,BOBAG32L,1446.14,0.002048,34.55
2620,BOBAG33L,925.09,0.000000,27.48
4835,BOBAG37L,1143.25,0.001995,29.19
5142,BOBAR11L,56.04,0.000000,6.65
4220,BOBAR12L,302.02,0.002045,15.69
3577,BOBAR13L,173.58,0.000000,11.68
1901,BOBAR17L,396.76,0.000000,17.15
639,BOBAR21L,201.00,0.000000,12.70
556,BOBAR22L,756.60,0.008022,25.31
1373,BOBAR23L,563.39,0.000013,20.97
648,BOBAR27L,1085.16,0.000000,30.08
3305,BOBYL12L,124.24,0.000000,8.26
3466,BOBYL13L,191.03,0.000000,9.62
4613,BOBYL14L,914.81,0.000000,27.57
1214,BOBYL17L,543.10,0.000000,17.20
2439,BOBYL27L,1165.01,0.008046,30.99
2514,BOCAP17L,563.45,0.000000,21.91
1466,BOCAP22L,408.59,0.000000,17.27
562,BOCAP23L,266.24,0.000000,13.19
4334,BOCAP27L,401.17,0.000000,18.70
3195,BOCAP37L,687.71,0.000000,24.49
4624,BOCIF12L,172.17,0.000000,10.94
4627,BOCIF13L,126.92,0.000998,10.06
1933,BOCIF14L,459.32,0.008019,19.07
598,BOCIF17L,109.70,0.000000,8.72
1257,BOCIF22L,141.87,0.008013,9.59
2519,BOCIF23L,137.92,0.008017,10.23
1844,BOCIF24L,346.13,0.000000,17.52
1233,BOCIF27L,133.91,0.002016,10.16
3892,BOCIF37L,1484.44,0.000000,35.36
686,BOCIM17L,588.70,0.000000,22.81
2893,BOCIM21L,90.67,0.000997,7.84
3175,BOCIM27L,471.18,0.002017,20.43
486,BOCIM31L,17.03,0.000000,3.58
4768,BOCIM37L,329.02,0.008013,16.56
1861,BOCIM77L,2193.29,0.000000,44.13
4229,BOCIR12L,646.36,0.001991,22.40
1021,BOCIR13L,150.03,0.002040,10.35
2702,BOCIR17L,666.49,0.008018,23.66
1350,BOCRS11L,137.78,0.000000,10.28
3105,BOCRS12L,1870.80,0.000000,38.87
1806,BOCRS13L,1012.11,0.000998,27.57
4087,BOCRS17L,804.76,0.002017,23.77
5025,BOCRS21L,36.87,0.000000,5.42
4955,BOCRS22L,521.15,0.008030,19.11
4168,BOCRS23L,516.07,0.000000,17.03
537,BOCRS24L,1309.53,0.000000,33.83
2011,BOCRS27L,817.07,0.000000,23.47
2329,BOCRS37L,1318.63,0.000000,33.52
1067,BOD0112L,512.81,0.000000,20.64
4139,BOD0122L,582.52,0.000000,20.69
4420,BODAG17L,455.97,0.008049,19.22
1315,BODAG22L,244.98,0.000000,13.98
3948,BODAG23L,211.92,0.000000,13.09
2170,BODAG24L,337.35,0.000000,17.46
1476,BODAG27L,125.68,0.000997,10.35
2465,BODAG37L,200.92,0.000000,13.39
1566,BODAL17L,355.22,0.002011,17.20
4120,BODAL27L,353.19,0.008018,18.19
24,BODAR11L,93.73,0.000000,8.47
491,BODAR12L,298.25,0.008033,15.32
5103,BODAR13L,244.76,0.000000,14.32
1044,BODAR17L,387.29,0.000998,18.15
