,Cell,MSE,Passed,MAPE
2945,CESAL12L,246.60,0.001994,11.13
2288,CESAL13L,104.66,0.002984,8.21
1778,CESAL17L,83.76,0.000000,6.04
2746,CESAL27L,110.13,0.000000,7.03
4269,CESAL31L,61.35,0.002992,4.06
3267,CESAL32L,255.52,0.002988,8.11
1862,CESAL33L,96.46,0.001990,7.47
2863,CESAL37L,101.03,0.001994,6.21
2341,CESAZ11L,63.75,0.008086,6.03
2347,CESAZ12L,216.79,0.000997,11.39
4497,CESAZ17L,147.04,0.000998,9.22
4982,CESAZ21L,101.70,0.008017,7.76
3422,CESAZ22L,227.44,0.000000,11.04
983,CESAZ23L,226.72,0.002039,10.26
1884,CESAZ27L,183.65,0.000993,10.47
4698,CESAZ31L,12.37,0.000998,2.84
3517,CESAZ32L,182.80,0.000998,11.02
1558,CESAZ33L,112.66,0.016955,7.95
1802,CESAZ34L,175.27,0.000957,10.18
1359,CESAZ36L,330.04,0.000997,11.02
220,CESAZ37L,114.02,0.000997,8.90
2308,CESBL11L,42.71,0.000997,5.33
1468,CESBL12L,292.48,0.000997,15.31
504,CESBL21L,88.15,0.000000,5.96
4586,CESBL22L,193.23,0.000000,8.42
4461,CESBL31L,51.22,0.001000,5.74
3578,CESBL32L,248.08,0.000998,14.20
2345,CESBO11L,71.77,0.008046,6.34
474,CESBO12L,274.25,0.023129,12.66
2786,CESBO13L,216.25,0.010024,11.44
3938,CESBO14L,252.73,0.000000,11.64
2580,CESBO17L,469.21,0.000997,16.88
1847,CESBO21L,46.46,0.002991,4.72
5167,CESBO22L,91.36,0.001995,7.06
2335,CESBO23L,105.60,0.002990,6.86
30,CESBO24L,409.01,0.002990,9.58
4475,CESBO27L,207.88,0.001023,10.99
150,CESBO31L,34.08,0.015622,3.94
3866,CESBO32L,46.11,0.002990,5.42
929,CESBO33L,122.53,0.003989,8.03
2204,CESBO34L,126.76,0.004987,7.83
2010,CESBO36L,56.68,0.001994,6.91
4135,CESBO37L,353.90,0.000996,14.20
3594,CESBO77L,131.04,0.003978,8.80
766,CESDE12L,168.79,0.000000,10.06
5132,CESDE13L,119.78,0.024436,7.09
1182,CESDE16L,61.28,0.000997,6.91
2549,CESDE17L,167.11,0.000000,9.18
1648,CESDE22L,112.30,0.008017,8.03
123,CESDE23L,60.88,0.020051,5.46
1175,CESDE24L,326.70,0.000000,14.31
4996,CESDE26L,521.16,0.001995,18.42
3012,CESDE27L,165.38,0.000000,10.10
2542,CESDE31L,47.12,0.000997,5.38
299,CESDE32L,28.27,0.026731,3.58
709,CESDE33L,39.17,0.022938,4.59
363,CESDE36L,254.66,0.001449,9.83
3056,CESDE37L,56.86,0.000000,6.14
4858,CESDH16L,41.45,0.000998,5.96
4244,CESDH17L,51.43,0.000997,5.28
3359,CESDH26L,141.45,0.005951,9.88
4893,CESDH27L,63.50,0.002991,6.45
705,CESDK12L,140.13,0.000000,9.59
659,CESDK13L,130.47,0.000998,9.81
276,CESDK16L,202.87,0.000000,10.81
3901,CESDK17L,90.50,0.000999,7.30
1674,CESDK22L,92.07,0.000998,7.89
4528,CESDK23L,83.39,0.000997,7.57
1885,CESDK26L,94.79,0.000000,7.68
3650,CESDK27L,75.12,0.000998,6.92
3431,CESDK32L,180.54,0.000997,9.67
110,CESDK33L,119.05,0.002994,7.69
483,CESDK36L,120.61,0.000000,9.04
2180,CESDK37L,113.32,0.005022,8.06
618,CESFA11L,115.80,0.008041,7.84
2375,CESFA12L,309.12,0.001995,12.42
2391,CESFA13L,196.36,0.001994,10.80
1704,CESFA17L,189.23,0.000000,9.10
4344,CESFA21L,18.64,0.000000,3.29
3315,CESFA22L,223.98,0.000996,11.92
5036,CESFA23L,176.19,0.000996,9.23
4488,CESFA24L,259.02,0.000998,12.41
2076,CESFA27L,130.49,0.000000,7.01
4191,CESGE16L,113.97,0.000000,7.45
4808,CESGE17L,337.68,0.001995,14.62
3296,CESGE26L,3.56,0.000997,1.71
4577,CESGE27L,182.27,0.008010,9.70
1913,CESGE32L,213.23,0.001002,11.02
3146,CESGE33L,117.40,0.000000,8.02
2767,CESGE36L,98.88,0.000997,7.55
316,CESGE37L,125.10,0.001994,9.09
2551,CESHA17L,115.65,0.001995,7.71
2814,CESHA22L,363.21,0.030142,12.09
1209,CESHA23L,62.41,0.010023,6.35
3487,CESHA27L,66.11,0.036869,5.20
820,CESIB11L,37.24,0.000998,4.07
4782,CESIB12L,66.10,0.008024,5.43
1902,CESIB13L,83.94,0.000998,6.03
1351,CESIB17L,49.80,0.000998,5.84
843,CESIB21L,56.43,0.000000,5.77
104,CESIB22L,207.36,0.001994,11.17
4918,CESIB23L,134.64,0.000000,9.11
887,CESIB27L,112.73,0.004989,7.74
1520,CESIB31L,44.80,0.000000,5.24
1377,CESIB32L,162.06,0.000000,7.53
3852,CESIB37L,56.18,0.000000,5.89
209,CESIS16L,92.72,0.000000,7.03
1413,CESIS17L,67.49,0.001995,6.24
1371,CESIS26L,65.97,0.000997,6.85
786,CESIS27L,522.12,0.000997,16.99
4849,CESIS36L,111.97,0.000000,9.35
3192,CESIS37L,170.59,0.002988,9.92
2930,CESIV11L,105.82,0.003990,7.20
2819,CESIV12L,303.64,0.001994,12.60
3068,CESIV13L,202.70,0.001999,9.89
3120,CESIV16L,478.25,0.000995,19.20
611,CESIV17L,173.29,0.001993,10.58
2450,CESIV22L,162.02,0.000000,9.87
3055,CESIV23L,216.84,0.000996,10.69
852,CESIV26L,148.94,0.001994,9.64
1196,CESIV27L,65.59,0.003989,6.25
266,CESIV31L,72.45,0.002992,6.07
3221,CESIV32L,301.73,0.002008,12.83
3489,CESIV33L,110.31,0.012033,8.24
3572,CESIV36L,161.53,0.002992,10.95
2637,CESIV37L,150.67,0.002013,9.27
2051,CESKE16L,50.99,0.000000,4.57
3213,CESKE17L,120.39,0.000000,8.67
1368,CESKE26L,56.04,0.000997,6.67
309,CESKE27L,95.09,0.002995,7.20
4942,CESKE36L,41.59,0.002992,5.51
2472,CESKE37L,89.64,0.000998,7.51
2357,CESLG12L,86.55,0.010060,6.45
3613,CESLG13L,93.80,0.003988,6.50
5067,CESLG14L,175.75,0.000997,10.55
4916,CESLG17L,115.72,0.000998,8.13
4912,CESLG22L,62.99,0.000997,6.29
1816,CESLG23L,76.06,0.001995,6.58
593,CESLG24L,90.11,0.006983,6.71
116,CESLG27L,100.76,0.000000,7.23
4760,CESLG32L,89.69,0.000000,7.35
2379,CESLG33L,80.89,0.000996,7.13
2686,CESLG37L,100.04,0.000997,7.98
1346,CESLI16L,282.12,0.001995,12.63
899,CESLI17L,49.32,0.001994,4.88
1457,CESLI22L,76.41,0.000000,6.64
2143,CESLI23L,197.45,0.000998,7.86
2804,CESLI26L,162.47,0.003989,9.46
761,CESLI27L,31.18,0.001994,4.00
4690,CESLI32L,130.81,0.000996,9.12
2342,CESLI36L,110.72,0.000000,8.84
4358,CESLI37L,57.19,0.000000,5.57
4707,CESMA11L,24.23,0.000997,3.80
2454,CESMA12L,105.66,0.000998,8.60
8,CESMA13L,63.48,0.000998,5.22
5079,CESMA16L,63.31,0.000000,4.98
39,CESMA17L,30.16,0.000998,4.26
4441,CESMA22L,104.69,0.003989,7.47
2980,CESMA23L,56.41,0.003989,5.79
2415,CESMA24L,109.68,0.000996,7.52
3588,CESMA26L,122.53,0.000997,9.11
5006,CESMA27L,522.06,0.001994,20.96
3214,CESMA31L,22.59,0.000000,3.54
3358,CESMA32L,132.65,0.003988,9.78
653,CESMA33L,68.19,0.004985,6.66
4257,CESMA34L,104.89,0.001993,6.51
2442,CESMA36L,38.35,0.014925,5.54
3912,CESMA37L,121.71,0.022938,6.99
4859,CESMI12L,57.21,0.000998,6.06
752,CESMI13L,30.54,0.000997,4.70
2063,CESMI16L,136.93,0.000000,9.88
1081,CESMI17L,39.32,0.000997,4.86
1945,CESMI26L,138.30,0.000000,10.00
223,CESMI27L,237.92,0.002992,10.95
1,CESMK16L,298.61,0.007979,11.65
1472,CESMK17L,35.01,0.002992,4.31
3889,CESMK26L,27.46,0.001994,3.50
3761,CESMK27L,120.70,0.002994,7.88
1641,CESMK32L,62.61,0.000000,6.15
3967,CESMK33L,29.69,0.000000,4.01
3844,CESMK36L,32.57,0.000998,4.87
2493,CESMK37L,25.62,0.000997,3.92
3236,CESMK42L,119.62,0.001995,8.41
2020,CESMK43L,83.94,0.000000,6.53
621,CESMK47L,77.83,0.000994,7.04
2662,CESMO11L,27.29,0.000995,3.81
3077,CESMO12L,91.45,0.000998,7.40
5110,CESMO13L,174.28,0.000998,9.40
1079,CESMO17L,174.85,0.000996,9.15
4550,CESMO21L,2.86,0.000000,0.98
63,CESMO22L,27.00,0.000000,4.24
4636,CESMO23L,30.17,0.000000,3.46
4329,CESMO24L,30.40,0.000996,3.91
3580,CESMO27L,6.50,0.000994,2.07
1599,CESOS16L,7.51,0.000997,2.37
2929,CESOS17L,492.55,0.002994,17.40
773,CESOS26L,64.70,0.000997,5.61
392,CESOS27L,227.47,0.001994,10.97
1275,CESOS36L,22.94,0.011967,3.82
4434,CESOS37L,177.89,0.000000,10.21
1300,CESOV12L,13.94,0.000999,2.66
3633,CESOV13L,13.29,0.000999,2.72
29,CESOV16L,11.05,0.000996,2.97
734,CESOV17L,10.03,0.000994,2.42
5193,CESOV26L,265.21,0.001000,11.37
4866,CESOV27L,55.12,0.002044,5.49
4035,CESOZ16L,132.28,0.000000,8.39
2868,CESOZ17L,259.42,0.000000,11.25
3331,CESOZ22L,241.66,0.000998,12.55
1269,CESOZ23L,181.87,0.014960,8.70
2789,CESOZ26L,130.26,0.000000,10.26
2333,CESOZ27L,41.86,0.008019,3.96
3037,CESPF11L,109.36,0.002013,7.78
1505,CESPF12L,246.82,0.003992,11.10
5033,CESPF13L,159.05,0.001994,9.96
2776,CESPF17L,86.96,0.008054,7.11
1354,CESPF21L,4.46,0.000000,1.75
1056,CESPF22L,21.58,0.000997,3.76
1827,CESPF23L,4.42,0.000996,1.84
4582,CESPF27L,51.74,0.000997,4.94
1523,CESPF31L,163.10,0.002011,8.93
3463,CESPF32L,178.51,0.002993,8.86
3906,CESPF33L,101.90,0.001000,8.12
1556,CESPF37L,44.58,0.000000,5.45
1315,CESRO12L,200.80,0.001107,9.93
798,CESRO13L,300.86,0.000997,9.54
944,CESRO16L,56.33,0.003024,5.93
2704,CESRO17L,64.52,0.001994,5.59
3025,CESRO26L,33.65,0.000000,4.56
1633,CESRO27L,76.66,0.000000,5.76
4042,CESRO32L,136.51,0.000000,8.92
1213,CESRO36L,138.07,0.008023,10.93
726,CESRO37L,64.39,0.004962,5.95
3297,CESRT11L,37.10,0.000998,4.84
2228,CESRT12L,161.68,0.000998,9.55
4512,CESRT13L,162.36,0.001959,10.49
4494,CESRT14L,97.64,0.000997,7.26
4537,CESRT17L,73.04,0.000997,6.91
3849,CESRT22L,40.70,0.000000,4.84
4224,CESRT23L,49.56,0.002010,5.34
1915,CESRT24L,96.62,0.000995,6.89
1268,CESRT31L,68.24,0.000997,5.46
1939,CESRT32L,43.35,0.001995,4.95
2158,CESRT33L,29.63,0.000997,4.20
3144,CESRT34L,71.37,0.000996,6.50
187,CESRT37L,74.88,0.000000,6.37
3110,CESRT41L,25.15,0.000000,3.72
1557,CESRT42L,39.24,0.000993,4.91
1956,CESRT43L,54.82,0.000000,5.60
2658,CESRT44L,87.21,0.000822,7.49
1579,CESRT47L,95.72,0.000000,7.57
1861,CESSO11L,88.07,0.003988,6.11
3611,CESSO12L,159.72,0.001993,8.97
5127,CESSO13L,127.07,0.002992,7.79
952,CESSO14L,283.73,0.004475,11.00
3587,CESSO17L,487.90,0.013048,13.26
2200,CESSO21L,26.02,0.000998,3.82
1880,CESSO22L,135.75,0.003989,8.86
4896,CESSO23L,146.10,0.000996,9.07
2505,CESSO27L,99.95,0.002992,7.95
1124,CESSO31L,29.51,0.001993,4.01
3978,CESSO32L,144.41,0.008019,8.23
3170,CESSO33L,221.02,0.003018,8.57
2843,CESSO37L,126.18,0.000000,9.03
4904,CESSO42L,166.80,0.000998,9.51
2689,CESSO43L,69.93,0.001291,6.40
2636,CESSO47L,82.06,0.023937,6.32
1277,CESUA12L,542.73,0.001995,18.70
4644,CESUA13L,285.37,0.000998,14.16
284,CESUA14L,632.57,0.001995,16.97
3764,CESUA17L,344.51,0.004986,14.93
3488,CESUA27L,237.42,0.002992,12.03
2951,CESUA32L,439.16,0.000000,16.50
1860,CESUA33L,204.56,0.000996,11.49
180,CESUA37L,595.36,0.000000,18.75
3936,CESYS11L,26.38,0.000000,3.91
5161,CESYS12L,143.26,0.003989,7.25
1226,CESYS13L,344.12,0.002991,8.08
152,CESYS14L,475.93,0.000997,16.43
165,CESYS17L,240.24,0.000995,12.53
2937,CESYS21L,28.90,0.000997,4.06
701,CESYS22L,139.23,0.000000,7.89
2164,CESYS23L,164.82,0.002000,9.05
2050,CESYS27L,197.03,0.001995,11.17
4207,CESYS31L,92.92,0.001022,7.15
1185,CESYS32L,101.69,0.001995,6.41
3194,CESYS37L,180.04,0.001991,9.07
1766,CEVGR11L,16.23,0.005983,2.35
648,CEVGR12L,51.79,0.001000,5.94
2359,CEVGR13L,49.54,0.019950,4.94
4456,CEVGR17L,38.78,0.005987,4.83
2600,CEVGR21L,6.10,0.000000,1.72
1443,CEVGR22L,34.33,0.000000,4.65
467,CEVGR23L,50.73,0.000997,5.55
2854,CEVGR27L,95.45,0.000998,6.65
1593,CEVGR31L,13.25,0.000000,2.85
1408,CEVGR32L,195.59,0.000997,12.45
1432,CEVGR33L,92.52,0.000000,6.27
387,CEVGR37L,26.37,0.001994,4.17
1995,CEVKY12L,32.81,0.002992,4.41
2088,CEVKY13L,101.75,0.000998,6.75
2530,CEVKY21L,50.29,0.003989,4.48
2529,CEVKY22L,48.76,0.000997,5.21
2873,CEVKY23L,85.92,0.008229,6.38
4602,CEVKY31L,5.11,0.004987,1.22
4595,CEVKY32L,107.00,0.000997,7.98
80,CEVKY33L,40.80,0.003989,4.47
1463,CEVKY37L,32.67,0.000998,4.59
2839,CEVMR11L,7.00,0.000000,2.01
4715,CEVMR12L,29.01,0.000000,2.73
2091,CEVMR13L,33.23,0.000000,2.83
2426,CEVMR21L,8.21,0.000998,2.52
922,CEVMR22L,16.37,0.000998,3.42
3255,CEVMR23L,9.98,0.000995,2.56
918,CEVMR31L,4.50,0.000997,1.56
4880,CEVMR32L,24.34,0.002017,4.12
1501,CEVMR33L,12.06,0.000996,2.72
4897,CEVMR41L,9.46,0.000000,2.17
827,CEVMR42L,8.33,0.000999,2.24
2604,CEVMR43L,4.14,0.000997,1.82
2954,CEVMR72L,1129.80,0.000996,28.10
4580,CEVMR73L,213.98,0.001287,6.59
557,CEVSL11L,51.51,0.001995,5.53
2556,CEVSL12L,48.96,0.001999,4.83
525,CEVSL13L,59.57,0.000997,5.86
4352,CEVSL21L,29.01,0.000998,4.18
4052,CEVSL22L,41.00,0.000998,4.58
5085,CEVSL23L,62.39,0.001994,5.83
4874,CEVSL31L,3.72,0.000998,1.44
2565,CEVSL32L,17.99,0.000998,3.32
3638,CEVSL33L,44.51,0.000997,4.52
1679,CEVTA11L,9.62,0.000997,2.41
3730,CEVTA12L,35.19,0.000996,4.60
4585,CEVTA13L,150.73,0.003992,10.75
4154,CEVTA17L,81.02,0.000000,6.72
2829,CEVTA21L,6.10,0.000998,1.99
3528,CEVTA22L,24.86,0.000997,3.99
142,CEVTA23L,31.01,0.000997,4.72
793,CEVTA27L,9.65,0.002998,2.49
1156,CEVTA31L,33.10,0.004987,4.02
368,CEVTA32L,14.86,0.001032,3.16
750,CEVTA33L,25.57,0.000000,3.47
2501,CEVTA34L,120.30,0.000995,8.72
3228,CEVTA37L,65.94,0.002047,6.28
1840,CEVTA41L,4.25,0.000998,1.51
2418,CEVTA42L,15.52,0.000996,3.13
2386,CEVTA43L,38.32,0.000000,4.30
4379,CEVTA44L,20.72,0.000000,3.61
968,CEVTA47L,15.34,0.000000,2.92
47,CICTT17L,6.01,0.001994,1.58
99,CICTT27L,18.47,0.000996,3.53
5057,CIFSU11L,75.75,0.000000,6.59
1244,CIFSU12L,147.39,0.000000,8.54
3930,CIFSU13L,90.46,0.000000,6.99
3549,CIFSU14L,184.07,0.000000,11.10
4422,CIFSU17L,57.70,0.000991,5.72
4755,CIFSU21L,147.84,0.003989,10.19
5068,CIFSU22L,569.50,0.000000,12.56
4395,CIFSU23L,530.90,0.000000,13.97
5182,CIFSU27L,177.10,0.002993,6.65
4019,CIKOY11L,70.56,0.002011,6.75
1930,CIKOY12L,837.44,0.000997,26.18
4082,CIKOY13L,89.59,0.000000,6.87
3532,CIKOY14L,155.19,0.001000,8.85
3557,CIKOY16L,54.77,0.000000,6.74
1324,CIKOY17L,98.33,0.000000,7.68
153,CIKOY21L,103.25,0.005984,6.55
3232,CIKOY22L,113.94,0.010033,8.12
2946,CIKOY23L,139.50,0.001996,9.09
2738,CIKOY26L,46.83,0.020120,5.14
3428,CIKOY27L,92.21,0.006979,7.07
4424,CIKOY31L,74.37,0.000997,6.80
4013,CIKOY32L,248.83,0.056848,11.47
3102,CIKOY33L,253.30,0.000998,11.16
3668,CIKOY36L,117.98,0.000997,9.33
3991,CIKOY37L,150.97,0.023933,9.35
1678,CILTV11L,10.28,0.000997,2.34
3426,CILTV12L,65.97,0.000997,6.26
3672,CILTV13L,49.75,0.000997,5.38
3246,CILTV17L,77.02,0.000997,6.34
312,CILTV21L,119.23,0.000984,7.46
2783,CILTV27L,134.03,0.000000,8.42
2246,CISIS11L,76.87,0.033910,6.35
2784,CISIS12L,127.72,0.002992,8.80
3473,CISIS13L,119.16,0.000000,8.72
668,CISIS17L,172.50,0.012926,10.25
154,CISIS21L,202.11,0.003989,9.04
1286,CISIS22L,142.15,0.008018,9.49
3274,CISIS23L,170.93,0.002992,10.14
3942,CISIS24L,162.87,0.000000,9.21
1645,CISIS27L,168.62,0.006982,9.70
4885,CISIS77L,233.27,0.010020,11.47
4045,CMELT16L,291.08,0.014959,14.18
2084,CMELT17L,492.34,0.000000,12.35
2744,CPMIG11L,65.19,0.000000,5.94
1091,CPMIG12L,156.30,0.002992,9.19
4320,CPMIG13L,266.50,0.017952,11.17
1137,CPMIG17L,715.53,0.001994,20.84
2261,CPMIG21L,143.07,0.002981,6.92
460,CPMIG22L,169.29,0.003989,10.10
371,CPMIG23L,190.53,0.000000,10.16
1375,CPMIG27L,190.65,0.026998,9.68
1290,CPMIG31L,88.48,0.002991,6.83
102,CPMIG32L,133.25,0.001001,9.55
1441,CPMIG33L,97.57,0.000000,7.43
246,CPMIG34L,202.25,0.000000,10.21
4465,CPMIG37L,344.76,0.007019,14.81
4357,CREIS11L,33.23,0.000000,4.13
3279,CREIS12L,23.81,0.000996,3.48
691,CREIS13L,27.31,0.000997,3.61
4802,CREIS14L,41.03,0.000997,4.84
4233,CREIS17L,48.01,0.000000,5.64
807,CREIS21L,16.46,0.000000,3.07
2759,CREIS22L,61.77,0.000998,5.88
325,CREIS23L,25.51,0.000997,3.61
2895,CREIS27L,54.03,0.000997,5.91
3630,CREIS31L,57.10,0.001995,5.26
1944,CREIS32L,94.91,0.000994,6.83
5139,CREIS33L,48.03,0.020071,5.40
3131,CREIS37L,99.06,0.001001,7.95
489,CWAKE17L,265.13,0.002993,12.26
4870,CWAKE27L,77.54,0.000997,5.82
1165,CWCPO17L,104.78,0.015957,7.48
2271,CWCPO27L,71.05,0.000000,7.14
2853,CWFLY12L,967.99,0.008023,23.47
3984,CWFLY13L,444.73,0.000000,16.07
2299,CWFLY17L,2299.15,0.001994,41.40
3546,CWFUN11L,38.73,0.004987,3.95
2611,CWFUN17L,416.13,0.000000,16.35
3859,CWFUN21L,34.50,0.002991,3.83
583,CWFUN22L,125.97,0.000000,8.22
1669,CWFUN23L,98.80,0.000997,8.11
2188,CWFUN24L,208.89,0.005984,10.25
1546,CWFUN27L,58.15,0.003989,5.59
1918,CWFUN31L,215.20,0.000996,12.37
19,CWFUN32L,409.57,0.007010,15.20
4252,CWFUN33L,307.02,0.000000,12.90
1796,CWFUN37L,339.49,0.002043,12.75
6,CWFUR12L,106.60,0.003991,7.36
3918,CWFUR13L,245.93,0.000997,12.17
307,CWFUR17L,475.38,0.000990,17.70
3424,CWFUR27L,473.69,0.001994,18.38
2126,CWKCP16L,36.70,0.000000,5.06
4427,CWKCP17L,91.62,0.003989,6.60
2512,CWKCP22L,359.37,0.000997,15.37
688,CWKCP23L,202.58,0.000997,10.86
4301,CWKCP26L,369.87,0.004987,15.51
2942,CWKCP27L,297.22,0.001994,12.67
5045,CWMSM12L,17.01,0.002009,3.20
1614,CWMSM13L,7.06,0.000997,2.06
4058,CWMSM17L,10.21,0.000996,2.69
1541,CWMSM22L,68.60,0.008036,7.16
1673,CWMSM23L,13.54,0.000998,2.71
2331,CWMSM27L,50.63,0.000997,5.63
247,CWPRD17L,177.19,0.000996,10.23
3280,CWPRD27L,323.90,0.004989,11.83
744,CWPRO12L,109.06,0.013963,8.81
4425,CWPRO13L,172.26,0.001995,9.41
2768,CWPRO14L,274.24,0.002010,11.86
2344,CWPRO16L,185.94,0.000997,9.94
4841,CWPRO17L,648.10,0.000997,19.90
758,CWPRO26L,276.99,0.000997,12.78
3685,CWPRO27L,650.03,0.001998,21.58
350,CWSIF12L,303.77,0.005984,9.06
365,CWSIF13L,73.11,0.000998,6.07
394,CWSIF16L,334.41,0.001994,12.43
352,CWSIF17L,66.70,0.001992,5.28
1106,CWSIF22L,117.57,0.018521,7.10
2445,CWSIF23L,59.31,0.000998,6.06
1586,CWSIF26L,30.63,0.001995,3.97
3678,CWSIF27L,78.72,0.000999,6.70
4576,CWSLT17L,357.23,0.002013,14.36
4074,CWSLT22L,349.82,0.000998,14.81
3752,CWSLT23L,95.80,0.001994,8.70
529,CWSLT27L,112.23,0.000998,8.60
5165,CWSRA12L,604.08,0.000000,20.04
803,CWSRA13L,211.47,0.000997,10.84
140,CWSRA16L,283.59,0.019942,13.52
2507,CWSRA17L,361.13,0.002991,12.69
2974,DALMN12L,158.91,0.000997,9.38
4346,DALMN13L,226.14,0.008020,10.88
5195,DALMN16L,159.12,0.001007,11.70
3089,DALMN17L,118.74,0.003990,7.36
904,DALMN26L,41.87,0.000000,5.06
4012,DALMN27L,42.50,0.003989,4.88
358,DAYOL16L,239.13,0.008017,13.30
2792,DAYOL17L,161.06,0.002046,10.24
3165,DAYOL22L,185.69,0.000998,10.65
5171,DAYOL23L,706.44,0.000997,22.49
3187,DAYOL26L,810.45,0.000998,18.01
3647,DAYOL27L,127.30,0.000985,9.63
981,DAYOL36L,192.23,0.026928,12.53
2890,DAYOL37L,113.14,0.023934,7.96
2534,DHOTE12L,573.32,0.010032,18.31
4700,DHOTE13L,192.25,0.001999,11.52
1166,DHOTE17L,396.72,0.001995,15.23
4016,DHOTE77L,392.56,0.002008,13.09
561,DRTEK11L,1.86,0.000000,1.09
1456,DRTEK12L,107.31,0.006192,8.25
552,DRTEK13L,79.66,0.001994,6.07
4136,DRTEK17L,187.05,0.001993,8.59
206,DRTEK21L,25.17,0.001995,4.11
98,DRTEK22L,74.67,0.003989,6.17
4111,DRTEK23L,49.82,0.001355,5.60
945,DRTEK31L,6.73,0.000996,1.89
120,DRTEK32L,76.92,0.000000,7.12
2858,DRTEK33L,113.57,0.000997,8.86
2887,ECZAC12L,166.77,0.000997,10.80
3800,ECZAC13L,78.18,0.001030,6.86
268,ECZAC17L,199.12,0.000000,10.34
3564,FENBU16L,495.38,0.000997,21.16
5117,FENBU17L,110.11,0.000998,7.83
3507,FENBU26L,35.86,0.000998,5.23
4064,FENBU27L,105.85,0.004986,7.28
4011,FLIPE11L,30.87,0.020945,4.41
2395,FLIPE12L,171.74,0.008013,9.25
1384,FLIPE13L,119.59,0.000998,8.59
4266,FLIPE14L,68.33,0.007980,5.67
4199,FLIPE17L,222.35,0.000997,11.21
2753,FLIPE21L,24.95,0.004987,3.45
913,FLIPE22L,109.68,0.000998,8.73
327,FLIPE23L,67.36,0.001000,6.42
1519,FLIPE24L,37.42,0.000999,4.85
1597,FLIPE25L,38.71,0.000000,4.56
3318,FLIPE27L,154.43,0.001996,9.11
3986,FLIPE31L,44.53,0.004015,4.35
1697,FLIPE32L,161.44,0.000996,10.22
3841,FLIPE33L,88.72,0.000997,7.99
1442,FLIPE34L,169.53,0.008005,9.80
355,FLIPE35L,46.46,0.019907,4.33
4117,FLIPE37L,88.29,0.022905,6.54
2737,GAZBO11L,8.52,0.000000,2.14
1838,GAZBO12L,30.48,0.000997,4.41
4881,GAZBO13L,45.39,0.000000,5.37
4133,GAZBO17L,103.50,0.000998,8.32
2096,GAZBO21L,45.67,0.002992,4.76
2060,GAZBO22L,132.60,0.000000,8.62
2108,GAZBO23L,158.20,0.008007,10.22
3057,GAZBO27L,97.37,0.000997,7.71
3195,GBUKU12L,167.80,0.000997,10.38
1364,GBUKU13L,135.66,0.009036,7.92
2809,GBUKU14L,88.18,0.000000,6.70
3896,GBUKU15L,23.06,0.030107,3.58
417,GBUKU17L,375.36,0.013964,12.91
2439,GBUKU22L,99.06,0.000995,7.62
1043,GBUKU24L,130.64,0.000997,8.27
2298,GBUKU25L,61.55,0.000998,5.96
4899,GBUKU27L,143.84,0.000996,9.45
1342,GBUKU31L,29.33,0.017950,3.67
1771,GBUKU32L,113.73,0.001995,8.24
4409,GBUKU33L,143.01,0.002992,8.23
3464,GBUKU34L,76.21,0.000000,6.90
1854,GBUKU35L,60.30,0.000996,5.92
2408,GBUKU37L,136.50,0.000000,8.38
622,GERAL12L,585.04,0.000998,22.76
3141,GERAL13L,73.75,0.002991,6.58
2649,GERAL17L,78.87,0.000000,6.99
2104,GERAL21L,247.63,0.002008,6.88
4590,GERAL22L,108.19,0.029921,7.52
1961,GERAL23L,138.92,0.000000,8.52
2877,GERAL27L,126.35,0.000997,8.65
3490,GERBA12L,68.97,0.001004,6.58
3923,GERBA13L,237.05,0.000000,11.51
822,GERBA16L,117.11,0.000000,9.40
4889,GERBA17L,209.42,0.002018,10.49
4341,GERKO12L,73.05,0.000000,7.15
540,GERKO13L,36.77,0.000998,4.96
3787,GERKO17L,52.29,0.000997,5.60
1248,GERKO22L,44.98,0.000000,5.13
3171,GERKO23L,41.98,0.000997,4.43
141,GERKO27L,33.94,0.000996,4.61
1265,GIRAK11L,11.95,0.000000,2.63
4243,GIRAK12L,220.66,0.000000,11.76
457,GIRAK13L,126.89,0.000997,8.56
2122,GIRAK17L,183.40,0.000000,10.32
597,GIRAK21L,10.20,0.000998,2.26
3066,GIRAK22L,605.91,0.000997,19.76
4647,GIRAK23L,320.62,0.001990,15.09
5130,GIRAK27L,82.01,0.000000,7.08
4884,GIRAK31L,5.03,0.000000,1.75
1724,GIRAK32L,176.07,0.000000,11.02
4362,GIRAK33L,102.06,0.000998,7.71
4965,GIRAK34L,169.16,0.000000,10.83
1201,GIRAK37L,60.57,0.000000,5.82
4927,GIRLU11L,4.98,0.000997,1.71
4317,GIRLU12L,86.11,0.008011,7.46
2016,GIRLU13L,26.70,0.000997,4.13
1027,GIRLU17L,59.66,0.000997,5.78
3060,GIRLU21L,36.17,0.000000,4.53
218,GIRLU31L,46.74,0.002014,4.46
3198,GIRLU32L,135.98,0.001995,9.82
5048,GIRLU33L,74.34,0.000000,7.43
3108,GIRLU37L,67.39,0.000000,6.57
4917,GIRYU17L,43.33,0.002009,5.19
3550,GIRYU27L,52.11,0.000997,5.87
4369,GIRYU37L,96.42,0.000997,7.56
1846,GMSLK11L,43.92,0.000999,4.05
124,GMSLK12L,53.09,0.000997,5.70
4594,GMSLK13L,57.77,0.000998,5.58
3597,GMSLK17L,80.60,0.002993,6.06
4763,GMSLK21L,18.43,0.000993,3.36
