,Cell,MSE,Passed,MAPE
3793,CESAZ22L,321.00,0.000000,13.64
2521,CESAZ23L,223.47,0.000000,10.19
2469,CESAZ27L,652.81,0.000000,21.72
991,CESAZ31L,12.37,0.000000,2.84
4365,CESAZ32L,182.80,0.000000,11.02
1892,CESAZ33L,180.33,0.000000,10.81
5020,CESAZ34L,175.27,0.000000,10.18
3010,CESAZ36L,330.22,0.002048,11.03
694,CESAZ37L,114.02,0.008012,8.90
1195,CESBL11L,40.80,0.001992,5.21
2834,CESBL12L,606.62,0.000000,17.76
2046,CESBL21L,73.28,0.008042,5.59
2027,CESBL22L,311.09,0.000000,11.59
3077,CESBL31L,51.22,0.000000,5.74
1648,CESBL32L,248.08,0.000000,14.20
4873,CESBO11L,76.67,0.003027,6.49
1753,CESBO12L,309.58,0.002667,13.37
4860,CESBO13L,225.90,0.000000,11.96
5127,CESBO14L,305.37,0.000000,13.76
1782,CESBO17L,469.21,0.000000,16.88
4807,CESBO21L,49.95,0.003988,4.91
3769,CESBO22L,112.22,0.008024,8.00
2685,CESBO23L,120.96,0.000000,7.65
1534,CESBO24L,490.85,0.001059,12.37
1802,CESBO27L,207.88,0.001031,10.99
36,CESBO31L,38.78,0.000000,4.10
2932,CESBO32L,64.77,0.010037,6.69
1052,CESBO33L,146.44,0.000000,8.99
443,CESBO34L,218.20,0.002044,10.96
4877,CESBO36L,56.68,0.000000,6.91
1688,CESBO37L,353.90,0.000000,14.20
952,CESBO77L,124.46,0.000000,8.49
1481,CESDE12L,166.49,0.004987,10.00
2978,CESDE13L,161.66,0.008056,9.37
4595,CESDE16L,60.86,0.002017,6.89
2755,CESDE17L,167.11,0.000000,9.18
1930,CESDE22L,323.13,0.002009,14.58
3102,CESDE23L,86.13,0.000000,7.04
4093,CESDE24L,326.70,0.000000,14.31
3466,CESDE26L,230.10,0.000998,14.09
2077,CESDE27L,165.38,0.000000,10.10
1976,CESDE31L,45.62,0.000000,5.28
1729,CESDE32L,71.05,0.002048,6.89
2083,CESDE33L,51.86,0.000000,5.68
3180,CESDE36L,254.66,0.000000,9.83
126,CESDE37L,56.86,0.000000,6.14
357,CESDH16L,41.35,0.000000,5.95
1732,CESDH17L,50.10,0.002992,5.20
2290,CESDH26L,84.33,0.008015,8.21
658,CESDH27L,103.62,0.000000,7.78
1178,CESDK12L,139.09,0.000000,9.56
777,CESDK13L,130.47,0.000000,9.81
4821,CESDK16L,56.80,0.001173,6.40
297,CESDK17L,354.69,0.000000,16.28
251,CESDK22L,375.69,0.000000,16.92
2909,CESDK23L,83.39,0.000000,7.57
3686,CESDK26L,94.79,0.000000,7.68
4997,CESDK27L,75.12,0.000992,6.92
2294,CESDK32L,180.54,0.002013,9.67
2287,CESDK33L,119.05,0.000000,7.69
4073,CESDK36L,120.02,0.002013,8.97
3347,CESDK37L,113.32,0.000000,8.06
1312,CESFA11L,115.80,0.002048,7.84
1300,CESFA12L,357.47,0.002014,14.06
637,CESFA13L,207.50,0.000000,11.34
1071,CESFA17L,187.76,0.003987,9.04
3813,CESFA21L,18.64,0.000000,3.29
399,CESFA22L,726.95,0.000000,22.43
4092,CESFA23L,175.11,0.000000,9.18
4464,CESFA24L,259.02,0.000000,12.41
2353,CESFA27L,130.49,0.000000,7.01
651,CESGE16L,93.63,0.000000,6.48
671,CESGE17L,336.72,0.000000,14.59
1496,CESGE26L,3.56,0.000000,1.71
2558,CESGE27L,207.81,0.008051,10.21
1909,CESGE32L,211.01,0.000000,10.96
4780,CESGE33L,888.51,0.000000,27.80
2045,CESGE36L,99.19,0.000000,7.57
2940,CESGE37L,125.10,0.000000,9.09
841,CESHA17L,119.03,0.000000,8.18
3688,CESHA22L,453.35,0.002047,14.72
919,CESHA23L,74.48,0.002009,7.29
136,CESHA27L,118.15,0.002011,8.89
5108,CESIB11L,36.47,0.002018,4.01
3337,CESIB12L,129.51,0.010032,8.20
2751,CESIB13L,83.94,0.000000,6.03
2121,CESIB17L,49.80,0.000000,5.84
1764,CESIB21L,55.74,0.002014,5.74
1964,CESIB22L,232.25,0.000000,11.59
4305,CESIB23L,135.68,0.000000,9.16
2005,CESIB27L,150.41,0.000000,9.38
920,CESIB31L,48.58,0.000000,5.41
4174,CESIB32L,159.35,0.003988,7.42
4540,CESIB37L,56.18,0.000000,5.89
1684,CESIS16L,92.72,0.000997,7.03
4178,CESIS17L,149.27,0.000000,9.54
1288,CESIS26L,75.05,0.000000,6.86
2200,CESIS27L,522.12,0.000000,16.99
2620,CESIS36L,111.97,0.008012,9.35
1482,CESIS37L,320.39,0.000000,13.64
4343,CESIV11L,117.56,0.000000,7.79
1398,CESIV12L,300.89,0.000000,12.52
3958,CESIV13L,202.70,0.000998,9.89
2574,CESIV16L,478.25,0.000000,19.20
4342,CESIV17L,173.29,0.000998,10.58
4283,CESIV22L,204.20,0.000000,10.93
647,CESIV23L,216.84,0.000000,10.69
358,CESIV26L,155.55,0.000000,10.64
835,CESIV27L,108.08,0.000000,8.22
4689,CESIV31L,67.04,0.002014,5.99
417,CESIV32L,327.90,0.000000,13.37
3113,CESIV33L,102.64,0.002038,7.76
3623,CESIV36L,161.27,0.000000,10.94
2299,CESIV37L,207.59,0.000000,10.97
4923,CESKE16L,52.24,0.000000,4.63
3345,CESKE17L,133.05,0.000000,9.28
1603,CESKE26L,56.04,0.000000,6.67
3780,CESKE27L,99.78,0.000000,7.39
1670,CESKE36L,75.12,0.000000,7.62
3650,CESKE37L,87.94,0.008025,7.44
318,CESLG12L,128.84,0.002014,8.08
3690,CESLG13L,105.05,0.008020,7.29
3014,CESLG14L,398.98,0.000000,14.98
1313,CESLG17L,113.30,0.008014,8.02
3152,CESLG22L,62.99,0.000000,6.29
2099,CESLG23L,74.54,0.010050,6.50
3135,CESLG24L,159.66,0.002045,10.10
4783,CESLG27L,131.36,0.002017,9.01
3800,CESLG32L,271.79,0.000000,13.50
9,CESLG33L,79.14,0.000000,7.03
4652,CESLG37L,100.04,0.000000,7.98
850,CESLI16L,304.08,0.000000,13.47
986,CESLI17L,71.75,0.003988,5.99
2373,CESLI22L,97.67,0.000000,7.99
2472,CESLI23L,214.48,0.002016,8.16
3076,CESLI26L,160.41,0.000000,9.45
4094,CESLI27L,68.73,0.000000,6.14
4418,CESLI32L,130.81,0.008013,9.12
4445,CESLI36L,110.72,0.000000,8.84
2690,CESLI37L,55.32,0.000000,5.47
1123,CESMA11L,23.43,0.000000,3.72
1082,CESMA12L,105.66,0.000000,8.60
1451,CESMA13L,63.48,0.000000,5.22
3285,CESMA16L,63.31,0.000000,4.98
2768,CESMA17L,30.16,0.008013,4.26
4562,CESMA22L,121.06,0.000000,8.18
2991,CESMA23L,64.41,0.008022,6.26
2779,CESMA24L,109.68,0.000000,7.52
0,CESMA26L,122.53,0.000995,9.11
256,CESMA27L,81.18,0.002039,6.81
3306,CESMA31L,23.52,0.002018,3.70
2222,CESMA32L,141.11,0.002045,9.99
3528,CESMA33L,73.96,0.000000,7.04
4175,CESMA34L,104.40,0.010096,6.47
127,CESMA36L,52.71,0.000000,6.67
3233,CESMA37L,116.66,0.000000,7.38
1761,CESMI12L,57.21,0.000000,6.06
26,CESMI13L,30.54,0.000000,4.70
3796,CESMI16L,126.32,0.000000,9.43
4381,CESMI17L,39.32,0.000000,4.86
5122,CESMI26L,138.30,0.000008,10.00
5186,CESMI27L,389.28,0.000000,15.52
1515,CESMK16L,287.53,0.000000,11.87
1936,CESMK17L,51.11,0.000000,5.46
1990,CESMK26L,27.46,0.002016,3.50
4890,CESMK27L,180.97,0.002013,9.84
3925,CESMK32L,62.61,0.000000,6.15
3495,CESMK33L,29.69,0.000000,4.01
3343,CESMK36L,33.01,0.002014,4.87
3821,CESMK37L,25.62,0.000000,3.92
3432,CESMK42L,128.07,0.002048,8.85
2738,CESMK43L,83.31,0.000000,6.48
3665,CESMK47L,372.30,0.000997,17.29
3326,CESMO11L,26.98,0.000000,3.78
4326,CESMO12L,91.45,0.000000,7.40
3629,CESMO13L,174.28,0.000000,9.40
3512,CESMO17L,174.85,0.000997,9.15
531,CESMO21L,2.86,0.008017,0.98
3461,CESMO22L,27.00,0.008018,4.24
4615,CESMO23L,30.17,0.000000,3.46
4584,CESMO24L,30.40,0.000000,3.91
1748,CESMO27L,6.50,0.000000,2.07
4534,CESOS16L,31.45,0.000000,5.04
4024,CESOS17L,687.63,0.000000,21.68
4232,CESOS26L,63.62,0.000000,5.54
4193,CESOS27L,389.56,0.002014,16.17
1579,CESOS36L,17.06,0.000000,3.40
1672,CESOS37L,209.14,0.000000,11.59
4234,CESOV12L,13.94,0.000000,2.66
1621,CESOV13L,13.29,0.002011,2.72
1348,CESOV16L,11.05,0.000000,2.97
2123,CESOV17L,10.03,0.000000,2.42
4462,CESOV26L,265.21,0.000000,11.37
1290,CESOV27L,55.12,0.000000,5.49
178,CESOZ16L,30.37,0.002994,4.59
1112,CESOZ17L,257.64,0.000000,11.20
4884,CESOZ22L,239.56,0.008037,12.49
4406,CESOZ23L,181.89,0.000000,8.69
103,CESOZ26L,68.23,0.008022,7.44
4833,CESOZ27L,66.79,0.000000,6.08
639,CESPF11L,116.06,0.008040,7.97
2833,CESPF12L,247.42,0.000000,11.06
3954,CESPF13L,157.94,0.000000,9.92
1184,CESPF17L,81.10,0.000000,6.89
4921,CESPF21L,4.46,0.000000,1.75
367,CESPF22L,21.58,0.000000,3.76
840,CESPF23L,4.42,0.000000,1.84
2527,CESPF27L,51.74,0.000000,4.94
201,CESPF31L,163.10,0.000998,8.93
1389,CESPF32L,227.27,0.008015,12.33
2896,CESPF33L,101.53,0.000000,8.13
1504,CESPF37L,44.58,0.000000,5.45
4962,CESRO12L,199.77,0.008034,9.92
3541,CESRO13L,300.86,0.000000,9.54
4842,CESRO16L,54.34,0.000000,5.75
5093,CESRO17L,104.60,0.008051,7.48
4129,CESRO26L,33.65,0.000000,4.56
2539,CESRO27L,120.38,0.002992,7.37
3701,CESRO32L,136.51,0.000000,8.92
4018,CESRO36L,140.25,0.002014,11.00
2776,CESRO37L,96.84,0.000000,7.72
68,CESRT11L,35.97,0.002011,4.76
627,CESRT12L,71.66,0.002012,6.49
661,CESRT13L,52.69,0.010025,6.13
2047,CESRT14L,97.64,0.000000,7.26
3325,CESRT17L,73.04,0.000000,6.91
1049,CESRT22L,39.33,0.010037,4.75
2250,CESRT23L,67.39,0.010036,6.77
249,CESRT24L,94.06,0.002046,6.80
2856,CESRT31L,67.00,0.000000,5.38
2318,CESRT32L,43.35,0.000000,4.95
4766,CESRT33L,29.63,0.000000,4.20
620,CESRT34L,71.37,0.000000,6.50
672,CESRT37L,74.88,0.000000,6.37
610,CESRT41L,24.63,0.000000,3.67
1547,CESRT42L,39.24,0.000000,4.91
4429,CESRT43L,54.82,0.000000,5.60
3339,CESRT44L,87.21,0.000000,7.49
4862,CESRT47L,95.72,0.000000,7.57
1365,CESSO11L,90.52,0.000000,5.82
4416,CESSO12L,187.09,0.000000,9.91
4334,CESSO13L,137.21,0.000000,8.56
4999,CESSO14L,354.55,0.000000,13.42
3387,CESSO17L,497.59,0.000000,13.59
1689,CESSO21L,25.68,0.008019,3.80
3468,CESSO22L,195.71,0.003989,11.25
4577,CESSO23L,146.10,0.000000,9.07
384,CESSO27L,143.59,0.000000,10.18
5025,CESSO31L,34.88,0.000000,4.30
1103,CESSO32L,234.13,0.009326,11.33
4423,CESSO33L,237.36,0.002011,9.35
1478,CESSO37L,124.57,0.000000,8.96
1769,CESSO42L,164.03,0.000000,9.41
4203,CESSO43L,68.50,0.001995,6.33
150,CESSO47L,106.03,0.000000,7.42
190,CESUA12L,542.73,0.001995,18.70
4709,CESUA13L,285.37,0.008017,14.16
3682,CESUA14L,728.28,0.008016,19.36
4443,CESUA17L,345.42,0.000000,15.00
53,CESUA27L,281.22,0.000000,13.77
887,CESUA32L,449.96,0.002011,16.83
1629,CESUA33L,204.56,0.002015,11.49
5043,CESUA37L,592.15,0.000000,19.03
558,CESYS11L,25.83,0.002016,3.87
486,CESYS12L,263.14,0.000000,11.80
1011,CESYS13L,432.25,0.010092,10.68
4667,CESYS14L,467.53,0.000000,16.27
308,CESYS17L,235.10,0.000000,12.38
3186,CESYS21L,28.24,0.002016,4.03
5030,CESYS22L,201.48,0.000000,10.48
1620,CESYS23L,164.82,0.002025,9.05
2207,CESYS27L,193.34,0.000000,11.06
6,CESYS31L,92.92,0.002042,7.15
2443,CESYS32L,176.67,0.010029,9.21
4386,CESYS37L,295.02,0.002992,12.33
3948,CEVGR11L,17.84,0.000000,2.40
3867,CEVGR12L,51.79,0.000000,5.94
288,CEVGR13L,53.03,0.008019,5.56
4786,CEVGR17L,43.75,0.000000,5.34
2328,CEVGR21L,6.10,0.000000,1.72
3273,CEVGR22L,34.33,0.000000,4.65
3546,CEVGR23L,50.73,0.008045,5.55
3856,CEVGR27L,95.45,0.000000,6.65
4944,CEVGR31L,13.03,0.000000,2.81
5071,CEVGR32L,195.59,0.002045,12.45
1489,CEVGR33L,99.73,0.000000,6.95
2980,CEVGR37L,25.34,0.010095,4.08
4407,CEVKY12L,39.55,0.008016,4.74
3440,CEVKY13L,101.75,0.000000,6.75
890,CEVKY21L,57.31,0.002044,4.83
2040,CEVKY22L,60.89,0.002012,5.61
4644,CEVKY23L,87.43,0.000000,6.63
120,CEVKY31L,7.73,0.000000,1.76
4370,CEVKY32L,105.00,0.007024,7.88
4329,CEVKY33L,43.49,0.000000,4.68
445,CEVKY37L,31.58,0.010113,4.51
4931,CEVMR11L,7.00,0.000000,2.01
3367,CEVMR12L,29.01,0.000000,2.73
4558,CEVMR13L,33.23,0.000000,2.83
4152,CEVMR21L,8.21,0.000000,2.52
3329,CEVMR22L,16.37,0.008025,3.42
4509,CEVMR23L,9.98,0.000000,2.56
3279,CEVMR31L,4.50,0.000000,1.56
1274,CEVMR32L,24.34,0.000000,4.12
4297,CEVMR33L,12.06,0.000000,2.72
2591,CEVMR41L,9.46,0.000000,2.17
1722,CEVMR42L,8.33,0.000000,2.24
3926,CEVMR43L,4.14,0.000000,1.82
2070,CEVMR72L,1047.50,0.000000,28.67
894,CEVMR73L,213.08,0.000000,6.68
433,CEVSL11L,56.41,0.002015,5.80
3675,CEVSL12L,48.96,0.000000,4.83
3768,CEVSL13L,59.57,0.000000,5.86
41,CEVSL21L,28.77,0.000000,4.17
3144,CEVSL22L,41.00,0.008038,4.58
4611,CEVSL23L,259.65,0.002020,14.07
4046,CEVSL31L,3.72,0.000000,1.44
2111,CEVSL32L,17.99,0.000000,3.32
1584,CEVSL33L,44.51,0.001994,4.52
3513,CEVTA11L,9.62,0.000000,2.41
492,CEVTA12L,34.52,0.008045,4.54
2770,CEVTA13L,38.97,0.000000,4.50
206,CEVTA17L,81.02,0.000996,6.72
4121,CEVTA21L,6.10,0.000000,1.99
4080,CEVTA22L,24.86,0.000998,3.99
1541,CEVTA23L,114.76,0.000997,9.25
1241,CEVTA27L,20.59,0.008022,3.47
965,CEVTA31L,34.21,0.010029,4.24
839,CEVTA32L,14.86,0.000000,3.16
1852,CEVTA33L,25.57,0.000000,3.47
4549,CEVTA34L,120.30,0.000000,8.72
1017,CEVTA37L,65.94,0.000997,6.28
407,CEVTA41L,4.25,0.002042,1.51
2538,CEVTA42L,15.52,0.000000,3.13
4167,CEVTA43L,38.32,0.000000,4.30
1379,CEVTA44L,20.72,0.000000,3.61
4731,CEVTA47L,15.34,0.000000,2.92
3699,CICTT17L,6.01,0.000000,1.58
3111,CICTT27L,18.47,0.002011,3.53
1255,CIFSU11L,73.63,0.000000,6.50
2544,CIFSU12L,416.74,0.000000,16.46
2358,CIFSU13L,90.46,0.000000,6.99
4086,CIFSU14L,184.07,0.000000,11.10
1602,CIFSU17L,57.70,0.000000,5.72
4280,CIFSU21L,186.47,0.003025,11.83
3966,CIFSU22L,601.32,0.000000,13.96
806,CIFSU23L,530.68,0.000000,13.99
715,CIFSU27L,263.61,0.000000,9.39
4747,CIKOY11L,74.75,0.003019,6.77
3397,CIKOY12L,151.83,0.008049,9.34
3238,CIKOY13L,89.59,0.000000,6.87
1709,CIKOY14L,155.19,0.000000,8.85
4636,CIKOY16L,54.77,0.000000,6.74
1501,CIKOY17L,98.33,0.000000,7.68
601,CIKOY21L,116.63,0.000000,7.19
4825,CIKOY22L,114.49,0.003959,8.09
4984,CIKOY23L,139.79,0.000000,9.12
2814,CIKOY26L,40.40,0.000000,4.98
4079,CIKOY27L,103.75,0.008050,7.52
738,CIKOY31L,73.57,0.000000,6.74
3882,CIKOY32L,251.87,0.000000,11.20
2470,CIKOY33L,251.68,0.000000,11.11
3282,CIKOY36L,113.38,0.000000,9.08
4405,CIKOY37L,155.76,0.000000,9.69
1047,CILTV11L,10.28,0.000000,2.34
3274,CILTV12L,65.97,0.000000,6.26
3705,CILTV13L,49.75,0.001547,5.38
551,CILTV17L,77.02,0.000000,6.34
5077,CILTV21L,66.56,0.000000,5.92
563,CILTV27L,171.93,0.000000,9.78
4371,CISIS11L,76.91,0.000000,6.35
917,CISIS12L,132.56,0.000000,9.19
4392,CISIS13L,119.73,0.008052,8.74
4826,CISIS17L,176.53,0.000000,10.29
1560,CISIS21L,218.48,0.004020,9.35
3993,CISIS22L,140.68,0.002047,9.45
4128,CISIS23L,179.59,0.002992,10.64
3107,CISIS24L,162.87,0.008042,9.21
4247,CISIS27L,199.69,0.000000,10.75
1788,CISIS77L,231.89,0.003990,11.35
2205,CMELT16L,159.43,0.000000,12.07
264,CMELT17L,489.12,0.000000,12.33
4211,CPMIG11L,74.75,0.000000,6.51
2119,CPMIG12L,182.02,0.000000,10.54
3949,CPMIG13L,278.57,0.003958,11.58
345,CPMIG17L,279.11,0.002007,12.80
72,CPMIG21L,148.86,0.002012,7.22
4241,CPMIG22L,222.74,0.002991,12.28
4737,CPMIG23L,188.97,0.002040,10.12
360,CPMIG27L,241.03,0.000000,11.60
4487,CPMIG31L,98.42,0.000000,7.48
1191,CPMIG32L,133.25,0.000000,9.55
3021,CPMIG33L,97.57,0.000000,7.43
1974,CPMIG34L,220.96,0.000000,10.56
3197,CPMIG37L,344.76,0.002004,14.81
1992,CREIS11L,33.23,0.000000,4.13
3217,CREIS12L,23.81,0.000000,3.48
4625,CREIS13L,27.31,0.000000,3.61
5157,CREIS14L,41.03,0.000043,4.84
2950,CREIS17L,48.01,0.000000,5.64
2811,CREIS21L,23.48,0.000000,3.56
2772,CREIS22L,61.77,0.000000,5.88
681,CREIS23L,25.51,0.000000,3.61
1614,CREIS27L,54.03,0.000000,5.91
4969,CREIS31L,75.60,0.000000,6.10
2217,CREIS32L,94.91,0.000000,6.83
828,CREIS33L,56.26,0.010033,6.14
4426,CREIS37L,99.06,0.001006,7.95
677,CWAKE17L,278.31,0.000000,12.56
114,CWAKE27L,76.85,0.010051,5.77
4718,CWCPO17L,131.41,0.000000,9.10
4132,CWCPO27L,71.05,0.000000,7.14
248,CWFLY12L,980.97,0.000000,24.91
4559,CWFLY13L,444.55,0.000000,16.06
1417,CWFLY17L,2299.15,0.000000,41.40
2202,CWFUN11L,40.15,0.002046,3.88
1134,CWFUN17L,412.24,0.008045,16.26
4870,CWFUN21L,35.04,0.000000,3.97
3991,CWFUN22L,137.38,0.008044,8.46
2473,CWFUN23L,98.43,0.002018,8.07
1462,CWFUN24L,209.07,0.002016,10.25
4249,CWFUN27L,68.55,0.000000,5.96
2960,CWFUN31L,215.20,0.002017,12.37
81,CWFUN32L,454.21,0.002016,15.87
3505,CWFUN33L,307.55,0.000000,12.91
5070,CWFUN37L,339.49,0.000000,12.75
2429,CWFUR12L,203.35,0.000000,10.98
3296,CWFUR13L,242.89,0.010044,12.09
788,CWFUR17L,475.38,0.000000,17.70
2801,CWFUR27L,487.46,0.000000,18.10
3890,CWKCP16L,29.95,0.001997,4.56
3245,CWKCP17L,100.67,0.000000,7.20
5102,CWKCP22L,359.37,0.000000,15.37
903,CWKCP23L,202.58,0.000000,10.86
1285,CWKCP26L,367.82,0.000998,15.58
464,CWKCP27L,318.87,0.000000,14.33
3933,CWMSM12L,17.01,0.000000,3.20
2917,CWMSM13L,7.06,0.000000,2.06
342,CWMSM17L,10.21,0.000000,2.69
3358,CWMSM22L,68.60,0.000000,7.16
47,CWMSM23L,13.54,0.000000,2.71
3962,CWMSM27L,50.63,0.000000,5.63
4638,CWPRD17L,202.68,0.002992,11.18
204,CWPRD27L,388.11,0.001995,12.75
4181,CWPRO12L,108.92,0.000000,8.80
3386,CWPRO13L,176.26,0.000000,9.61
1588,CWPRO14L,299.23,0.002043,12.55
4425,CWPRO16L,184.87,0.002016,10.02
3943,CWPRO17L,648.10,0.000000,19.90
2288,CWPRO26L,247.82,0.000000,12.50
4915,CWPRO27L,650.03,0.000000,21.58
2286,CWSIF12L,339.87,0.000000,9.29
4516,CWSIF13L,73.11,0.000000,6.07
3267,CWSIF16L,270.10,0.000000,10.89
3560,CWSIF17L,145.04,0.002043,8.94
4760,CWSIF22L,114.70,0.000000,6.93
2841,CWSIF23L,59.31,0.000000,6.06
4763,CWSIF26L,52.54,0.002017,6.46
1978,CWSIF27L,233.30,0.000000,12.45
482,CWSLT17L,442.83,0.008031,16.90
916,CWSLT22L,344.25,0.008050,14.69
276,CWSLT23L,95.80,0.000000,8.70
2329,CWSLT27L,109.00,0.000000,8.47
1133,CWSRA12L,603.19,0.008016,20.03
3758,CWSRA13L,211.47,0.000000,10.84
3875,CWSRA16L,8467.31,0.008013,52.82
3393,CWSRA17L,535.97,0.002009,17.13
2388,DALMN12L,193.53,0.000000,10.45
2596,DALMN13L,224.30,0.000000,10.83
2038,DALMN16L,159.12,0.000000,11.70
2688,DALMN17L,230.30,0.002049,11.00
3653,DALMN26L,41.20,0.007051,5.03
1412,DALMN27L,61.91,0.000000,6.41
1913,DAYOL16L,239.03,0.002017,13.29
227,DAYOL17L,167.10,0.000000,10.31
2073,DAYOL22L,182.28,0.000000,10.56
1351,DAYOL23L,199.40,0.000000,10.90
470,DAYOL26L,810.45,0.000000,18.01
2864,DAYOL27L,123.87,0.000000,9.50
3957,DAYOL36L,187.17,0.000000,12.01
1382,DAYOL37L,163.65,0.000000,10.16
1107,DHOTE12L,589.43,0.000000,18.59
910,DHOTE13L,192.25,0.000000,11.52
1696,DHOTE17L,402.67,0.010035,15.21
1088,DHOTE77L,392.99,0.000998,13.07
3483,DRTEK11L,1.86,0.000996,1.09
4198,DRTEK12L,279.45,0.002043,14.42
2002,DRTEK13L,98.12,0.008015,7.32
3173,DRTEK17L,187.05,0.010033,8.59
16,DRTEK21L,8.77,0.000000,2.29
2555,DRTEK22L,92.90,0.000000,7.04
3596,DRTEK23L,49.82,0.000000,5.60
423,DRTEK31L,6.73,0.000000,1.89
49,DRTEK32L,76.92,0.000000,7.12
4054,DRTEK33L,113.57,0.000997,8.86
3843,ECZAC12L,166.77,0.002023,10.80
1702,ECZAC13L,78.18,0.000000,6.86
261,ECZAC17L,199.12,0.000000,10.34
4896,FENBU16L,495.38,0.000000,21.16
1120,FENBU17L,108.20,0.004985,7.76
1873,FENBU26L,35.86,0.002016,5.23
4572,FENBU27L,145.67,0.000000,8.98
3392,FLIPE11L,29.50,0.008026,4.27
83,FLIPE12L,291.66,0.010048,13.68
1104,FLIPE13L,119.17,0.008049,8.57
4817,FLIPE14L,112.06,0.000000,7.87
2013,FLIPE17L,222.35,0.002012,11.21
4320,FLIPE21L,33.48,0.000000,4.36
4557,FLIPE22L,106.42,0.008049,8.60
3540,FLIPE23L,67.36,0.000000,6.42
4044,FLIPE24L,37.42,0.000000,4.85
4273,FLIPE25L,37.63,0.002012,4.47
95,FLIPE27L,151.01,0.000000,9.01
3764,FLIPE31L,54.75,0.008020,5.10
1985,FLIPE32L,158.42,0.010033,10.11
1613,FLIPE33L,85.17,0.002046,7.81
2884,FLIPE34L,169.53,0.000000,9.80
1921,FLIPE35L,48.47,0.008046,4.71
776,FLIPE37L,145.47,0.008016,9.26
530,GAZBO11L,8.03,0.000000,2.08
307,GAZBO12L,30.48,0.000000,4.41
2640,GAZBO13L,45.39,0.000000,5.37
4781,GAZBO17L,101.81,0.000000,8.24
3480,GAZBO21L,52.89,0.000000,5.05
2889,GAZBO22L,132.60,0.000000,8.62
2381,GAZBO23L,155.12,0.000000,10.13
2459,GAZBO27L,97.37,0.000000,7.71
359,GBUKU12L,167.80,0.000000,10.38
282,GBUKU13L,138.69,0.008022,8.28
1278,GBUKU14L,133.29,0.000000,8.91
3545,GBUKU15L,26.75,0.003989,4.01
4335,GBUKU17L,426.03,0.000000,14.37
4643,GBUKU22L,98.22,0.000000,7.59
943,GBUKU24L,128.34,0.002015,8.19
4359,GBUKU25L,61.55,0.000000,5.96
1694,GBUKU27L,143.84,0.008031,9.45
3538,GBUKU31L,31.81,0.000000,3.82
2211,GBUKU32L,123.28,0.000000,8.19
2164,GBUKU33L,151.13,0.008046,8.52
2044,GBUKU34L,75.06,0.008043,6.84
3458,GBUKU35L,60.30,0.008023,5.92
875,GBUKU37L,135.22,0.008021,8.33
4629,GERAL12L,67.30,0.000000,6.46
426,GERAL13L,80.22,0.002046,6.85
2926,GERAL17L,481.60,0.008013,20.07
1625,GERAL21L,276.33,0.010024,7.83
346,GERAL22L,130.51,0.008017,9.41
1533,GERAL23L,138.00,0.000000,8.49
4708,GERAL27L,126.35,0.000000,8.65
4298,GERBA12L,67.62,0.002074,6.51
2402,GERBA13L,254.22,0.000000,11.79
137,GERBA16L,117.11,0.000000,9.40
1973,GERBA17L,378.23,0.000000,15.67
1068,GERKO12L,73.05,0.000000,7.15
3037,GERKO13L,36.77,0.000000,4.96
239,GERKO17L,52.29,0.000000,5.60
1611,GERKO22L,44.98,0.000000,5.13
4184,GERKO23L,41.98,0.000000,4.43
3863,GERKO27L,33.94,0.000000,4.61
856,GIRAK11L,11.95,0.000000,2.63
4229,GIRAK12L,216.08,0.004986,11.60
225,GIRAK13L,125.09,0.004987,8.43
3493,GIRAK17L,183.40,0.002003,10.32
4520,GIRAK21L,10.20,0.000997,2.26
4360,GIRAK22L,213.08,0.000000,12.51
5041,GIRAK23L,89.92,0.010082,7.91
4656,GIRAK27L,82.01,0.000000,7.08
4729,GIRAK31L,5.03,0.000000,1.75
1867,GIRAK32L,176.07,0.002046,11.02
596,GIRAK33L,102.06,0.008020,7.71
195,GIRAK34L,169.16,0.000997,10.83
3850,GIRAK37L,60.57,0.000000,5.82
5097,GIRLU11L,4.98,0.000000,1.71
289,GIRLU12L,86.11,0.003514,7.46
5015,GIRLU13L,25.65,0.002014,4.05
362,GIRLU17L,59.66,0.000000,5.78
2902,GIRLU21L,36.17,0.000000,4.53
2638,GIRLU31L,45.67,0.000000,4.38
2614,GIRLU32L,135.98,0.000000,9.82
198,GIRLU33L,72.98,0.005987,7.35
4466,GIRLU37L,67.39,0.000000,6.57
929,GIRYU17L,43.33,0.000000,5.19
1213,GIRYU27L,52.11,0.000998,5.87
2588,GIRYU37L,96.42,0.000000,7.56
4597,GMSLK11L,43.92,0.000000,4.05
295,GMSLK12L,53.09,0.008018,5.70
2532,GMSLK13L,57.77,0.000000,5.58
3391,GMSLK17L,80.60,0.000000,6.06
2764,GMSLK21L,18.43,0.002012,3.36
702,GMSLK22L,617.17,0.000000,21.16
2128,GMSLK23L,54.58,0.000000,5.86
1944,GMSLK27L,37.75,0.000000,4.80
2562,GMSLK31L,11.66,0.000000,2.61
1144,GMSLK32L,75.18,0.000000,6.06
798,GMSLK33L,56.65,0.000000,5.85
1216,GMSLK34L,53.19,0.008016,5.67
1059,GMSLK37L,74.65,0.002013,6.79
162,GOLDE12L,73.60,0.008017,6.28
2949,GOLDE13L,68.59,0.000000,5.50
518,GOLDE17L,55.74,0.000000,6.01
1280,GOLDE22L,86.50,0.000000,7.66
