,Cell,MSE,Passed,MAPE
2974,ALAGR23L,148.21,0.010029,9.51
1789,ALAGR24L,143.46,0.010095,9.50
478,ALAGR26L,68.76,0.008019,6.77
2290,ALAGR27L,143.75,0.000000,9.16
2749,ALAGR36L,413.01,0.008018,17.53
1452,ALAGR37L,280.18,0.010026,12.65
5024,ALAKE17L,887.08,0.000000,21.55
3090,ALAKE27L,269.99,0.000000,13.04
3866,ALAKE37L,295.83,0.002014,13.32
2683,ALAOT11L,68.73,0.008049,6.47
2829,ALAOT17L,36.46,0.000000,4.57
2334,ALAOT21L,46.01,0.010082,4.67
1771,ALAOT22L,171.18,0.002016,10.48
2848,ALAOT23L,74.98,0.002043,6.88
2836,ALAOT27L,96.04,0.010098,7.55
3094,ALAOT31L,25.34,0.000000,3.45
2715,ALAOT32L,291.27,0.008020,11.89
4233,ALAOT33L,308.12,0.010095,9.63
920,ALAOT37L,85.72,0.002013,7.12
619,ALARI12L,342.26,0.008039,14.53
1918,ALARI13L,161.19,0.010023,8.96
4403,ALARI17L,109.28,0.003989,7.59
635,ALARI27L,99.59,0.010037,7.62
2750,ALARI31L,40.87,0.002044,3.78
1963,ALARI32L,208.65,0.000000,11.03
717,ALARI33L,114.30,0.002046,8.18
4127,ALARI37L,201.29,0.003989,11.58
1972,ALBAH11L,3.97,0.008018,1.31
2976,ALBAH12L,47.79,0.002018,5.32
2619,ALBAH17L,35.37,0.008024,4.31
4493,ALBAH21L,5.68,0.002016,1.66
3888,ALBAH22L,34.46,0.002009,4.56
2109,ALBAH31L,11.42,0.002012,2.75
1043,ALBAH32L,54.06,0.009073,5.54
3308,ALBAH33L,6.94,0.002045,1.96
2128,ALBAH34L,72.42,0.010037,7.13
3945,ALBAH37L,38.37,0.003994,4.42
4507,ALBPZ11L,21.19,0.010094,3.01
3113,ALBPZ12L,31.08,0.008046,4.49
5117,ALBPZ21L,6.95,0.010090,1.84
655,ALBPZ22L,42.76,0.005984,4.69
1898,ALBPZ31L,19.97,0.010085,3.08
3441,ALBPZ37L,78.32,0.006981,7.33
1742,ALBTK12L,294.30,0.006981,14.15
1168,ALBTK13L,231.57,0.010028,10.04
388,ALBTK17L,197.14,0.003989,10.66
4298,ALBTK22L,140.71,0.003986,9.32
4404,ALBTK23L,109.69,0.010037,8.46
613,ALBTK27L,248.54,0.002015,12.10
3732,ALBTK32L,231.20,0.006982,11.20
1098,ALBTK33L,150.39,0.004989,9.94
2710,ALBTK37L,323.93,0.008051,13.92
4241,ALCCA11L,80.16,0.008019,6.48
4631,ALCCA12L,227.49,0.005952,12.68
3947,ALCCA13L,258.74,0.010057,11.45
4821,ALCCA16L,70.36,0.008015,6.88
1458,ALCCA17L,132.84,0.008028,9.16
866,ALCCA22L,282.47,0.000000,13.31
801,ALCCA23L,172.04,0.008054,9.62
2394,ALCCA26L,29.78,0.000000,4.54
1253,ALCCA27L,89.96,0.002015,7.31
3750,ALCCA37L,139.58,0.010092,9.64
1228,ALCGI12L,255.09,0.010090,12.97
2850,ALCGI13L,492.72,0.002046,12.29
2938,ALCGI16L,132.41,0.000000,8.83
3365,ALCGI17L,113.05,0.002017,8.68
698,ALCGI22L,364.50,0.000000,15.12
470,ALCGI23L,325.32,0.002045,12.60
1655,ALCGI26L,187.03,0.000000,10.89
4101,ALCGI27L,274.80,0.010093,13.42
243,ALCGI32L,178.93,0.015623,10.49
4716,ALCGI33L,114.07,0.000000,8.56
137,ALCGI36L,357.08,0.008015,16.80
4308,ALCGI37L,312.75,0.002045,13.85
1682,ALCHA11L,41.84,0.002011,4.81
5133,ALCHA12L,154.78,0.000000,9.63
5076,ALCHA13L,89.16,0.008030,7.58
595,ALCHA17L,140.83,0.008047,9.09
1435,ALCHA22L,96.32,0.008354,7.22
979,ALCHA23L,93.66,0.008051,7.34
4319,ALCHA27L,116.10,0.004987,8.46
4620,ALCHA31L,71.72,0.000000,6.21
386,ALCHA32L,163.57,0.000000,10.13
855,ALCHA33L,77.15,0.010081,6.46
2628,ALCHA34L,116.79,0.000000,7.39
2603,ALCHA37L,216.43,0.000000,11.42
2602,ALCTR12L,83.71,0.010026,7.36
1990,ALCTR13L,74.25,0.010021,6.74
3722,ALCTR14L,150.29,0.000000,9.52
4498,ALCTR16L,62.11,0.000000,6.36
4115,ALCTR17L,56.30,0.005984,5.86
4724,ALCTR21L,52.13,0.000000,5.46
3957,ALCTR22L,111.24,0.002028,8.04
2349,ALCTR23L,94.02,0.010036,7.19
1528,ALCTR24L,110.36,0.008014,8.46
4877,ALCTR26L,82.80,0.003989,8.04
546,ALCTR27L,103.55,0.002016,7.20
141,ALCTR31L,62.30,0.002012,5.96
2434,ALCTR32L,219.47,0.000000,10.77
2729,ALCTR33L,153.49,0.000000,8.67
2685,ALCTR36L,145.02,0.000000,10.95
2166,ALCTR37L,133.28,0.010043,8.95
3015,ALCTR41L,46.30,0.000000,4.77
4931,ALCTR42L,197.76,0.010025,11.67
1166,ALCTR43L,74.95,0.005983,6.54
3360,ALCTR46L,146.79,0.002017,9.78
2468,ALCTR47L,136.44,0.000000,9.52
378,ALGCY16L,195.53,0.000000,11.88
1838,ALGCY17L,115.09,0.010025,7.94
426,ALGCY26L,331.94,0.000000,13.49
1210,ALGCY27L,149.53,0.008025,9.52
716,ALGCY32L,329.66,0.010094,15.34
1235,ALGCY33L,157.36,0.002047,9.02
886,ALGCY36L,113.79,0.008023,9.05
888,ALGCY37L,115.33,0.010142,8.56
4465,ALGIS12L,59.96,0.010037,5.93
1271,ALGIS13L,43.55,0.010100,5.25
338,ALGIS14L,91.00,0.010020,8.39
2085,ALGIS17L,122.89,0.000000,8.72
1364,ALGIS21L,22.22,0.000000,3.85
4370,ALGIS22L,64.71,0.008047,5.34
1993,ALGIS23L,35.83,0.010028,4.40
4655,ALGIS24L,89.94,0.008976,7.73
3896,ALGIS27L,82.00,0.002045,7.13
59,ALGIS31L,62.03,0.010080,5.40
3580,ALGIS32L,33.12,0.010032,4.27
4173,ALGIS33L,43.10,0.000000,3.97
4096,ALGIS34L,124.97,0.008014,8.27
4239,ALGIS37L,56.27,0.000000,5.86
1867,ALISM11L,88.27,0.002016,5.81
1624,ALISM12L,150.99,0.010100,9.01
4622,ALISM13L,124.87,0.010031,8.37
4934,ALISM17L,121.14,0.000000,8.18
3355,ALISM21L,14.71,0.000000,2.93
2258,ALISM22L,343.06,0.000000,13.16
3830,ALISM23L,114.59,0.002043,8.60
2733,ALISM27L,166.49,0.010036,9.71
1192,ALISM31L,38.36,0.008018,4.55
1280,ALISM32L,210.90,0.003097,10.79
2124,ALISM33L,113.30,0.002013,8.53
672,ALISM37L,156.29,0.002045,9.11
4922,ALKGI12L,508.53,0.002040,17.72
597,ALKGI13L,189.65,0.010020,11.17
1663,ALKGI17L,513.10,0.010093,16.30
1943,ALKGI22L,375.30,0.010027,14.78
2796,ALKGI23L,163.74,0.010028,10.41
3476,ALKGI27L,127.87,0.008021,9.01
2984,ALMET11L,6.66,0.002045,1.86
4810,ALMET12L,81.78,0.000000,6.94
2413,ALMET13L,36.32,0.000000,4.46
504,ALMET17L,84.61,0.002014,7.16
2718,ALMET21L,12.02,0.000000,2.24
2354,ALMET22L,86.86,0.000000,7.81
4866,ALMET23L,45.75,0.008021,5.23
4405,ALMET27L,48.94,0.000000,5.45
5048,ALMET31L,4.22,0.000000,1.63
2846,ALMET32L,77.46,0.002046,7.20
4125,ALMET33L,60.06,0.002016,5.23
2079,ALMET37L,63.19,0.008045,5.70
1721,ALOAS11L,33.46,0.000000,3.95
1312,ALOAS12L,91.91,0.000000,6.58
2123,ALOAS13L,32.01,0.000000,4.74
584,ALOAS17L,51.51,0.000000,6.19
1088,ALOAS21L,44.94,0.000000,5.23
493,ALOAS22L,79.98,0.008048,7.57
2956,ALOAS23L,55.22,0.000000,5.87
4898,ALOAS31L,23.54,0.000000,3.74
3029,ALOAS32L,67.61,0.008013,6.79
4896,ALOAS33L,50.50,0.000000,5.80
4541,ALOKA16L,35.01,0.000000,4.72
2156,ALOKA17L,122.86,0.010096,8.55
3546,ALOKA36L,56.42,0.000000,6.21
3317,ALOKA37L,121.99,0.010099,8.82
4433,ALOVA11L,46.40,0.000000,5.16
4300,ALOVA16L,92.79,0.003988,8.73
425,ALOVA17L,70.45,0.008013,6.60
4826,ALOVA21L,32.75,0.002017,3.27
454,ALOVA26L,63.36,0.000000,6.67
2044,ALOVA27L,27.46,0.002011,3.95
4226,ALPAZ11L,77.48,0.006946,7.18
3321,ALPAZ17L,164.55,0.008045,10.17
2642,ALPAZ21L,86.39,0.009890,6.28
2256,ALPAZ22L,345.39,0.010032,14.20
4439,ALPAZ23L,133.11,0.010030,8.24
2937,ALPAZ27L,219.45,0.002009,11.05
4708,ALPAZ31L,32.55,0.000000,4.02
70,ALPAZ32L,320.15,0.000000,13.24
4545,ALPAZ33L,127.65,0.000000,9.05
86,ALPAZ37L,200.11,0.004985,10.53
4673,ALYBE11L,22.82,0.002011,3.33
3541,ALYBE17L,321.32,0.002010,15.14
3022,ALYBE27L,29.04,0.000000,4.13
1508,ALYBE37L,47.06,0.004987,5.52
3583,ALYNS12L,397.47,0.000000,13.44
4701,ALYNS13L,165.36,0.000000,9.27
2076,ALYNS17L,296.56,0.010034,13.30
4050,ALYNS21L,41.57,0.000000,4.50
245,ALYNS22L,159.59,0.000000,9.66
2127,ALYNS23L,175.50,0.000000,8.44
2662,ALYNS24L,206.18,0.008011,11.23
2613,ALYNS26L,287.73,0.008029,15.27
3996,ALYNS27L,211.48,0.004987,10.72
3550,ALYNS31L,23.86,0.003990,3.31
1852,ALYNS32L,399.42,0.010090,16.04
3394,ALYNS33L,276.95,0.010096,13.01
1816,ALYNS37L,309.75,0.008023,12.60
1184,ALYUN12L,110.79,0.002042,8.79
4650,ALYUN13L,69.54,0.010104,6.74
4378,ALYUN16L,48.62,0.002993,6.35
187,ALYUN17L,174.30,0.010103,8.29
4306,ALYUN22L,350.71,0.000000,13.99
2417,ALYUN26L,75.37,0.000000,7.55
2965,ALYUN27L,53.45,0.010092,5.83
3483,ALYUN36L,16.44,0.002016,3.45
3017,ALYUN37L,205.33,0.002048,10.63
3074,ANKOY17L,120.70,0.008020,8.89
3201,ANKOY22L,54.18,0.010027,5.40
3610,ANKOY27L,149.48,0.000000,8.79
4373,ANKOY32L,50.35,0.000000,5.74
2940,ANKOY33L,34.73,0.010027,4.28
4218,ANKOY37L,58.02,0.002016,5.49
2964,APORT11L,70.59,0.000000,5.80
3102,APORT12L,118.33,0.000000,8.34
2281,APORT13L,135.05,0.010048,8.66
1120,APORT17L,85.16,0.004986,7.22
4479,APORT21L,197.45,0.007012,9.86
1923,APORT22L,350.56,0.010040,14.41
1078,APORT23L,366.73,0.005260,13.20
3382,APORT24L,305.29,0.010079,13.86
562,APORT26L,159.44,0.010036,10.88
2949,APORT27L,374.61,0.010031,15.27
2849,APORT31L,82.08,0.002046,6.20
4208,APORT32L,178.38,0.008046,10.72
4746,APORT33L,122.90,0.010056,7.79
2415,APORT34L,196.41,0.002048,10.42
1752,APORT36L,32.01,0.010298,4.87
4079,APORT37L,295.52,0.000000,10.09
1225,ARMON11L,124.46,0.010081,8.25
3123,ARMON12L,217.12,0.008020,12.08
1831,ARMON13L,166.42,0.004986,9.83
3871,ARMON17L,164.45,0.003991,10.05
1294,ARMON21L,50.10,0.002013,5.18
433,ARMON22L,105.46,0.000000,6.99
2997,ARMON23L,87.34,0.000000,7.11
4613,ARMON24L,90.36,0.002044,7.40
3297,ARMON27L,103.28,0.000000,7.91
2028,ARMON77L,361.56,0.002046,13.93
3960,ATCAH12L,16.46,0.005994,2.91
4184,ATCAH13L,167.24,0.000000,7.01
65,ATCAH17L,45.77,0.008019,5.50
4006,ATCAH27L,68.77,0.010017,5.70
2565,ATCAH37L,118.14,0.010071,8.27
1765,ATMAK11L,8.11,0.000000,2.25
1053,ATMAK21L,22.99,0.008052,3.30
4598,ATMAK22L,38.04,0.000000,4.80
3632,ATMAK23L,11.69,0.000000,2.84
4494,ATMAK31L,26.60,0.002018,3.73
4685,ATMAK32L,20.46,0.006982,3.64
931,ATMAK33L,31.10,0.000000,4.49
1095,ATMAK34L,50.96,0.000000,5.56
2991,ATMAK37L,167.56,0.000000,9.87
1964,AVANT17L,130.84,0.008019,8.02
1925,AVANT22L,94.16,0.002012,8.10
2563,AVANT23L,70.68,0.000000,5.00
3289,AVANT27L,89.06,0.010050,7.40
4780,AVENU11L,8.20,0.010071,2.22
2478,AVENU12L,33.77,0.000000,4.49
2219,AVENU14L,14.25,0.010032,2.98
4282,AVENU17L,37.36,0.002012,4.44
3288,AVENU27L,41.27,0.002012,5.27
3639,AYANA12L,86.15,0.002017,7.28
1894,AYANA17L,81.31,0.006980,7.20
1479,AYANA22L,147.56,0.002017,9.92
2990,AYANA27L,136.89,0.008022,9.39
868,AYANA32L,72.27,0.010039,6.63
3853,AYANA37L,112.90,0.010089,8.11
1646,AYYOK12L,121.45,0.004987,8.37
3756,AYYOK13L,137.59,0.010066,8.80
294,AYYOK16L,312.05,0.008045,16.81
2508,AYYOK17L,154.06,0.010090,9.59
3023,AYYOK22L,144.27,0.008019,9.23
944,AYYOK23L,222.35,0.002017,11.95
5094,AYYOK26L,255.17,0.010092,11.25
2461,AYYOK27L,140.22,0.000000,9.24
2165,B178711L,49.49,0.000000,4.65
741,B178712L,64.98,0.002041,6.45
5150,B178713L,83.91,0.010239,7.21
2007,B178714L,207.31,0.000000,10.83
1409,B178717L,130.80,0.000000,9.03
398,B178721L,18.12,0.002013,3.13
157,B178722L,77.25,0.002014,6.74
668,B178723L,103.06,0.000000,7.17
2452,B178727L,126.47,0.002046,8.46
2870,B178732L,62.23,0.002011,6.17
1494,B178733L,62.52,0.008018,5.30
633,B178737L,126.43,0.000000,7.90
1499,BAG0112L,76.17,0.004987,6.01
2857,BAG0122L,72.32,0.010040,7.03
1602,BAGYL11L,52.09,0.010100,5.42
1209,BAGYL12L,221.85,0.008059,10.94
3736,BAGYL13L,140.55,0.000000,9.63
4844,BAGYL17L,182.90,0.008053,11.59
5027,BAGYL21L,110.76,0.000000,8.26
4662,BAGYL22L,135.52,0.008022,9.00
5014,BAGYL23L,90.26,0.000000,7.78
3252,BAGYL27L,57.39,0.000000,6.13
1785,BAHGU11L,25.75,0.010020,2.88
848,BAHGU21L,8.97,0.002016,2.26
2218,BAHGU31L,6.24,0.012116,1.86
824,BAHGU37L,67.12,0.010041,6.55
1868,BAKAA17L,10.55,0.000000,2.53
3548,BAKAA27L,39.84,0.000000,4.10
1146,BAKAA37L,3.23,0.010025,1.21
3653,BAKTP11L,73.18,0.008018,7.34
705,BAKTP12L,110.10,0.002013,8.01
1451,BAKTP13L,93.34,0.000000,7.34
695,BAKTP17L,86.40,0.010091,7.52
205,BAKTP21L,49.31,0.006979,4.77
3600,BAKTP22L,86.84,0.006951,7.08
1940,BAKTP23L,70.58,0.010038,6.95
473,BAKTP24L,67.04,0.010105,6.41
2731,BAKTP27L,89.01,0.008027,6.74
3272,BAKTP31L,45.70,0.010036,5.24
1772,BAKTP32L,81.00,0.000000,6.98
3551,BAKTP33L,156.26,0.002046,7.16
3066,BAKTP37L,37.96,0.008018,4.87
533,BATIR12L,246.54,0.008026,10.68
3892,BATIR13L,233.89,0.000000,9.13
600,BATIR17L,173.24,0.010040,10.44
564,BATIR22L,186.06,0.002045,11.18
4798,BATIR23L,194.80,0.005758,9.56
2496,BATIR27L,157.51,0.002012,10.35
1001,BATIR32L,110.90,0.000000,8.26
5115,BATIR33L,81.62,0.010080,5.74
2307,BATIR37L,136.92,0.000000,8.32
4884,BAYGI11L,3.53,0.010095,1.45
1417,BAYGI12L,74.59,0.010094,7.58
4337,BAYGI13L,29.32,0.008022,4.58
4777,BAYGI14L,60.44,0.010104,6.73
5026,BAYGI17L,65.41,0.008024,6.26
4049,BAYGI21L,5.34,0.008018,1.73
3298,BAYGI27L,25.66,0.008015,4.20
4554,BAYGI31L,3.95,0.000000,1.55
891,BAYGI32L,34.50,0.008041,5.03
92,BAYGI33L,39.19,0.008044,4.32
4910,BAYGI34L,95.73,0.002017,7.86
4660,BAYGI37L,79.78,0.000000,6.98
1920,BBABY12L,106.02,0.000000,8.90
4546,BBABY13L,102.81,0.002058,6.68
4041,BBABY17L,123.33,0.002013,8.18
4134,BBABY22L,98.79,0.000000,7.79
3930,BBABY23L,50.11,0.010070,5.98
4058,BBABY27L,296.79,0.002049,14.22
3072,BCLUB17L,261.81,0.010026,13.09
1989,BCLUB22L,60.71,0.010031,6.49
2966,BCLUB27L,97.63,0.010030,7.95
2002,BDKIB12L,56.66,0.000000,5.48
2640,BDKIB17L,107.81,0.008049,7.65
240,BDKIB27L,416.20,0.010072,17.26
2328,BDKIB37L,91.77,0.008025,6.72
1688,BIATA11L,6.74,0.007012,2.09
5149,BIATA12L,164.00,0.000000,10.93
3307,BIATA13L,128.79,0.002042,8.53
4515,BIATA14L,146.23,0.010041,9.10
5132,BIATA17L,245.03,0.000000,8.45
4939,BIATA21L,14.82,0.010029,2.83
724,BIATA22L,116.07,0.010031,5.62
3672,BIATA23L,51.19,0.006981,5.12
3325,BIATA27L,121.41,0.010066,6.99
3274,BIBER17L,325.37,0.002047,15.13
2664,BIBER21L,65.17,0.008013,5.86
1190,BIBER22L,275.07,0.010090,13.60
1473,BIBER23L,271.66,0.002045,13.02
4676,BIBER27L,332.68,0.008013,13.83
3757,BIGIR11L,13.03,0.000000,2.08
3655,BIGIR12L,74.43,0.010025,7.30
2069,BIGIR13L,41.27,0.010092,4.31
3895,BIGIR17L,46.33,0.010031,5.65
2214,BIGIR21L,4.37,0.010092,1.63
3466,BIGIR22L,102.70,0.000000,8.89
4191,BIGIR23L,123.15,0.000000,6.74
994,BIGIR27L,31.25,0.004987,4.13
1529,BIGIR31L,5.19,0.010091,1.63
4301,BIGIR32L,76.89,0.002016,6.71
4897,BIGIR33L,53.08,0.002015,5.51
3995,BIGIR34L,242.89,0.002045,12.58
2931,BIGIR37L,39.89,0.008047,5.13
1252,BIHAL11L,13.24,0.000000,2.68
1474,BIHAL12L,104.75,0.008047,6.99
4789,BIHAL13L,101.12,0.002048,7.77
2049,BIHAL14L,107.41,0.008054,7.26
2806,BIHAL17L,183.80,0.010059,8.17
1572,BIHAL21L,11.60,0.000000,2.53
3867,BIHAL22L,158.58,0.003989,9.70
1381,BIHAL23L,103.61,0.002041,7.73
1739,BIHAL24L,73.02,0.002012,6.41
1432,BIHAL27L,135.94,0.010030,8.26
1557,BIPOL17L,120.87,0.002043,8.00
2388,BIPOL27L,74.21,0.002046,6.02
887,BIPOL37L,65.19,0.000000,6.21
4366,BISER12L,38.06,0.010029,4.88
3819,BISER17L,46.65,0.000000,5.58
5103,BISER27L,40.30,0.000000,3.89
1399,BIT0112L,33.56,0.002012,4.61
754,BIT0113L,26.66,0.008017,3.77
509,BIT0117L,28.60,0.000000,4.49
4348,BIT0122L,10.39,0.002050,2.46
4266,BIT0123L,24.77,0.008021,3.62
1482,BIT0127L,22.42,0.000000,3.56
2012,BITEZ11L,30.39,0.007946,3.82
3942,BITEZ12L,121.48,0.004986,8.79
48,BITEZ17L,81.68,0.010076,7.00
4695,BITEZ21L,9.76,0.008046,2.49
4715,BITEZ22L,94.38,0.000000,7.60
1843,BITEZ23L,54.20,0.000000,5.80
104,BITEZ24L,127.16,0.010057,7.65
1288,BITEZ27L,64.35,0.010036,6.32
3468,BITEZ31L,11.03,0.008027,2.19
4033,BITEZ32L,87.82,0.010096,7.19
485,BITEZ37L,116.29,0.010220,8.38
3042,BITIS11L,9.92,0.008015,2.46
2390,BITIS12L,46.92,0.000000,5.19
83,BITIS13L,35.68,0.000000,4.49
2911,BITIS17L,43.87,0.008013,5.03
3684,BITIS21L,16.01,0.005984,2.90
589,BITIS22L,85.12,0.002009,5.90
2094,BITIS23L,70.40,0.008025,5.67
2164,BITIS24L,275.91,0.002016,9.01
1562,BITIS27L,142.15,0.000000,8.87
162,BITTV11L,10.55,0.010058,2.46
591,BITTV12L,78.78,0.002045,7.09
3564,BITTV13L,39.47,0.010029,4.70
2759,BITTV14L,50.82,0.008009,5.34
768,BITTV15L,64.22,0.010091,5.87
4467,BITTV17L,94.83,0.010072,7.65
1610,BITTV21L,74.08,0.006981,5.94
2467,BITTV22L,288.93,0.002017,12.36
2426,BITTV23L,196.21,0.010040,10.49
2899,BITTV24L,146.92,0.000000,9.57
2023,BITTV27L,239.29,0.010072,11.90
1033,BITTV31L,53.61,0.002045,4.70
2932,BITTV32L,218.03,0.010026,11.38
2206,BITTV33L,371.45,0.014376,12.35
1169,BITTV34L,247.85,0.008015,11.16
1517,BITTV35L,54.62,0.008018,4.98
3181,BITTV37L,216.63,0.000000,10.55
3719,BOACB11L,17.61,0.002044,2.42
36,BOACB12L,32.19,0.000000,3.92
3162,BOACB13L,7.03,0.000000,2.00
3459,BOACB17L,3.03,0.002045,1.49
4591,BOACB21L,10.47,0.010028,2.33
3841,BOACB22L,31.74,0.003991,3.38
4860,BOACB23L,46.22,0.000000,3.15
1761,BOACB27L,24.38,0.000000,3.91
2297,BOACB31L,9.68,0.000000,2.39
2679,BOACB32L,32.70,0.000000,4.33
486,BOACB33L,41.36,0.002044,3.07
1810,BOACB34L,20.60,0.008049,2.48
839,BOACB37L,22.94,0.010059,3.54
1987,BOACB72L,123.77,0.000000,8.35
4859,BOASA12L,84.29,0.010031,7.74
2439,BOASA13L,58.79,0.000000,6.20
1770,BOASA14L,181.09,0.000000,8.54
218,BOASA17L,150.32,0.003989,9.07
2502,BOASA22L,202.09,0.002014,10.38
1700,BOASA23L,146.72,0.000000,8.82
2259,BOASA24L,99.48,0.000000,8.20
62,BOASA27L,63.33,0.010023,6.61
3578,BOBAG11L,33.25,0.000000,4.42
2217,BOBAG12L,241.30,0.010090,12.26
4812,BOBAG13L,143.39,0.010096,9.41
817,BOBAG14L,294.70,0.000000,12.36
4305,BOBAG15L,84.09,0.003991,7.50
2275,BOBAG17L,218.31,0.010039,11.17
4875,BOBAG21L,159.24,0.010028,9.35
4270,BOBAG22L,291.09,0.002045,13.01
341,BOBAG23L,285.78,0.010086,12.11
4232,BOBAG24L,270.87,0.006981,13.47
2099,BOBAG27L,285.94,0.000000,13.34
230,BOBAG31L,183.55,0.000000,8.81
4987,BOBAG32L,256.33,0.010090,11.81
324,BOBAG33L,174.24,0.000000,10.91
5038,BOBAG37L,294.52,0.010044,10.88
3197,BOBAR11L,13.28,0.000000,2.67
506,BOBAR12L,56.40,0.002015,5.58
2631,BOBAR13L,37.66,0.008058,4.49
1461,BOBAR17L,104.95,0.010026,7.43
3291,BOBAR21L,41.19,0.000000,5.01
1825,BOBAR22L,118.87,0.002046,8.42
1314,BOBAR23L,124.15,0.003989,8.60
5009,BOBAR27L,183.76,0.000000,9.47
3055,BOBYL12L,59.75,0.000000,5.22
911,BOBYL13L,109.31,0.010092,8.50
4527,BOBYL14L,160.27,0.000000,10.33
2939,BOBYL17L,255.52,0.000000,9.58
3346,BOBYL27L,214.28,0.010034,10.81
188,BOCAP17L,83.51,0.000000,7.19
5007,BOCAP22L,112.49,0.000000,8.21
2100,BOCAP23L,93.74,0.002036,6.91
1851,BOCAP27L,53.03,0.010033,5.72
522,BOCAP37L,90.48,0.008017,6.99
2285,BOCIF12L,57.80,0.000000,6.49
2570,BOCIF13L,29.32,0.000000,4.47
1720,BOCIF14L,96.42,0.002016,5.36
1167,BOCIF17L,36.43,0.000000,3.63
1960,BOCIF22L,56.37,0.010062,6.19
1629,BOCIF23L,34.06,0.002011,4.61
3650,BOCIF24L,40.30,0.010058,4.94
1360,BOCIF27L,33.92,0.005019,4.76
3454,BOCIF37L,234.03,0.000000,10.50
945,BOCIM17L,68.50,0.002045,6.58
4361,BOCIM21L,29.48,0.002048,4.45
536,BOCIM27L,55.15,0.010033,5.31
73,BOCIM31L,4.55,0.008020,1.69
4599,BOCIM37L,58.66,0.005021,6.35
2492,BOCIM77L,244.37,0.008040,11.91
1207,BOCIR12L,148.51,0.000000,9.62
1262,BOCIR13L,48.05,0.000000,5.48
4734,BOCIR17L,108.02,0.003990,7.36
4202,BOCRS11L,32.06,0.002045,4.44
2953,BOCRS12L,366.73,0.008013,15.23
957,BOCRS13L,252.30,0.008012,12.40
203,BOCRS17L,240.81,0.004985,11.23
299,BOCRS21L,7.31,0.010033,2.07
3258,BOCRS22L,157.27,0.010042,9.51
618,BOCRS23L,225.70,0.002013,10.84
820,BOCRS24L,164.94,0.008021,9.30
2614,BOCRS27L,267.18,0.008073,13.67
246,BOCRS37L,204.02,0.015621,10.53
606,BOD0112L,87.26,0.002022,7.13
4759,BOD0122L,154.07,0.008046,10.12
4584,BODAG17L,93.13,0.010022,7.31
4290,BODAG22L,53.69,0.009348,5.66
3718,BODAG23L,46.05,0.000000,5.31
3972,BODAG24L,34.05,0.010073,4.58
3620,BODAG27L,19.35,0.010062,3.65
2572,BODAG37L,22.09,0.000000,3.42
2549,BODAL17L,61.17,0.000000,5.48
873,BODAL27L,28.89,0.009094,4.57
3912,BODAR11L,22.21,0.010100,3.52
3905,BODAR12L,64.73,0.002026,6.72
730,BODAR13L,41.50,0.010094,4.86
2653,BODAR17L,60.51,0.010089,5.86
1782,BODAR21L,36.57,0.002048,3.85
3910,BODAR22L,25.99,0.010086,3.74
4714,BODAR23L,33.55,0.008017,3.92
101,BODAR24L,46.70,0.000000,5.18
