,Cell,MSE,Passed,MAPE
5101,REBIS12L,159.74,0.003989,9.47
5102,MERTU22L,38.63,0.000997,4.69
5103,TURVC21L,0.95,0.000000,0.79
5104,CESMA34L,104.89,0.000000,6.51
5105,YAKYU43L,66.34,0.000997,6.96
5106,MVTRA37L,34.71,0.000000,4.86
5107,BOMUMA7L,190.72,0.000000,10.92
5108,MANDR37L,975.65,0.000999,23.58
5109,KATADH3L,238.38,0.000968,11.47
5110,TURYO27L,114.98,0.000997,7.90
5111,AYANA27L,85.44,0.001961,7.03
5112,KRINC27L,52.47,0.000997,5.85
5113,BOTUS22L,78.91,0.000997,6.69
5114,SERHO34L,44.35,0.000955,4.88
5115,NIKKI21L,45.78,0.000997,5.04
5116,MITOW87L,120.69,0.002032,8.58
5117,PAYAL93L,108.77,0.002992,7.54
5118,BODPI17L,121.10,0.006981,7.99
5119,YAKSP31L,37.97,0.000997,4.72
5120,KRDRU22L,39.47,0.000997,5.23
5121,CERID33L,88.25,0.004986,6.86
5122,KREVA41L,31.42,0.000997,4.22
5123,BAHGU11L,53.77,0.000998,5.32
5124,ILSAH22L,145.50,0.001966,9.30
5125,TURYO17L,203.64,0.000997,10.63
5126,KRKOS31L,4.57,0.000997,1.60
5127,KISSE17L,173.82,0.001003,10.03
5128,YAKUM22L,52.19,0.000997,5.75
5129,SEMME17L,17.89,0.000000,3.34
5130,OTOYU13L,112.94,0.001988,8.14
5131,CESMA36L,38.35,0.005983,5.54
5132,KRCKC24L,48.26,0.000996,5.73
5133,CESSO12L,159.72,0.001992,8.97
5134,GUDEN23L,99.61,0.001994,7.39
5135,KRYSA21L,11.75,0.000997,2.72
5136,KTKAL31L,28.13,0.000968,4.11
5137,KUBUK31L,21.99,0.000000,3.58
5138,ALACT36L,38.99,0.000997,4.39
5139,CESDH27L,63.50,0.002991,6.45
5140,GUBAI24L,126.44,0.000997,8.36
5141,KRKYH44L,175.18,0.000000,9.26
5142,KRCKC23L,-,-,-
5143,GERBA17L,209.42,0.001994,10.49
5144,BOGOL27L,95.53,0.000967,7.09
5145,KRMGA43L,39.57,0.000997,5.15
5146,ALGCY32L,172.66,0.002992,8.58
5147,MAVIL24L,53.70,0.000994,5.59
5148,CESMO11L,27.29,0.000997,3.81
5149,CESSO13L,127.07,0.002992,7.79
5150,ALCTR23L,96.10,0.000998,7.29
5151,SAVOY22L,352.90,0.003990,14.70
5152,MOB7F12L,23.05,0.007977,3.77
5153,CECAR23L,57.78,0.000997,5.99
5154,KSBAH37L,42.53,0.001992,4.54
5155,CEVTA13L,150.73,0.000999,10.75
5156,KRTOF12L,117.74,0.000997,8.14
5157,KSEMA17L,213.79,0.002992,10.14
5158,KRINC42L,113.40,0.000995,8.08
5159,KRTHC21L,4.18,0.000000,1.53
5160,SGNAT17L,15.39,0.000913,3.21
5161,FLIPE17L,222.35,0.000998,11.21
5162,KRTYT23L,59.76,0.000000,6.17
5163,YASAY33L,53.39,0.000997,5.96
5164,MAMUB14L,170.48,0.002992,7.31
5165,GUMBT12L,42.06,0.000000,4.90
5166,YACOK24L,71.92,0.000998,6.81
5167,CESOZ23L,181.87,0.023935,8.70
5168,KSYAM11L,6.02,0.000997,1.75
5169,YAKTT21L,8.78,0.000995,2.33
5170,KRMRNA7L,217.15,0.001994,12.12
5171,GERAL23L,138.92,0.001007,8.52
5172,KONTA17L,30.28,0.000986,4.33
5173,GMSLK21L,18.43,0.000998,3.36
5174,SWKYP12L,724.71,0.023936,20.71
