,Cell,MSE,Passed,MAPE
1915,KARTO17L,44.95,0.001005,5.56
1916,ALBAH11L,4.06,0.000999,1.33
1917,CWSIF13L,72.97,0.004573,6.05
1918,KRUMC31L,1.57,0.000629,0.95
1919,KRTHC22L,8.76,0.001117,2.28
1920,BBABY12L,106.02,0.000000,8.90
1921,KRKBK23L,88.28,0.000999,6.98
1922,CIFSU12L,147.39,0.000997,8.54
1923,YAKUM21L,11.00,0.000000,2.62
1924,GUSAZ13L,43.94,0.000000,5.25
1925,GUBAIE4L,100.62,0.000000,8.66
1926,KRKBM11L,18.65,0.000000,3.28
1927,CESRT31L,161.49,0.000000,9.66
1928,KUDUR13L,174.29,0.000000,9.50
1929,MAMUB14L,275.88,0.001877,10.70
1930,KRHASD3L,290.83,0.003766,13.36
1931,PILAJ37L,211.38,0.000000,11.20
1932,RAHAT24L,163.78,0.000478,9.86
1933,MANDR24L,427.67,0.000999,16.04
1934,ALMET31L,4.45,0.001164,1.68
1935,BDKIB37L,91.77,0.000439,6.72
1936,GUSAZ22L,209.60,0.000000,11.02
1937,BOSPZ21L,11.49,0.001000,2.44
1938,GUNDGH7L,10.67,0.000998,2.50
1939,ALCCA11L,80.16,0.002406,6.48
1940,BAGYL17L,186.03,0.000000,11.69
1941,SOMER11L,1.87,0.000000,1.09
1942,ORZUB17L,22.59,0.000000,3.56
1943,DALMN17L,235.14,0.000000,11.14
1944,TURVC25L,15.39,0.000000,2.15
1945,YASTI12L,153.23,0.000000,10.03
1946,SWCV513L,59.39,0.000000,6.12
1947,KTKAL12L,163.38,0.003996,10.79
1948,ILHOT11L,75.52,0.000997,5.56
1949,BODGUD4L,209.74,0.000998,9.49
1950,BOMUMD3L,49.13,0.000000,6.30
1951,BIGIR37L,39.89,0.000000,5.13
1952,CEDAL37L,57.06,0.000000,6.03
1953,CWSRA12L,603.17,0.000000,20.03
1954,TBUKUD4L,448.25,0.000000,15.08
1955,ALARI32L,213.54,0.000000,11.16
1956,KRPSB12L,36.95,0.000000,4.66
1957,YAHLI35L,28.59,0.004124,4.35
1958,GMSLK32L,76.83,0.000000,6.14
1959,ARMON13L,166.42,0.000000,9.83
1960,GBUKU27L,143.84,0.000000,9.45
1961,KRACY21L,10.03,0.000637,2.50
1962,KRTCK22L,55.30,0.000000,5.98
1963,KRTGE31L,7.92,0.000000,2.30
1964,KRTBA33L,96.34,0.000000,5.71
1965,YAPAR11L,134.79,0.000000,9.47
1966,ORMAZ27L,259.18,0.000000,12.16
1967,BODIK23L,76.93,0.001000,4.94
1968,KRANAA2L,248.38,0.003995,11.89
1969,SWBR112L,393.38,0.000000,14.68
1970,OTOYU31L,2.10,0.000000,1.09
